Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Short Long Term Debt,Inventory,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-08-10,28.190000534057617,28.63999938964844,27.84000015258789,28.350000381469727,27.73093605041504,118400,VIACA,1.1312169608398708,1.1234756427833366,2.2249287210114974,0.9799638681285404,0.1512530927113302,0.0207451588303526,0.9038656021495556,11642000000.0,29590000000.0,36042000000.0,13207000000.0,336000000.0,5681000000.0,49585000000.0,1000000.0,4034000000.0,8494000000.0,7287000000.0,16545000000.0,-24878000000.0,4960000000.0,632000000.0,9048000000.0,938000000.0,-1970000000.0,3783000000.0,11902000000.0,753000000.0,-14980000000.0,6837000000.0,17977000000.0,632000000.0,,,-171000000.0,302000000.0,-155000000.0,-393000000.0,-1216000000.0,19000000.0,15000000.0,3308000000.0,-142000000.0,-113000000.0,-1000000.0,1230000000.0,418000000.0,4000000.0,-595000000.0,-14215000000.0,-247000000.0,-130000000.0,-1085000000.0,-345000000.0
2020-08-11,28.700000762939453,29.989999771118164,28.540000915527344,28.76000022888184,28.131982803344727,105000,VIACA,1.1050070915417387,1.0685704863450447,2.2101382570964065,0.9825449744444564,0.1224621170972822,-0.02012316887342,0.8680900908883091,11642000000.0,29590000000.0,36042000000.0,13207000000.0,336000000.0,5681000000.0,49585000000.0,1000000.0,4034000000.0,8494000000.0,7287000000.0,16545000000.0,-24878000000.0,4960000000.0,632000000.0,9048000000.0,938000000.0,-1970000000.0,3783000000.0,11902000000.0,753000000.0,-14980000000.0,6837000000.0,17977000000.0,632000000.0,,,-171000000.0,302000000.0,-155000000.0,-393000000.0,-1216000000.0,19000000.0,15000000.0,3308000000.0,-142000000.0,-113000000.0,-1000000.0,1230000000.0,418000000.0,4000000.0,-595000000.0,-14215000000.0,-247000000.0,-130000000.0,-1085000000.0,-345000000.0
2020-08-12,29.239999771118164,29.545000076293945,28.40999984741211,28.809999465942383,28.180891036987305,93600,VIACA,1.1380635121597753,1.1083353305263663,2.3235355250724825,0.9960166142981388,0.1420468978616363,0.0030216307747019,0.9933662775975156,11642000000.0,29590000000.0,36042000000.0,13207000000.0,336000000.0,5681000000.0,49585000000.0,1000000.0,4034000000.0,8494000000.0,7287000000.0,16545000000.0,-24878000000.0,4960000000.0,632000000.0,9048000000.0,938000000.0,-1970000000.0,3783000000.0,11902000000.0,753000000.0,-14980000000.0,6837000000.0,17977000000.0,632000000.0,,,-171000000.0,302000000.0,-155000000.0,-393000000.0,-1216000000.0,19000000.0,15000000.0,3308000000.0,-142000000.0,-113000000.0,-1000000.0,1230000000.0,418000000.0,4000000.0,-595000000.0,-14215000000.0,-247000000.0,-130000000.0,-1085000000.0,-345000000.0
2020-08-13,28.63999938964844,29.6299991607666,28.270000457763672,29.270000457763672,28.630847930908203,80700,VIACA,1.1305054157637062,1.1380787579084672,2.231922994162207,1.000064240707307,0.1304411750563991,0.0092247100191507,0.8982694383117686,11642000000.0,29590000000.0,36042000000.0,13207000000.0,336000000.0,5681000000.0,49585000000.0,1000000.0,4034000000.0,8494000000.0,7287000000.0,16545000000.0,-24878000000.0,4960000000.0,632000000.0,9048000000.0,938000000.0,-1970000000.0,3783000000.0,11902000000.0,753000000.0,-14980000000.0,6837000000.0,17977000000.0,632000000.0,,,-171000000.0,302000000.0,-155000000.0,-393000000.0,-1216000000.0,19000000.0,15000000.0,3308000000.0,-142000000.0,-113000000.0,-1000000.0,1230000000.0,418000000.0,4000000.0,-595000000.0,-14215000000.0,-247000000.0,-130000000.0,-1085000000.0,-345000000.0
2020-08-14,29.270000457763672,30.86000061035156,29.1299991607666,30.36000061035156,29.69704818725586,133900,VIACA,1.1055160224860865,1.1227742978942707,2.189207495584724,1.005359460743004,0.1001565617430826,-0.0057880144372013,0.8270585356833184,11642000000.0,29590000000.0,36042000000.0,13207000000.0,336000000.0,5681000000.0,49585000000.0,1000000.0,4034000000.0,8494000000.0,7287000000.0,16545000000.0,-24878000000.0,4960000000.0,632000000.0,9048000000.0,938000000.0,-1970000000.0,3783000000.0,11902000000.0,753000000.0,-14980000000.0,6837000000.0,17977000000.0,632000000.0,,,-171000000.0,302000000.0,-155000000.0,-393000000.0,-1216000000.0,19000000.0,15000000.0,3308000000.0,-142000000.0,-113000000.0,-1000000.0,1230000000.0,418000000.0,4000000.0,-595000000.0,-14215000000.0,-247000000.0,-130000000.0,-1085000000.0,-345000000.0
2020-08-17,30.3799991607666,30.3799991607666,29.6200008392334,30.290000915527344,29.628576278686523,58700,VIACA,1.0944320704379136,1.1296933862163587,2.0914682957738835,0.999910744389532,0.0945213260483814,0.0132480814940365,0.7614444633929047,11642000000.0,29590000000.0,36042000000.0,13207000000.0,336000000.0,5681000000.0,49585000000.0,1000000.0,4034000000.0,8494000000.0,7287000000.0,16545000000.0,-24878000000.0,4960000000.0,632000000.0,9048000000.0,938000000.0,-1970000000.0,3783000000.0,11902000000.0,753000000.0,-14980000000.0,6837000000.0,17977000000.0,632000000.0,,,-171000000.0,302000000.0,-155000000.0,-393000000.0,-1216000000.0,19000000.0,15000000.0,3308000000.0,-142000000.0,-113000000.0,-1000000.0,1230000000.0,418000000.0,4000000.0,-595000000.0,-14215000000.0,-247000000.0,-130000000.0,-1085000000.0,-345000000.0
2020-08-18,30.299999237060547,31.520000457763672,29.51000022888184,30.1200008392334,29.46228790283203,154000,VIACA,1.1042889094153556,1.1638357751455908,2.16388588285775,0.9949555639278014,0.1093333454875542,0.0316430224978578,0.8308363327254276,11642000000.0,29590000000.0,36042000000.0,13207000000.0,336000000.0,5681000000.0,49585000000.0,1000000.0,4034000000.0,8494000000.0,7287000000.0,16545000000.0,-24878000000.0,4960000000.0,632000000.0,9048000000.0,938000000.0,-1970000000.0,3783000000.0,11902000000.0,753000000.0,-14980000000.0,6837000000.0,17977000000.0,632000000.0,,,-171000000.0,302000000.0,-155000000.0,-393000000.0,-1216000000.0,19000000.0,15000000.0,3308000000.0,-142000000.0,-113000000.0,-1000000.0,1230000000.0,418000000.0,4000000.0,-595000000.0,-14215000000.0,-247000000.0,-130000000.0,-1085000000.0,-345000000.0
2020-08-19,30.049999237060547,30.600000381469727,30.020000457763672,30.479999542236328,29.81442642211914,55400,VIACA,1.0499235958310948,1.1699243302528135,2.232499747622501,0.9768858377185572,0.0730377581125375,0.0355423471938474,0.8553654310840826,11642000000.0,29590000000.0,36042000000.0,13207000000.0,336000000.0,5681000000.0,49585000000.0,1000000.0,4034000000.0,8494000000.0,7287000000.0,16545000000.0,-24878000000.0,4960000000.0,632000000.0,9048000000.0,938000000.0,-1970000000.0,3783000000.0,11902000000.0,753000000.0,-14980000000.0,6837000000.0,17977000000.0,632000000.0,,,-171000000.0,302000000.0,-155000000.0,-393000000.0,-1216000000.0,19000000.0,15000000.0,3308000000.0,-142000000.0,-113000000.0,-1000000.0,1230000000.0,418000000.0,4000000.0,-595000000.0,-14215000000.0,-247000000.0,-130000000.0,-1085000000.0,-345000000.0
2020-08-20,30.290000915527344,30.290000915527344,29.67399978637696,29.799999237060547,29.14927291870117,53000,VIACA,1.0809823502707063,1.217246342804968,2.3361979828843418,0.9875636487882484,0.0934187014824579,0.0583730536302304,0.96451354201423,11642000000.0,29590000000.0,36042000000.0,13207000000.0,336000000.0,5681000000.0,49585000000.0,1000000.0,4034000000.0,8494000000.0,7287000000.0,16545000000.0,-24878000000.0,4960000000.0,632000000.0,9048000000.0,938000000.0,-1970000000.0,3783000000.0,11902000000.0,753000000.0,-14980000000.0,6837000000.0,17977000000.0,632000000.0,,,-171000000.0,302000000.0,-155000000.0,-393000000.0,-1216000000.0,19000000.0,15000000.0,3308000000.0,-142000000.0,-113000000.0,-1000000.0,1230000000.0,418000000.0,4000000.0,-595000000.0,-14215000000.0,-247000000.0,-130000000.0,-1085000000.0,-345000000.0
2020-08-21,30.0,30.170000076293945,29.520000457763672,29.75,29.100366592407227,66900,VIACA,1.0489297582161283,1.2081150042016853,2.412059849617614,0.9669804572148069,0.0819493010013214,0.025518661530365,1.0505423901641835,11642000000.0,29590000000.0,36042000000.0,13207000000.0,336000000.0,5681000000.0,49585000000.0,1000000.0,4034000000.0,8494000000.0,7287000000.0,16545000000.0,-24878000000.0,4960000000.0,632000000.0,9048000000.0,938000000.0,-1970000000.0,3783000000.0,11902000000.0,753000000.0,-14980000000.0,6837000000.0,17977000000.0,632000000.0,,,-171000000.0,302000000.0,-155000000.0,-393000000.0,-1216000000.0,19000000.0,15000000.0,3308000000.0,-142000000.0,-113000000.0,-1000000.0,1230000000.0,418000000.0,4000000.0,-595000000.0,-14215000000.0,-247000000.0,-130000000.0,-1085000000.0,-345000000.0
2020-08-24,29.799999237060547,30.75,29.770000457763672,30.65999984741211,29.990493774414062,54700,VIACA,1.0151681644523385,1.1808026072307864,2.3761964774604585,0.9519424952921356,0.0632256691602028,0.02218447481351,1.0635669730877138,11642000000.0,29590000000.0,36042000000.0,13207000000.0,336000000.0,5681000000.0,49585000000.0,1000000.0,4034000000.0,8494000000.0,7287000000.0,16545000000.0,-24878000000.0,4960000000.0,632000000.0,9048000000.0,938000000.0,-1970000000.0,3783000000.0,11902000000.0,753000000.0,-14980000000.0,6837000000.0,17977000000.0,632000000.0,,,-171000000.0,302000000.0,-155000000.0,-393000000.0,-1216000000.0,19000000.0,15000000.0,3308000000.0,-142000000.0,-113000000.0,-1000000.0,1230000000.0,418000000.0,4000000.0,-595000000.0,-14215000000.0,-247000000.0,-130000000.0,-1085000000.0,-345000000.0
2020-08-25,30.700000762939453,30.926000595092773,30.11000061035156,30.64999961853028,29.980712890625,35500,VIACA,1.0447578806361513,1.1953238878347896,2.456391590866524,0.9667641278619096,0.0779937527742415,0.0328026893781316,1.1172556590369005,11642000000.0,29590000000.0,36042000000.0,13207000000.0,336000000.0,5681000000.0,49585000000.0,1000000.0,4034000000.0,8494000000.0,7287000000.0,16545000000.0,-24878000000.0,4960000000.0,632000000.0,9048000000.0,938000000.0,-1970000000.0,3783000000.0,11902000000.0,753000000.0,-14980000000.0,6837000000.0,17977000000.0,632000000.0,,,-171000000.0,302000000.0,-155000000.0,-393000000.0,-1216000000.0,19000000.0,15000000.0,3308000000.0,-142000000.0,-113000000.0,-1000000.0,1230000000.0,418000000.0,4000000.0,-595000000.0,-14215000000.0,-247000000.0,-130000000.0,-1085000000.0,-345000000.0
2020-08-26,30.57999992370605,30.799999237060547,30.25,30.780000686645508,30.10787582397461,34000,VIACA,1.0446008342752493,1.1942037090697246,2.7574118487458947,0.9868389913626016,0.0577618429126477,0.0424375821955531,1.3991667910274488,11642000000.0,29590000000.0,36042000000.0,13207000000.0,336000000.0,5681000000.0,49585000000.0,1000000.0,4034000000.0,8494000000.0,7287000000.0,16545000000.0,-24878000000.0,4960000000.0,632000000.0,9048000000.0,938000000.0,-1970000000.0,3783000000.0,11902000000.0,753000000.0,-14980000000.0,6837000000.0,17977000000.0,632000000.0,,,-171000000.0,302000000.0,-155000000.0,-393000000.0,-1216000000.0,19000000.0,15000000.0,3308000000.0,-142000000.0,-113000000.0,-1000000.0,1230000000.0,418000000.0,4000000.0,-595000000.0,-14215000000.0,-247000000.0,-130000000.0,-1085000000.0,-345000000.0
2020-08-27,30.959999084472656,31.68000030517578,30.71999931335449,31.309999465942383,30.62630081176757,49000,VIACA,0.9944148976253476,1.203595914106507,2.578892124445149,0.97477619582067,0.0196387018046777,0.0503588123879428,1.2102679569872663,11642000000.0,29590000000.0,36042000000.0,13207000000.0,336000000.0,5681000000.0,49585000000.0,1000000.0,4034000000.0,8494000000.0,7287000000.0,16545000000.0,-24878000000.0,4960000000.0,632000000.0,9048000000.0,938000000.0,-1970000000.0,3783000000.0,11902000000.0,753000000.0,-14980000000.0,6837000000.0,17977000000.0,632000000.0,,,-171000000.0,302000000.0,-155000000.0,-393000000.0,-1216000000.0,19000000.0,15000000.0,3308000000.0,-142000000.0,-113000000.0,-1000000.0,1230000000.0,418000000.0,4000000.0,-595000000.0,-14215000000.0,-247000000.0,-130000000.0,-1085000000.0,-345000000.0
2020-08-28,31.450000762939453,31.450000762939453,31.030000686645508,31.229999542236328,30.548046112060547,27300,VIACA,0.9772811819000206,1.2034528777331932,2.6891002695184194,0.9723584880428094,0.0049226938572111,0.0583839638083538,1.3173857771066408,11642000000.0,29590000000.0,36042000000.0,13207000000.0,336000000.0,5681000000.0,49585000000.0,1000000.0,4034000000.0,8494000000.0,7287000000.0,16545000000.0,-24878000000.0,4960000000.0,632000000.0,9048000000.0,938000000.0,-1970000000.0,3783000000.0,11902000000.0,753000000.0,-14980000000.0,6837000000.0,17977000000.0,632000000.0,,,-171000000.0,302000000.0,-155000000.0,-393000000.0,-1216000000.0,19000000.0,15000000.0,3308000000.0,-142000000.0,-113000000.0,-1000000.0,1230000000.0,418000000.0,4000000.0,-595000000.0,-14215000000.0,-247000000.0,-130000000.0,-1085000000.0,-345000000.0
2020-08-31,31.26000022888184,31.26000022888184,30.540000915527344,30.540000915527344,29.87311553955078,70000,VIACA,0.9874835558618006,1.2365815704595726,2.865097410847934,0.9888494144827736,-0.001365858620973,0.0716473221154869,1.4686661815059034,11642000000.0,29590000000.0,36042000000.0,13207000000.0,336000000.0,5681000000.0,49585000000.0,1000000.0,4034000000.0,8494000000.0,7287000000.0,16545000000.0,-24878000000.0,4960000000.0,632000000.0,9048000000.0,938000000.0,-1970000000.0,3783000000.0,11902000000.0,753000000.0,-14980000000.0,6837000000.0,17977000000.0,632000000.0,,,-171000000.0,302000000.0,-155000000.0,-393000000.0,-1216000000.0,19000000.0,15000000.0,3308000000.0,-142000000.0,-113000000.0,-1000000.0,1230000000.0,418000000.0,4000000.0,-595000000.0,-14215000000.0,-247000000.0,-130000000.0,-1085000000.0,-345000000.0
2020-09-01,30.209999084472656,30.739999771118164,30.11000061035156,30.61000061035156,29.941585540771484,40600,VIACA,0.9868712054913444,1.245933147976553,3.148619946446729,0.986478520747318,0.0003926847440263,0.0695154835092803,1.7563458101827782,11642000000.0,29590000000.0,36042000000.0,13207000000.0,336000000.0,5681000000.0,49585000000.0,1000000.0,4034000000.0,8494000000.0,7287000000.0,16545000000.0,-24878000000.0,4960000000.0,632000000.0,9048000000.0,938000000.0,-1970000000.0,3783000000.0,11902000000.0,753000000.0,-14980000000.0,6837000000.0,17977000000.0,632000000.0,,,-171000000.0,302000000.0,-155000000.0,-393000000.0,-1216000000.0,19000000.0,15000000.0,3308000000.0,-142000000.0,-113000000.0,-1000000.0,1230000000.0,418000000.0,4000000.0,-595000000.0,-14215000000.0,-247000000.0,-130000000.0,-1085000000.0,-345000000.0
2020-09-02,30.780000686645508,31.18000030517578,30.3700008392334,31.06999969482422,30.39154052734375,54100,VIACA,0.987826849890046,1.2193791609346605,3.1550350447347544,0.9904882601530864,-0.0026614102630403,0.0633099141926214,1.7724706720543808,11642000000.0,29590000000.0,36042000000.0,13207000000.0,336000000.0,5681000000.0,49585000000.0,1000000.0,4034000000.0,8494000000.0,7287000000.0,16545000000.0,-24878000000.0,4960000000.0,632000000.0,9048000000.0,938000000.0,-1970000000.0,3783000000.0,11902000000.0,753000000.0,-14980000000.0,6837000000.0,17977000000.0,632000000.0,,,-171000000.0,302000000.0,-155000000.0,-393000000.0,-1216000000.0,19000000.0,15000000.0,3308000000.0,-142000000.0,-113000000.0,-1000000.0,1230000000.0,418000000.0,4000000.0,-595000000.0,-14215000000.0,-247000000.0,-130000000.0,-1085000000.0,-345000000.0
2020-09-03,31.0,31.82999992370605,30.46999931335449,30.809999465942383,30.137216567993164,92500,VIACA,0.998779411972256,1.2296693393742926,3.173406851305024,1.0106128675925516,-0.0118334556202956,0.0360527646637456,1.7757646328046175,11642000000.0,29590000000.0,36042000000.0,13207000000.0,336000000.0,5681000000.0,49585000000.0,1000000.0,4034000000.0,8494000000.0,7287000000.0,16545000000.0,-24878000000.0,4960000000.0,632000000.0,9048000000.0,938000000.0,-1970000000.0,3783000000.0,11902000000.0,753000000.0,-14980000000.0,6837000000.0,17977000000.0,632000000.0,,,-171000000.0,302000000.0,-155000000.0,-393000000.0,-1216000000.0,19000000.0,15000000.0,3308000000.0,-142000000.0,-113000000.0,-1000000.0,1230000000.0,418000000.0,4000000.0,-595000000.0,-14215000000.0,-247000000.0,-130000000.0,-1085000000.0,-345000000.0
2020-09-04,31.0,31.4060001373291,30.530000686645508,31.18000030517578,30.499141693115234,57700,VIACA,0.9992071460170876,1.2021509994725563,3.0013551937063982,1.0338377445022602,-0.0346305984851725,0.0100469882007985,1.592151150668859,11642000000.0,29590000000.0,36042000000.0,13207000000.0,336000000.0,5681000000.0,49585000000.0,1000000.0,4034000000.0,8494000000.0,7287000000.0,16545000000.0,-24878000000.0,4960000000.0,632000000.0,9048000000.0,938000000.0,-1970000000.0,3783000000.0,11902000000.0,753000000.0,-14980000000.0,6837000000.0,17977000000.0,632000000.0,,,-171000000.0,302000000.0,-155000000.0,-393000000.0,-1216000000.0,19000000.0,15000000.0,3308000000.0,-142000000.0,-113000000.0,-1000000.0,1230000000.0,418000000.0,4000000.0,-595000000.0,-14215000000.0,-247000000.0,-130000000.0,-1085000000.0,-345000000.0
2020-09-08,30.729999542236328,31.576000213623047,30.71999931335449,31.11000061035156,30.4306697845459,46600,VIACA,1.0221841763747823,1.1931959984794196,3.1591514209058484,1.0699737825781188,-0.0477896062033365,-0.0314706649138005,1.7440030325755211,11642000000.0,29590000000.0,36042000000.0,13207000000.0,336000000.0,5681000000.0,49585000000.0,1000000.0,4034000000.0,8494000000.0,7287000000.0,16545000000.0,-24878000000.0,4960000000.0,632000000.0,9048000000.0,938000000.0,-1970000000.0,3783000000.0,11902000000.0,753000000.0,-14980000000.0,6837000000.0,17977000000.0,632000000.0,,,-171000000.0,302000000.0,-155000000.0,-393000000.0,-1216000000.0,19000000.0,15000000.0,3308000000.0,-142000000.0,-113000000.0,-1000000.0,1230000000.0,418000000.0,4000000.0,-595000000.0,-14215000000.0,-247000000.0,-130000000.0,-1085000000.0,-345000000.0
2020-09-09,31.229999542236328,31.51000022888184,30.76000022888184,31.209999084472656,30.528484344482425,26300,VIACA,0.9966325159546106,1.1819474765205782,3.169560278395508,1.0585994508262604,-0.0619669348716498,-0.0206121851135892,1.7680356288389627,11642000000.0,29590000000.0,36042000000.0,13207000000.0,336000000.0,5681000000.0,49585000000.0,1000000.0,4034000000.0,8494000000.0,7287000000.0,16545000000.0,-24878000000.0,4960000000.0,632000000.0,9048000000.0,938000000.0,-1970000000.0,3783000000.0,11902000000.0,753000000.0,-14980000000.0,6837000000.0,17977000000.0,632000000.0,,,-171000000.0,302000000.0,-155000000.0,-393000000.0,-1216000000.0,19000000.0,15000000.0,3308000000.0,-142000000.0,-113000000.0,-1000000.0,1230000000.0,418000000.0,4000000.0,-595000000.0,-14215000000.0,-247000000.0,-130000000.0,-1085000000.0,-345000000.0
2020-09-10,31.280000686645508,32.189998626708984,31.280000686645508,32.06999969482422,31.369705200195312,75300,VIACA,0.9554537185439564,1.1183092596961346,3.1793909560302454,1.0798213250395274,-0.1243676064955709,-0.0929359863014187,1.7587787611820578,11642000000.0,29590000000.0,36042000000.0,13207000000.0,336000000.0,5681000000.0,49585000000.0,1000000.0,4034000000.0,8494000000.0,7287000000.0,16545000000.0,-24878000000.0,4960000000.0,632000000.0,9048000000.0,938000000.0,-1970000000.0,3783000000.0,11902000000.0,753000000.0,-14980000000.0,6837000000.0,17977000000.0,632000000.0,,,-171000000.0,302000000.0,-155000000.0,-393000000.0,-1216000000.0,19000000.0,15000000.0,3308000000.0,-142000000.0,-113000000.0,-1000000.0,1230000000.0,418000000.0,4000000.0,-595000000.0,-14215000000.0,-247000000.0,-130000000.0,-1085000000.0,-345000000.0
2020-09-11,32.09000015258789,32.560001373291016,31.61000061035156,31.780000686645508,31.08604049682617,44000,VIACA,0.9350030966917614,1.1435140843333411,2.9181267094849086,1.0715698880496745,-0.136566791357913,-0.0878365313246005,1.5322196365408176,11642000000.0,29590000000.0,36042000000.0,13207000000.0,336000000.0,5681000000.0,49585000000.0,1000000.0,4034000000.0,8494000000.0,7287000000.0,16545000000.0,-24878000000.0,4960000000.0,632000000.0,9048000000.0,938000000.0,-1970000000.0,3783000000.0,11902000000.0,753000000.0,-14980000000.0,6837000000.0,17977000000.0,632000000.0,,,-171000000.0,302000000.0,-155000000.0,-393000000.0,-1216000000.0,19000000.0,15000000.0,3308000000.0,-142000000.0,-113000000.0,-1000000.0,1230000000.0,418000000.0,4000000.0,-595000000.0,-14215000000.0,-247000000.0,-130000000.0,-1085000000.0,-345000000.0
2020-09-14,31.700000762939453,32.7599983215332,31.700000762939453,32.540000915527344,32.0716438293457,46400,VIACA,0.9004302643781559,1.132501065431848,2.1822920290710943,1.0477727369997762,-0.1473424726216203,-0.0729120231434652,0.8484571917316661,11642000000.0,29590000000.0,36042000000.0,13207000000.0,336000000.0,5681000000.0,49585000000.0,1000000.0,4034000000.0,8494000000.0,7287000000.0,16545000000.0,-24878000000.0,4960000000.0,632000000.0,9048000000.0,938000000.0,-1970000000.0,3783000000.0,11902000000.0,753000000.0,-14980000000.0,6837000000.0,17977000000.0,632000000.0,,,-171000000.0,302000000.0,-155000000.0,-393000000.0,-1216000000.0,19000000.0,15000000.0,3308000000.0,-142000000.0,-113000000.0,-1000000.0,1230000000.0,418000000.0,4000000.0,-595000000.0,-14215000000.0,-247000000.0,-130000000.0,-1085000000.0,-345000000.0
2020-09-15,32.459999084472656,33.4900016784668,32.459999084472656,32.84000015258789,32.36732864379883,53000,VIACA,0.9092569259205262,1.1380941274388472,2.045555275188243,1.0501396738132378,-0.1408827478927116,-0.0778694703685725,0.6855603332412068,11642000000.0,29590000000.0,36042000000.0,13207000000.0,336000000.0,5681000000.0,49585000000.0,1000000.0,4034000000.0,8494000000.0,7287000000.0,16545000000.0,-24878000000.0,4960000000.0,632000000.0,9048000000.0,938000000.0,-1970000000.0,3783000000.0,11902000000.0,753000000.0,-14980000000.0,6837000000.0,17977000000.0,632000000.0,,,-171000000.0,302000000.0,-155000000.0,-393000000.0,-1216000000.0,19000000.0,15000000.0,3308000000.0,-142000000.0,-113000000.0,-1000000.0,1230000000.0,418000000.0,4000000.0,-595000000.0,-14215000000.0,-247000000.0,-130000000.0,-1085000000.0,-345000000.0
2020-09-16,33.25,33.90999984741211,32.61000061035156,33.310001373291016,32.830562591552734,67600,VIACA,0.9018312673164594,1.0990692321412077,1.5003222626123665,1.041938601672908,-0.1401073343564486,-0.1054666848571643,0.1340341779990945,11642000000.0,29590000000.0,36042000000.0,13207000000.0,336000000.0,5681000000.0,49585000000.0,1000000.0,4034000000.0,8494000000.0,7287000000.0,16545000000.0,-24878000000.0,4960000000.0,632000000.0,9048000000.0,938000000.0,-1970000000.0,3783000000.0,11902000000.0,753000000.0,-14980000000.0,6837000000.0,17977000000.0,632000000.0,,,-171000000.0,302000000.0,-155000000.0,-393000000.0,-1216000000.0,19000000.0,15000000.0,3308000000.0,-142000000.0,-113000000.0,-1000000.0,1230000000.0,418000000.0,4000000.0,-595000000.0,-14215000000.0,-247000000.0,-130000000.0,-1085000000.0,-345000000.0
2020-09-17,32.90999984741211,33.279998779296875,32.369998931884766,32.900001525878906,32.42646408081055,54300,VIACA,0.8875380379024382,1.093490626267955,1.443237220635304,1.034780591985331,-0.1472425540828927,-0.1137471386546766,0.0896578820711408,11642000000.0,29590000000.0,36042000000.0,13207000000.0,336000000.0,5681000000.0,49585000000.0,1000000.0,4034000000.0,8494000000.0,7287000000.0,16545000000.0,-24878000000.0,4960000000.0,632000000.0,9048000000.0,938000000.0,-1970000000.0,3783000000.0,11902000000.0,753000000.0,-14980000000.0,6837000000.0,17977000000.0,632000000.0,,,-171000000.0,302000000.0,-155000000.0,-393000000.0,-1216000000.0,19000000.0,15000000.0,3308000000.0,-142000000.0,-113000000.0,-1000000.0,1230000000.0,418000000.0,4000000.0,-595000000.0,-14215000000.0,-247000000.0,-130000000.0,-1085000000.0,-345000000.0
2020-09-18,32.91999816894531,33.18000030517578,32.42599868774414,33.0099983215332,32.53487777709961,95700,VIACA,0.8900333023677476,1.096250561185289,1.508453511111674,1.04985344404155,-0.1598201416738023,-0.1290159639365453,0.1292441944341777,11642000000.0,29590000000.0,36042000000.0,13207000000.0,336000000.0,5681000000.0,49585000000.0,1000000.0,4034000000.0,8494000000.0,7287000000.0,16545000000.0,-24878000000.0,4960000000.0,632000000.0,9048000000.0,938000000.0,-1970000000.0,3783000000.0,11902000000.0,753000000.0,-14980000000.0,6837000000.0,17977000000.0,632000000.0,,,-171000000.0,302000000.0,-155000000.0,-393000000.0,-1216000000.0,19000000.0,15000000.0,3308000000.0,-142000000.0,-113000000.0,-1000000.0,1230000000.0,418000000.0,4000000.0,-595000000.0,-14215000000.0,-247000000.0,-130000000.0,-1085000000.0,-345000000.0
2020-09-21,32.2400016784668,32.279998779296875,31.350000381469727,31.76000022888184,31.30286979675293,71900,VIACA,0.9493073211892064,1.1752105918947309,1.499172755760685,1.0669078702205033,-0.1176005490312969,-0.0848982631229982,0.081888559473829,11642000000.0,29590000000.0,36042000000.0,13207000000.0,336000000.0,5681000000.0,49585000000.0,1000000.0,4034000000.0,8494000000.0,7287000000.0,16545000000.0,-24878000000.0,4960000000.0,632000000.0,9048000000.0,938000000.0,-1970000000.0,3783000000.0,11902000000.0,753000000.0,-14980000000.0,6837000000.0,17977000000.0,632000000.0,,,-171000000.0,302000000.0,-155000000.0,-393000000.0,-1216000000.0,19000000.0,15000000.0,3308000000.0,-142000000.0,-113000000.0,-1000000.0,1230000000.0,418000000.0,4000000.0,-595000000.0,-14215000000.0,-247000000.0,-130000000.0,-1085000000.0,-345000000.0
2020-09-22,32.0,32.470001220703125,31.559999465942383,31.96999931335449,31.509849548339844,42700,VIACA,0.9621519934703112,1.1659165159626048,1.4991129666670622,1.073744026458738,-0.1115920329884269,-0.0863724426466345,0.0726161256476876,11642000000.0,29590000000.0,36042000000.0,13207000000.0,336000000.0,5681000000.0,49585000000.0,1000000.0,4034000000.0,8494000000.0,7287000000.0,16545000000.0,-24878000000.0,4960000000.0,632000000.0,9048000000.0,938000000.0,-1970000000.0,3783000000.0,11902000000.0,753000000.0,-14980000000.0,6837000000.0,17977000000.0,632000000.0,,,-171000000.0,302000000.0,-155000000.0,-393000000.0,-1216000000.0,19000000.0,15000000.0,3308000000.0,-142000000.0,-113000000.0,-1000000.0,1230000000.0,418000000.0,4000000.0,-595000000.0,-14215000000.0,-247000000.0,-130000000.0,-1085000000.0,-345000000.0
