Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Other Current Assets,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures
2021-01-22,100.0500030517578,103.25,99.81999969482422,102.69000244140624,102.69000244140624,230300,CVAC,0.9559839890446982,1.1519135076759035,0.4858311247788227,1.0546006276654674,-0.0986166386207691,0.0312164768012161,-0.6435507149962272,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-01-25,103.93000030517578,105.87999725341795,101.0,104.5,104.5,337500,CVAC,0.8896650834517046,1.1005741831218228,0.5219138843591133,1.0270231116838735,-0.1373580282321689,-0.0249308079723553,-0.6153516731810222,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-01-26,102.0,104.0,98.5,98.7300033569336,98.7300033569336,478100,CVAC,0.9551301513769808,1.1844424031734198,0.5865491530275049,1.0299643010441049,-0.0748341496671241,0.062605369549596,-0.5488271214758482,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-01-27,96.33000183105467,101.37100219726562,92.87999725341795,94.48999786376952,94.48999786376952,614200,CVAC,1.0178855167701752,1.2720922813601916,0.6617631515819187,1.0834518832758422,-0.0655663665056669,0.1171516670778898,-0.513494559822004,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-01-28,84.88999938964844,88.47000122070312,84.0,84.52999877929688,84.52999877929688,3015300,CVAC,1.0983082654513068,1.2910209254628089,0.7056666554748421,1.0617555757592425,0.0365526896920644,0.1547456966466678,-0.4586120393284292,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-01-29,92.0,92.0,86.6500015258789,89.29000091552734,89.29000091552734,1580700,CVAC,0.9358270433622858,1.1333855516922022,0.6963825699139713,1.0699322973380807,-0.1341052539757948,-0.0231186687787881,-0.4861710772894677,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-02-01,99.25,101.5,93.75,94.5500030517578,94.5500030517578,1818600,CVAC,0.8601797906503893,0.9936540868942422,0.6892648975724568,1.0315574884075709,-0.1713776977571816,-0.1451880187660722,-0.4774107331883895,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-02-02,99.5,100.37999725341795,96.0,98.6999969482422,98.6999969482422,842500,CVAC,0.8377913373671986,1.0172239577527868,0.6351570472649893,1.0393553331681484,-0.2015639958009498,-0.1196612182124066,-0.5240085085425695,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-02-03,105.54000091552734,108.4489974975586,102.0,105.25,105.25,1323300,CVAC,0.7580997711689059,1.0051306500287631,0.5660807774922061,1.0396059646408131,-0.2815061934719072,-0.1172352984382478,-0.5885145278503621,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-02-04,108.66400146484376,113.0999984741211,107.11000061035156,109.98999786376952,109.98999786376952,1069500,CVAC,0.7709792226452143,0.8907173663376735,0.5345940574513743,1.0350444874140108,-0.2640652647687964,-0.2078395707339284,-0.6051648425362508,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-02-05,115.98999786376952,120.7249984741211,115.0999984741211,120.43000030517578,120.43000030517578,1043600,CVAC,0.7114506359549803,0.7802042584602941,0.5090924289456807,1.0366248108476028,-0.3251741748926225,-0.281088936125795,-0.618157785028182,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-02-08,127.16999816894533,133.0,123.5,126.29000091552734,126.29000091552734,1379600,CVAC,0.6857233181275053,0.8104362794531992,0.5247446049778159,1.0368884708904245,-0.3511651527629191,-0.2516724686203531,-0.5787199903381668,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-02-09,117.1999969482422,121.0,109.7300033569336,114.33000183105467,114.33000183105467,1503600,CVAC,0.7678649480409747,0.9620396755201808,0.5775386838256973,1.0434986931592627,-0.275633745118288,-0.1188796015231614,-0.5148061247875522,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-02-10,121.62999725341795,122.0,115.0,115.9800033569336,115.9800033569336,805100,CVAC,0.7747887395192035,1.003448817769503,0.5484566198415167,1.0526013459758607,-0.2778126064566573,-0.0746776182449666,-0.534612379642022,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-02-11,117.1999969482422,117.91999816894533,112.04000091552734,114.58000183105467,114.58000183105467,619000,CVAC,0.8169837590714752,0.9893524070413092,0.5831733166957758,1.0387619607072216,-0.2217782016357463,-0.0790692269614937,-0.5074704414758919,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-02-12,119.68000030517578,120.98999786376952,114.75,116.95999908447266,116.95999908447266,841900,CVAC,0.806173064753769,0.9558823865158538,0.6072161183224125,1.037978242018038,-0.2318051772642688,-0.0990675964380792,-0.4869115401927884,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-02-16,118.0999984741211,119.20999908447266,111.08000183105467,113.0,113.0,1226700,CVAC,0.7922123596731541,1.017345124641351,0.6375221319958172,1.023482203476065,-0.2312698438029108,-0.0468103797355619,-0.4675182447255984,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-02-17,111.12000274658205,111.75,105.51000213623048,110.0,110.0,847300,CVAC,0.8694545399058949,1.0485454212535512,0.6772727272727272,1.0274034553097129,-0.1579489154038177,-0.0210106976732948,-0.4376765608577178,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-02-18,110.41999816894533,110.62000274658205,102.1999969482422,106.26000213623048,106.26000213623048,686100,CVAC,0.8873517694328952,1.0782043797433762,0.6786184750674392,1.0353108010217529,-0.1479590315888577,-0.0067716544950073,-0.437058005279651,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-02-19,109.0999984741211,110.12000274658205,103.5999984741211,104.25,104.25,968300,CVAC,0.847002427354991,1.1095443469443196,0.6930455635491607,1.0023245570248156,-0.1553221296698246,0.042448061739478,-0.4248543634847269,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-02-22,104.8499984741211,106.23999786376952,102.35099792480467,102.9499969482422,102.9499969482422,745600,CVAC,0.8125303934485174,1.110733383815545,0.6915978538983131,0.9953240943772406,-0.1827937009287231,0.0332526138301227,-0.4284558229729108,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-02-23,100.0500030517578,101.40799713134766,92.0199966430664,100.0999984741211,100.0999984741211,745600,CVAC,0.8463536714499135,1.1082917495756768,0.6576423859594139,1.008586492222307,-0.1622328207723932,0.0253035711378717,-0.4605721871698541,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-02-24,102.1999969482422,103.41000366210938,98.11000061035156,98.16999816894533,98.16999816894533,843100,CVAC,0.8769481302193195,1.1355811901420478,0.7115208289391325,1.0099883968047432,-0.1330402665854236,0.0699474683389911,-0.391995687153036,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-02-25,99.83000183105467,100.1999969482422,91.12999725341795,92.97000122070312,92.97000122070312,1176400,CVAC,0.9313756609762014,1.1646767490327237,0.7727223340284614,1.0266826115313998,-0.0953069505551984,0.0645847050945906,-0.3686948605301933,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-02-26,94.79000091552734,96.70999908447266,92.01000213623048,94.3000030517578,94.3000030517578,515000,CVAC,0.9412513177493046,1.2153764252525672,0.7396606335390763,1.0374166001615297,-0.0961652824122251,0.1099143480664301,-0.4037095641342414,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-03-01,95.5,97.0,94.9800033569336,96.18000030517578,96.18000030517578,741600,CVAC,0.9509253357691128,1.1901642842326243,0.7122062776320638,1.013597239400828,-0.0626719036317153,0.1160009109299129,-0.3937542092349907,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-03-02,95.91000366210938,96.7300033569336,91.5500030517578,92.83999633789062,92.83999633789062,598600,CVAC,0.982227553192923,1.2506463290645755,0.7363205871051065,1.0361647740865512,-0.0539372208936281,0.162239735834073,-0.3765481139041408,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-03-03,93.2699966430664,93.47000122070312,82.94000244140625,83.55999755859375,83.55999755859375,1137900,CVAC,1.107946440114912,1.4959311112036329,0.8218046933377744,1.054357280092723,0.0535891600221889,0.3954634663614285,-0.3009019329726327,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-03-04,87.01000213623047,87.19999694824219,79.5999984741211,81.33000183105469,81.33000183105469,1310100,CVAC,1.1378335034070082,1.3437845623384277,0.8297061580929085,1.0789141676317748,0.0589193357752333,0.2155857258056728,-0.3060505113739381,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-03-05,83.0,83.37999725341797,76.63999938964844,82.69000244140625,82.69000244140625,1272900,CVAC,1.080783651081752,1.2785100749708629,0.7987664905265971,1.0513678997204563,0.0294157513612955,0.1789049234149278,-0.3188706863363811,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-03-08,81.33999633789062,85.3499984741211,79.0199966430664,79.79000091552734,79.79000091552734,964100,CVAC,1.1206917802095668,1.3259807223685447,0.7613735969788401,1.053835017954231,0.0668567622553357,0.227443436873272,-0.3461306989792457,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-03-09,81.01000213623047,85.9000015258789,81.01000213623047,84.80000305175781,84.80000305175781,714800,CVAC,1.0367923939257786,1.1535376907371055,0.6649763839658203,1.047243962582535,-0.0104515686567563,0.0604580487242838,-0.4402193651897004,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-03-10,88.98999786376953,91.23999786376952,83.2300033569336,85.68000030517578,85.68000030517578,864200,CVAC,1.0755135527271034,1.1554621807584142,0.6432072877458015,1.039672854637922,0.0358406980891814,0.0767141219873908,-0.4520959512016183,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-03-11,86.61000061035156,89.9000015258789,83.01000213623047,86.5999984741211,86.5999984741211,1185300,CVAC,1.1045035012842668,1.133949176426228,0.6363741522099475,1.0256622421362138,0.0788412591480529,0.0731543808523165,-0.4359513423007564,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-03-12,84.4000015258789,88.26200103759766,83.02999877929688,87.79000091552734,87.79000091552734,668200,CVAC,1.1688119323416366,1.0797357321676702,0.6071306376718971,1.0207674438038497,0.1480444885377869,0.0309110844014197,-0.4428838666810845,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-03-15,88.87999725341797,90.3000030517578,86.63999938964844,89.86000061035156,89.86000061035156,889100,CVAC,1.1579123341311397,0.6435566596734795,0.5963721320786917,1.017237660715961,0.1406746734151787,-0.3836933988389249,-0.4401700662428809,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
