Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Other Current Assets,Retained Earnings,Other Liab,Good Will,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Common Stock,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2018-01-03,18.170000076293945,18.39999961853028,17.7450008392334,18.3700008392334,18.3700008392334,720300,CVNA,0.956450674585676,1.3053891370010977,2.400653046239133,0.9765980219270426,-0.0201473473413665,0.3014403446772422,1.305204585353619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,18.239999771118164,18.934999465942383,17.81999969482422,18.75,18.75,704100,CVNA,0.9855999755859376,1.2096000162760416,2.4090665690104167,0.9849127815791188,0.0006871940068187,0.2112430799570495,1.3194717092272192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,18.84000015258789,19.920000076293945,18.790000915527344,19.709999084472656,19.709999084472656,578900,CVNA,0.9381025180099782,1.1780822116651937,2.3287673088751424,0.9789917900086822,-0.0408892719987039,0.1784553925835384,1.2388779379867438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,19.700000762939453,20.39999961853028,19.229999542236328,20.049999237060547,20.049999237060547,241000,CVNA,0.880798030893151,1.167082319648051,2.3356610280809296,0.942840182406444,-0.0620421515132929,0.1753578351737342,1.248311022427875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,20.1299991607666,20.21999931335449,19.89999961853028,20.170000076293945,20.170000076293945,196700,CVNA,0.897372350669591,1.3401091018544025,2.2478929093251003,0.9530778204901076,-0.0557054698205167,0.3388848548069874,1.1585950909742222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,19.959999084472656,21.059999465942383,19.739999771118164,21.040000915527344,21.040000915527344,234900,CVNA,0.9334600064182644,1.430608320898702,2.100285014441094,0.966664672858564,-0.0332046664402995,0.4173337429024937,1.014499974981445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,21.14999961853028,21.81999969482422,20.1200008392334,20.56999969482422,20.56999969482422,297400,CVNA,0.9946523766658468,1.4477394812085822,2.1079242223451136,0.9609362737659176,0.0337161028999292,0.4428657113604315,1.0328426161383926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,20.56999969482422,21.0,20.489999771118164,20.950000762939453,20.950000762939453,165000,CVNA,0.9976133106163114,1.417183744765261,2.0921241162238977,0.9729510699723092,0.0246622406440021,0.4224585207609062,1.0288590845785182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,20.950000762939453,21.63999938964844,20.325000762939453,20.51000022888184,20.51000022888184,202300,CVNA,1.0658215683278576,1.4319844227926948,2.2184300093730696,0.9917823196316324,0.074039248696225,0.4356714157237005,1.1362217192542785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,20.64999961853028,21.049999237060547,20.155000686645508,20.3799991607666,20.3799991607666,141500,CVNA,1.0510304690065662,1.4700687104123364,2.224730226675947,0.9854883712686996,0.0655420977378666,0.4821489130520804,1.1489018513875644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,20.31999969482422,20.440000534057617,19.76000022888184,20.239999771118164,20.239999771118164,162900,CVNA,1.0612648115188028,1.3873517905753792,2.184288517016632,0.981540936006692,0.0797238755121108,0.4075453873212536,1.118770613687896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,20.18000030517578,20.96500015258789,20.145000457763672,20.86000061035156,20.86000061035156,199200,CVNA,0.9889740439666708,1.4026845336889333,1.9712367079931623,0.9694690060853024,0.0195050378813682,0.4309725010127654,0.9254213446444264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,20.850000381469727,21.350000381469727,20.190000534057617,20.350000381469727,20.350000381469727,210600,CVNA,1.0309581891379356,1.350368502560768,2.113022073412582,0.962138874344328,0.0688193147936077,0.3771319025990282,1.0635778528239497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,20.239999771118164,21.09000015258789,20.07999992370605,21.020000457763672,21.020000457763672,165000,CVNA,1.017126484070554,1.305899151529318,2.080875391337661,0.9712482450100663,0.0458782390604876,0.3369679666907221,1.038620686200887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,21.100000381469727,21.357999801635746,20.239999771118164,20.75,20.75,298500,CVNA,1.054457790880318,1.2631324859986823,2.0925300322383285,0.9795485186833895,0.0749092721969285,0.3002210371875939,1.0390009241267335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,20.88999938964844,20.88999938964844,20.15999984741211,20.34000015258789,20.34000015258789,617900,CVNA,1.0186823578129742,1.3269419650266907,2.216322590603279,0.966216685842239,0.0524656719707352,0.3626157140554449,1.160429798636014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,20.350000381469727,20.520000457763672,19.56999969482422,19.739999771118164,19.739999771118164,239200,CVNA,1.015197626539394,1.3525836409585248,2.375886629669514,0.9510576163473856,0.0641400101920083,0.3998027891045024,1.323045448971252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,19.520000457763672,19.520000457763672,18.61000061035156,18.809999465942383,18.809999465942383,276200,CVNA,1.0170122117974332,1.391812921237856,2.5066455536720924,0.9505813448789944,0.0664308669184386,0.43358948876532,1.4424157226583634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
