Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Other Current Assets,Retained Earnings,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-06-07,8.859999656677246,9.149999618530272,8.692000389099121,9.100000381469728,9.001622200012207,4461200,UWMC,0.9098359604974527,0.7898576473810202,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-06-08,9.15999984741211,9.34000015258789,8.890000343322754,9.25,9.15000057220459,6639600,UWMC,0.8928961273633533,0.7683059858120369,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-06-09,10.085000038146973,10.979999542236328,9.711000442504885,9.960000038146973,9.960000038146973,25567600,UWMC,0.7981927488771586,0.7068273026997697,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-06-10,10.279999732971191,10.800000190734863,9.5600004196167,9.65999984741211,9.65999984741211,15322700,UWMC,0.7950310506884818,0.7329192583375422,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-06-11,10.15999984741211,10.335000038146973,9.8100004196167,10.220000267028809,10.220000267028809,13795200,UWMC,0.7504892246469376,0.7035224921095583,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-06-14,10.56999969482422,10.600000381469728,9.989999771118164,10.119999885559082,10.119999885559082,10277200,UWMC,0.7737154162303119,0.7154150052362563,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-06-15,9.859999656677246,9.920000076293944,9.420000076293944,9.8100004196167,9.8100004196167,6445000,UWMC,0.7859326919833324,0.7196737656261377,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-06-16,9.8100004196167,10.0,9.579999923706056,9.779999732971191,9.779999732971191,6267000,UWMC,0.7801636321847734,0.6952965620039955,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-06-17,9.760000228881836,10.06999969482422,9.706000328063965,9.869999885559082,9.869999885559082,4351000,UWMC,0.7598784282635446,0.6950354825790175,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-06-18,9.949999809265137,10.020000457763672,9.420000076293944,9.520000457763672,9.520000457763672,6078000,UWMC,0.8151260352675157,0.7247898911328728,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-06-21,9.420000076293944,9.5,8.949999809265137,9.130000114440918,9.130000114440918,5796200,UWMC,0.841182884126274,0.7579408531823109,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-06-22,9.140000343322754,9.295000076293944,8.979999542236328,9.06999969482422,9.06999969482422,5111300,UWMC,0.8445424592222727,0.7530319904645181,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-06-23,9.079999923706056,9.48799991607666,9.039999961853027,9.390000343322754,9.390000343322754,3682900,UWMC,0.8136314789294351,0.7518636511871823,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-06-24,9.489999771118164,9.729999542236328,9.390000343322754,9.5,9.5,3848600,UWMC,0.7926316010324579,0.731578927291067,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-06-25,9.550000190734863,9.59000015258789,9.274999618530272,9.399999618530272,9.399999618530272,5581500,UWMC,0.8148936338584428,0.7191489897037665,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-06-28,9.399999618530272,9.550000190734863,9.199999809265137,9.25,9.25,3371800,UWMC,0.8367567320127745,0.7513513307313662,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-06-29,9.220000267028809,9.289999961853027,8.789999961853027,8.880000114440918,8.880000114440918,4299000,UWMC,0.8592342360483517,0.7882882781292304,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-06-30,8.779999732971191,8.869999885559082,8.40999984741211,8.449999809265137,8.449999809265137,5404000,UWMC,0.9301775515895494,0.7964497243768303,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-07-01,8.449999809265137,8.59000015258789,8.170000076293945,8.220000267028809,8.220000267028809,4669100,UWMC,0.9111921566671056,0.8223844293529807,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-07-02,8.140000343322754,8.220000267028809,7.96999979019165,8.010000228881836,8.010000228881836,4469900,UWMC,0.927590463923847,0.8289637549002309,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-07-06,8.050000190734863,8.265000343322754,7.980000019073486,8.029999732971191,8.029999732971191,2812700,UWMC,0.9240349094692262,0.8293897968721144,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-07-07,8.09000015258789,8.199999809265137,7.835000038146973,8.149999618530273,8.149999618530273,3292400,UWMC,0.9128834853322544,0.7926380785907244,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-07-08,7.929999828338623,8.3100004196167,7.909999847412109,8.1899995803833,8.1899995803833,3747200,UWMC,0.9194139921379504,0.7899878048453878,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-07-09,8.289999961853027,8.289999961853027,8.050000190734863,8.170000076293945,8.170000076293945,2332200,UWMC,0.911872673157255,0.7809057594690987,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-07-12,8.0,8.083000183105469,7.889999866485596,7.949999809265137,7.949999809265137,2844900,UWMC,0.95345913277534,0.8415094613491385,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-07-13,7.880000114440918,7.96999979019165,7.670000076293945,7.679999828338623,7.679999828338623,3220700,UWMC,0.9700520801804184,0.8867187623691282,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-07-14,7.75,7.800000190734863,7.570000171661377,7.670000076293945,7.670000076293945,2063800,UWMC,1.024771845545048,0.9243807147409698,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-07-15,7.639999866485596,7.888000011444092,7.590000152587891,7.829999923706055,7.829999923706055,1947500,UWMC,0.952745863452837,0.913154554921532,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-07-16,7.769999980926514,7.929999828338623,7.684999942779541,7.710000038146973,7.710000038146973,2759400,UWMC,0.9481193134386068,0.9299610947884236,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-07-19,7.579999923706055,7.659999847412109,7.210000038146973,7.630000114440918,7.630000114440918,3368900,UWMC,0.9750982890733048,0.9475753487066964,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-07-20,7.639999866485596,7.699999809265137,7.380000114440918,7.5,7.5,3228000,UWMC,0.943999989827474,0.956000010172526,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-07-21,7.460000038146973,7.869999885559082,7.449999809265137,7.760000228881836,7.760000228881836,3407500,UWMC,0.9355670122097346,0.8994845120100283,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-07-22,7.75,7.835000038146973,7.579999923706055,7.679999828338623,7.679999828338623,1987800,UWMC,0.9713541933451784,0.0,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-07-23,7.699999809265137,7.818999767303467,7.579999923706055,7.659999847412109,7.659999847412109,1844100,UWMC,0.9817232546639156,0.0,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-07-26,7.590000152587891,7.699999809265137,7.510000228881836,7.639999866485596,7.639999866485596,1819300,UWMC,0.9738220140366132,0.0,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-07-27,7.650000095367432,7.650000095367432,7.409999847412109,7.53000020980835,7.53000020980835,1990100,UWMC,0.9787516175576124,0.0,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-07-28,7.480000019073486,7.730000019073486,7.449999809265137,7.659999847412109,7.659999847412109,1981800,UWMC,0.9569190691540884,0.0,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-07-29,7.699999809265137,7.78000020980835,7.639999866485596,7.739999771118164,7.739999771118164,1834700,UWMC,0.9418604880397656,0.0,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-07-30,7.75,7.800000190734863,7.611999988555908,7.630000114440918,7.630000114440918,1343500,UWMC,0.9633027253461756,0.0,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-08-02,7.630000114440918,7.869999885559082,7.599999904632568,7.860000133514404,7.860000133514404,2925600,UWMC,0.9414758231128304,0.0,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-08-03,7.809999942779541,7.900000095367432,7.449999809265137,7.489999771118164,7.489999771118164,3426500,UWMC,0.9893191019825476,0.0,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-08-04,7.539999961853027,7.670000076293945,7.400000095367432,7.429999828338623,7.429999828338623,2263600,UWMC,0.9986541383209004,0.0,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-08-05,7.420000076293945,7.5,7.380000114440918,7.420000076293945,7.420000076293945,2268700,UWMC,0.9986522602723704,0.0,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-08-06,7.400000095367432,7.65500020980835,7.380000114440918,7.440000057220459,7.440000057220459,1654000,UWMC,0.9690860191794928,0.0,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-08-09,7.489999771118164,7.670000076293945,7.440000057220459,7.53000020980835,7.53000020980835,1572300,UWMC,0.9442230989918344,0.0,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-08-10,7.539999961853027,7.551000118255615,7.309999942779541,7.449999809265137,7.449999809265137,2853300,UWMC,0.9436242133946824,0.0,0.0,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
