Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures,Other Cashflows From Financing Activities
2020-06-26,18.31999969482422,18.51000022888184,17.860000610351562,17.989999771118164,17.24000358581543,1029800,NVT,1.0788221615720883,0.9924266990252056,1.3186488539813184,1.09603731200819,-0.0172151504361017,-0.1284023396519346,-0.0568878285426524,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-06-29,18.31999969482422,18.940000534057617,17.920000076293945,18.459999084472656,17.690412521362305,1796500,NVT,1.008710094188911,0.9748130189627436,1.3540467570923629,1.0675591621777658,-0.0588490679888547,-0.1335022870703744,-0.0272373779188601,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-06-30,18.440000534057617,18.979999542236328,18.229999542236328,18.729999542236328,17.949153900146484,1075000,NVT,0.9785426446938248,0.9839312914070903,1.3209323262057828,1.0503414786147147,-0.0717988339208899,-0.1145830783433232,-0.062168839979547,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-07-01,18.75,18.950000762939453,17.8799991607666,18.32999992370605,17.56583023071289,1241700,NVT,1.015313662311986,1.0307304783706135,1.3530920172681544,1.0614698745417157,-0.0461562122297296,-0.0902117325109694,-0.0351637190167888,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-07-02,18.76000022888184,19.11000061035156,18.63999938964844,18.75,17.968324661254883,752400,NVT,0.9801899607635498,0.9990295711186268,1.3178932670472308,1.0609433180919134,-0.0807533573283636,-0.1076099600949076,-0.0660887660029236,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-07-06,19.1299991607666,19.270000457763672,18.540000915527344,18.8700008392334,18.08332061767578,609900,NVT,0.9809097648021255,1.0060474420696504,1.3203081194675423,1.060100399776527,-0.0791906349744014,-0.1085237031048209,-0.0616891140089943,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-07-07,18.799999237060547,18.950000762939453,18.479999542236328,18.489999771118164,17.719160079956055,570900,NVT,0.9988858919801769,1.0692991334823043,1.3413832571416209,1.0770138498901505,-0.0781279579099736,-0.0782157220894128,-0.0606643187454223,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-07-08,18.479999542236328,18.739999771118164,18.190000534057617,18.479999542236328,17.709575653076172,651300,NVT,1.0278254476776207,1.0666011266873867,1.3569908748790245,1.077606770930481,-0.0497813232528603,-0.0755379236905826,-0.0420568340519984,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-07-09,18.450000762939453,18.709999084472656,17.799999237060547,17.829999923706055,17.086673736572266,1682500,NVT,1.0862390992614923,1.0935977186839791,1.385894905952421,1.1044879116126745,-0.0182488123511821,-0.0737829069765718,-0.0229176411609453,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-07-10,17.860000610351562,18.36000061035156,17.860000610351562,18.34000015258789,17.575414657592773,1183600,NVT,1.0637369325283337,1.0252154764748342,1.3418018338113982,1.085711270031918,-0.0219743375035843,-0.1169007907200172,-0.055143909223968,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-07-13,18.549999237060547,18.790000915527344,18.14999961853028,18.31999969482422,17.556245803833008,714700,NVT,1.0637965288609552,1.03790394924064,1.3582785170213487,1.102834219482497,-0.0390376906215417,-0.113648323614574,-0.0638794385350625,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-07-14,18.290000915527344,18.64699935913086,18.049999237060547,18.6200008392334,17.8437442779541,967000,NVT,1.0650856240141242,1.042320358566159,1.3019579036864926,1.0836330203006346,-0.0185473962865103,-0.0972194624549067,-0.0916222400998751,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-07-15,19.170000076293945,19.40999984741211,18.8799991607666,19.309999465942383,18.50497436523437,1717500,NVT,1.018142152246727,1.015528859394661,1.2554356161491895,1.0561175899815567,-0.0379754377348295,-0.091891643765716,-0.1019043982474339,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-07-16,19.030000686645508,19.809999465942383,18.950000762939453,19.200000762939453,18.39956283569336,1048500,NVT,1.0208210708980403,1.001897545992555,1.2455293899345576,1.0603047606893516,-0.0394836897913113,-0.0954644069330037,-0.1141580699361435,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-07-17,19.290000915527344,19.8799991607666,19.232999801635746,19.84000015258789,19.012880325317383,1014000,NVT,0.9756828321993132,0.9919611565750172,1.1981118002452793,1.0508986066031938,-0.0752157744038806,-0.1061927071927587,-0.1666813468126817,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-07-20,19.739999771118164,19.8700008392334,18.959999084472656,19.229999542236328,18.428312301635746,522700,NVT,1.009781464897172,1.0045332400168374,1.181700444733419,1.0499296408975316,-0.0401481760003596,-0.0900870450209403,-0.2058905584911439,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-07-21,19.350000381469727,19.790000915527344,19.18000030517578,19.26000022888184,18.457061767578125,714700,NVT,1.0034924710772637,1.041310385564839,1.2171465283622216,1.035121986103813,-0.0316295150265493,-0.0566641018164681,-0.1304070556952141,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-07-22,19.14999961853028,19.28499984741211,18.8700008392334,19.07999992370605,18.28456687927246,810900,NVT,1.0145463683419986,1.0623446037341109,1.203357388644868,1.0249122036135947,-0.010365835271596,-0.0334514044602693,-0.1425570904307971,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-07-23,18.850000381469727,19.225000381469727,18.71999931335449,19.059999465942383,18.434476852416992,981100,NVT,1.0251836140290067,1.0124046880617903,1.1941048993918764,1.042919681119605,-0.0177360670905986,-0.0605039267794031,-0.1531121331728087,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-07-24,19.06999969482422,19.190000534057617,18.540000915527344,18.68000030517578,18.06694984436035,644500,NVT,1.0444324679842296,1.0146301552370944,1.2390745210896843,1.0525520783774,-0.0081196103931704,-0.0564930865893686,-0.1077228368180567,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-07-27,18.540000915527344,19.174999237060547,18.540000915527344,19.020000457763672,18.395790100097656,1838500,NVT,1.025236679408736,0.9338804183689848,1.2463192189029986,1.045546571033957,-0.0203098916252213,-0.0991908376090919,-0.1000455571814427,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-07-28,18.89999961853028,19.174999237060547,18.670000076293945,18.81999969482422,18.20235252380371,978600,NVT,1.0398512041201788,0.962573749577582,1.2719868179424778,1.059971727560168,-0.020120523439989,-0.0897656611395393,-0.0954378189542957,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-07-29,18.959999084472656,19.31999969482422,18.90999984741211,19.229999542236328,18.59889793395996,1131500,NVT,1.0171605915551345,0.9472987830497216,1.2607250877047789,1.0491737417135036,-0.0320131501583691,-0.0767627839183989,-0.0943830149386408,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-07-30,18.90999984741211,19.020000457763672,18.239999771118164,18.450000762939453,17.844497680664062,1491900,NVT,1.0363142894522843,1.02290272322967,1.328899758605917,1.0469317050835845,-0.0106174156313001,-0.0267330125672056,-0.053060150592967,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-07-31,18.90999984741211,18.989999771118164,17.549999237060547,18.15999984741211,17.56401252746582,3343800,NVT,1.0633261230451836,1.0681361913715233,1.3109386539822934,1.0584584032817186,0.004867719763465,-0.0085224549071367,-0.0762548817389268,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-08-03,18.21999931335449,18.670000076293945,18.010000228881836,18.440000534057617,17.834827423095703,846300,NVT,1.048806887611108,1.005943477767062,1.2651238114916008,1.0645312650354448,-0.0157243774243367,-0.0662613901345794,-0.1108630094533127,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-08-04,18.450000762939453,18.64999961853028,18.14999961853028,18.209999084472656,17.61237144470215,691700,NVT,1.0417353127668478,1.0618781443054466,1.2816612166725958,1.02982774469698,0.0119075680698679,-0.0313651532101459,-0.0908860314485109,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-08-05,18.40999984741211,18.6299991607666,18.239999771118164,18.34000015258789,17.73810577392578,1263800,NVT,1.0348963792635515,1.023535152511711,1.2969637444628297,1.0154342721529666,0.0194621071105849,-0.0546577726910646,-0.0677650744365918,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-08-06,18.170000076293945,18.434999465942383,18.170000076293945,18.299999237060547,17.699419021606445,803500,NVT,1.0125684391546053,1.1222830570263158,1.3547900215020203,0.9945470827091798,0.0180213564454254,0.0077238442685241,-0.008648838387848,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-08-07,18.200000762939453,18.90999984741211,18.1299991607666,18.81999969482422,18.20235252380371,878000,NVT,0.986185036059424,1.1137968883847524,1.325998988816732,1.000982312548244,-0.01479727648882,0.0020730882106061,-0.0214048903710941,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-08-10,18.920000076293945,19.3700008392334,18.71999931335449,19.190000534057617,18.56021308898925,1955600,NVT,0.942678460166622,1.0628704630210353,1.2718280750479634,0.9799638681285404,-0.0372854079619184,-0.0398600209319486,-0.0492350438139783,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-08-11,19.57999992370605,19.82999992370605,19.15999984741211,19.32999992370605,18.69561767578125,1888600,NVT,0.9487841526040698,1.0363769714569275,1.32414367517768,0.9825449744444564,-0.0337608218403866,-0.0523166837615372,-0.0179044910304173,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-08-12,19.51000022888184,19.729999542236328,19.229999542236328,19.309999465942383,18.676273345947266,1563400,NVT,0.9621958126773305,1.0614919954010245,1.386053110446288,0.9960166142981388,-0.0338208016208084,-0.0438217043506399,0.0558838629713211,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-08-13,19.18000030517578,19.75,19.1299991607666,19.64999961853028,19.005115509033203,1547400,NVT,0.9475827049642148,1.104243772225921,1.3843147145256889,1.000064240707307,-0.0524815357430922,-0.0246102756633954,0.0506611586752503,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
