Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Change To Netincome,Capital Expenditures,Net Borrowings,Other Cashflows From Financing Activities
2019-02-13,95.87000274658205,96.20999908447266,92.4800033569336,92.62999725341795,92.62999725341795,1045400,GWRE,1.0260175292407283,1.1331102471839891,1.024290187484778,1.0273780778147723,-0.0013605485740439,0.1007779215183302,-0.0482220223588234,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-02-14,92.27999877929688,94.37999725341795,92.01000213623048,93.0,93.0,1575100,GWRE,1.0261290355395245,1.1381720266034523,1.006989263719128,1.0248943927666594,0.0012346427728651,0.0931381057510138,-0.0383965098238203,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-02-15,93.58000183105467,93.70999908447266,92.52999877929688,92.91000366210938,92.91000366210938,402500,GWRE,1.017866709366968,1.158755778910978,1.0164675354535673,1.0068242604495434,0.0110424489174245,0.1300827735722494,-0.027124235239726,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-02-19,92.69000244140624,93.66999816894533,92.54000091552734,92.70999908447266,92.70999908447266,626200,GWRE,1.038183593468725,1.1347211518402591,1.023190611014028,1.018602516828689,0.0195810766400359,0.1227643828206619,-0.0117504057416142,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-02-20,93.0,93.8000030517578,91.20999908447266,91.66000366210938,91.66000366210938,1049200,GWRE,1.0210559960579522,1.153611102325109,1.027492870852984,0.9918611625488268,0.0291948335091254,0.1401755699417954,-0.0126803598096374,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-02-21,91.0999984741211,91.73999786376952,90.36000061035156,91.04000091552734,91.04000091552734,997000,GWRE,1.0259226777967776,1.1634446079061949,1.055579937474833,0.9945712384616436,0.0313514393351338,0.1556002611592979,-0.0012481913618269,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-02-22,91.31999969482422,92.58000183105467,90.68000030517578,92.0,92.0,646600,GWRE,1.0317391105320144,1.116956544959027,1.0454347859258235,0.9944907779035737,0.0372483326284408,0.12549852944239,-0.0029990087008593,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-02-25,92.5,92.9499969482422,91.51000213623048,91.52999877929688,91.52999877929688,697000,GWRE,1.0267672305289146,1.1250956487527737,1.0220693138796133,0.9897222410498856,0.037044989479029,0.1323456525249022,-0.0158163511627387,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-02-26,91.51000213623048,91.95999908447266,90.4800033569336,91.0,91.0,1819500,GWRE,1.0524175455282023,1.1046153477260046,1.0351648016290351,1.0000281637041897,0.0523893818240128,0.1194229623282502,-0.0176785863742952,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-02-27,90.91999816894533,92.31999969482422,90.76000213623048,92.16000366210938,92.16000366210938,1895900,GWRE,1.054253470066383,1.051106758868426,1.035264755543149,1.0030742544286035,0.0511792156377794,0.0657503944104448,-0.0284421020464564,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-02-28,91.87999725341795,92.48999786376952,91.12000274658205,91.73999786376952,91.73999786376952,656100,GWRE,1.0763025960649657,1.0693263653635128,1.1926096164137605,1.0182043788806252,0.0580982171843404,0.0579345903093444,0.1257889019679148,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-03-01,92.5999984741211,93.98999786376952,91.81999969482422,93.62000274658205,93.62000274658205,1176700,GWRE,1.0606707983180776,1.016342648306029,1.1123691127369728,1.0101864486721943,0.0504843496458833,0.0050954770521354,0.0536944486898869,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-03-04,90.98999786376952,91.72000122070312,84.19000244140625,86.3499984741211,86.3499984741211,2305600,GWRE,1.1579617791624663,1.114418124579047,1.2330052472741149,1.0217972965916944,0.1361644825707719,0.0917856744348561,0.1653640829522102,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-03-05,86.3499984741211,89.30999755859375,86.3499984741211,87.86000061035156,87.86000061035156,1191300,GWRE,1.1319143666899214,1.1042567262586114,1.2416343680862412,1.025853178306934,0.1060611883829873,0.0716096763003213,0.1611087903909249,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-03-06,87.80999755859375,88.16999816894531,86.08000183105469,86.45999908447266,86.45999908447266,1241200,GWRE,1.1564885371566782,1.136247963266662,1.2432338538281762,1.0439701731821824,0.1125183639744957,0.0879899011938389,0.1502261712214618,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-03-07,97.69000244140624,99.9000015258789,89.55999755859375,90.22000122070312,90.22000122070312,6392800,GWRE,1.10973178222045,1.0752604835253452,1.1737973852030676,1.051615733678982,0.058116048541468,0.0218140419568548,0.0738107964313206,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-03-08,88.9800033569336,88.9800033569336,86.47000122070312,88.63999938964844,88.63999938964844,1458600,GWRE,1.1367328839128743,1.1023240044819251,1.2028429995570753,1.0447938742436944,0.0919390096691799,0.0473450141763742,0.0991838854658542,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-03-11,89.16999816894531,90.73999786376952,88.70999908447266,89.95999908447266,89.95999908447266,1013600,GWRE,1.1340595562619935,1.087483357344102,1.1985326899968172,1.0378598344851322,0.0961997217768613,0.041177447812279,0.1082446833462893,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-03-12,90.0,92.06999969482422,89.5199966430664,91.5500030517578,91.5500030517578,1150800,GWRE,1.116985240059662,1.0683778732732196,1.1856908731110478,1.0369816348467653,0.0800036052128967,0.0298692627529542,0.1007535225891693,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-03-13,92.16000366210938,93.7699966430664,91.66999816894533,93.54000091552734,93.54000091552734,1448900,GWRE,1.1020953103366713,1.056767131779152,1.154586261951515,1.0381516152855237,0.0639436950511476,0.0237164700044507,0.077591077340535,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-03-14,93.7699966430664,94.62999725341795,92.4000015258789,94.0199966430664,94.0199966430664,1003400,GWRE,1.1019996203966296,1.055626500145374,1.161880469731175,1.0368706366121625,0.065128983784467,0.0118413015779488,0.0880621247080302,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-03-15,93.75,94.0,92.8499984741211,93.9000015258789,93.9000015258789,1017600,GWRE,1.099573997041355,1.0715655070447587,1.1587858976616274,1.033509193192778,0.0660648038485769,0.0264657866269732,0.0878737592905556,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-03-18,94.02999877929688,95.05999755859376,93.2300033569336,95.04000091552734,95.04000091552734,1199200,GWRE,1.0737584392750692,1.054819013407874,1.1218434524358554,1.0209918251991643,0.0527666140759048,0.0064974775915835,0.0666967344236943,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-03-19,95.08999633789062,95.56999969482422,93.87999725341795,95.43000030517578,95.43000030517578,680100,GWRE,1.0709420163619054,1.0557476650718995,1.1251179126398754,1.0253191175225085,0.0456228988393971,0.0100023542625113,0.0599174563066622,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-03-20,95.31999969482422,95.31999969482422,93.12999725341795,94.56999969482422,94.56999969482422,863900,GWRE,1.1002432419110224,1.0637622797795874,1.1055303308569195,1.0305905868421654,0.0696526550688569,0.0173205576479866,0.0366940443297323,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-03-21,94.37999725341795,96.43000030517578,94.37999725341795,96.25,96.25,550700,GWRE,1.0801038865919237,1.025974025974026,1.0582857206270293,1.0288626554622844,0.0512412311296393,0.0024064521456437,0.0123450269261358,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-03-22,95.54000091552734,95.61000061035156,92.62000274658205,93.58999633789062,93.58999633789062,736500,GWRE,1.1192435527170883,1.0595149860259552,1.125975012040406,1.055588179693563,0.0636553730235254,0.0132022212555349,0.0486888596648598,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-03-25,93.0,94.16999816894533,92.38999938964844,93.4000015258789,93.4000015258789,482800,GWRE,1.1309421362712764,1.0728050889857768,1.126980732511717,1.049775645573302,0.0811664906979743,0.0152136676886898,0.0661886442202048,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-03-26,94.3499984741211,95.08999633789062,93.76000213623048,94.91999816894533,94.91999816894533,410900,GWRE,1.1203118245811508,1.0680573030877505,1.0960809410294088,1.0495013150566668,0.0708105095244839,0.0083902551416055,0.0604280825905372,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-03-27,95.0999984741211,95.2699966430664,92.63999938964844,93.9800033569336,93.9800033569336,584300,GWRE,1.1383272987406303,1.0766120099070096,1.1065119615799357,1.0553202646750557,0.0830070340655746,0.0051603652711575,0.0579489118493503,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-03-28,93.97000122070312,96.0999984741211,93.44000244140624,95.7699966430664,95.7699966430664,582300,GWRE,1.1120392997080724,1.0639031320987846,1.1076538117299255,1.0490338384171682,0.0630054612909041,-4.902234781689607e-05,0.0537929971187896,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-03-29,96.29000091552734,97.51000213623048,96.0500030517578,97.16000366210938,97.16000366210938,787300,GWRE,1.0795594425296795,1.0554754959498878,1.1002469894674156,1.0324632338783333,0.0470962086513462,-0.011184532304354,0.0570064812998754,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-04-01,98.0,99.12000274658205,97.04000091552734,98.73999786376952,98.73999786376952,993600,GWRE,1.0549929149549662,1.0351428123939264,1.0529674242463465,1.0212813420416047,0.0337115729133614,-0.0187090104346938,0.0401962883623356,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-04-02,98.58000183105467,99.66999816894533,98.13999938964844,99.3000030517578,99.3000030517578,572700,GWRE,1.05236653361966,1.0240684724692577,1.0561932933552047,1.0336972441913572,0.0186692894283027,-0.023165635693845,0.0340637164885326,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2019-04-03,99.45999908447266,100.8000030517578,99.25,99.98999786376952,99.98999786376952,1074300,GWRE,1.046504666718908,1.023902384645559,1.0560055864962692,1.0249207136838323,0.0215839530350756,-0.0201221404253253,0.0329432610705031,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
