Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Short Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-12-07,77.37000274658203,82.5199966430664,77.30999755859375,81.95999908447266,81.95999908447266,4541300,NET,0.9657150123232968,0.916910717000192,1.2285261538086325,1.0603009546150792,-0.0945859422917824,-0.2574105703012512,0.0323033899910878,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-12-08,82.16000366210938,84.36000061035156,80.9000015258789,83.55000305175781,83.55000305175781,4894800,NET,0.9156193561430458,0.8861759211386362,1.2169957700921537,1.055428864375226,-0.13980950823218,-0.2687575071412895,0.0449765247851368,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-12-09,82.01000213623047,82.36000061035156,75.7300033569336,77.30999755859375,77.30999755859375,6031200,NET,1.0065968458457644,0.9677920328236675,1.3074635237757637,1.0711936781318203,-0.0645968322860559,-0.1995058803008134,0.1073725580967899,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-12-10,77.0,86.20999908447266,76.37000274658203,84.05000305175781,84.05000305175781,8571600,NET,0.9813206467838268,0.8378345700425595,1.220344984778428,1.062316503263218,-0.0809958564793912,-0.305107516094809,0.0212221576227891,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-12-11,83.41999816894531,83.41999816894531,78.80999755859375,82.41000366210938,82.41000366210938,5866000,NET,0.9769445280736896,0.869918690154943,1.258827730297351,1.073775639924845,-0.0968311118511554,-0.2803059082908968,0.0537276508958262,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-12-14,83.26000213623047,84.19999694824219,80.97000122070312,81.43000030517578,81.43000030517578,4149600,NET,0.95603583669854,0.8935282066013422,1.2841704445895432,1.0697624410001334,-0.1137266043015934,-0.2624620148288442,0.0627124226609425,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-12-15,81.88999938964844,83.37000274658203,80.4209976196289,81.45999908447266,81.45999908447266,5089100,NET,0.999754521933573,0.8884115340037697,1.2870119999531708,1.0593177594136232,-0.0595632374800502,-0.2226796149632559,0.0759426063209629,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-12-16,82.0,82.0,79.68399810791016,81.80999755859375,81.80999755859375,4110400,NET,1.020779912337965,0.8291162920824396,1.2961741117224657,1.0685424132795076,-0.0477625009415425,-0.2713515259011508,0.0884911139607624,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-12-17,82.1500015258789,82.48999786376953,79.61000061035156,81.81999969482422,81.81999969482422,4915100,NET,1.0146663035042531,0.8145930307317645,1.315081873325009,1.0520021356846316,-0.0373358321803785,-0.2938540676779512,0.1217162621304537,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-12-18,82.0,84.19999694824219,81.05000305175781,83.80999755859375,83.80999755859375,9964600,NET,0.995943248445355,0.8062283935467756,1.2628564541347842,1.0541479277304715,-0.0582046792851167,-0.3224366780588232,0.0663244214296745,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-12-21,85.33000183105469,87.19999694824219,82.95999908447266,86.20999908447266,86.20999908447266,6874700,NET,0.960213428354002,0.7612805701240128,1.2108804140847067,1.057296658195766,-0.0970832298417638,-0.3591090256683531,0.0027469352065288,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-12-22,87.0,88.7699966430664,84.44000244140625,86.55999755859375,86.55999755859375,5595400,NET,0.8899029684832664,0.7601664152915071,1.2248151528805196,1.051384072668894,-0.1614811041856276,-0.3652284717719463,0.0192763854305486,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-12-23,86.55000305175781,86.55000305175781,81.25,81.9000015258789,81.9000015258789,4847500,NET,0.910500589810874,0.8578754679757801,1.330036608982918,1.0287074732832335,-0.1182068834723595,-0.2597196106544426,0.1437069274535112,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-12-24,83.95999908447266,87.30000305175781,82.63400268554688,84.9800033569336,84.9800033569336,2892200,NET,0.9272770056360377,0.8447869861100674,1.2750058154155242,1.0314131762138377,-0.1041361705778,-0.2885282365050097,0.0896698212094797,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-12-28,86.7300033569336,86.7300033569336,77.48999786376953,77.5,77.5,7276100,NET,0.9891613375756048,0.9183225570186492,1.4036128874747984,1.0230201952264786,-0.0338588576508738,-0.2242373645721495,0.2286888148219947,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-12-29,79.13999938964844,80.12000274658203,75.94000244140625,76.4000015258789,76.4000015258789,6518100,NET,1.0534031642613604,0.9451570372025848,1.4263088880147707,1.0446043805401628,0.0087987837211975,-0.2097818104604625,0.2204510590429298,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-12-30,77.20999908447266,78.3499984741211,74.51000213623047,77.52999877929688,77.52999877929688,5049100,NET,1.0779053400055028,0.903521271181337,1.3837224360687628,1.043669894425415,0.0342354455800877,-0.2357130408069869,0.1858019753296109,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-12-31,77.44999694824219,77.79000091552734,75.04000091552734,75.98999786376953,75.98999786376953,3444300,NET,1.0835636090621428,0.9522305914532908,1.4016318611717222,1.045383884821216,0.0381797242409267,-0.1868010549982003,0.2231046862820866,2800000.0,1236993000.0,563711000.0,816940000.0,44176000.0,68246000.0,1380651000.0,304000.0,12886000.0,-420520000.0,11750000.0,17167000.0,163000.0,64324000.0,108895000.0,141377000.0,163000.0,166406000.0,1129954000.0,796973000.0,927447000.0,67037000.0,383275000.0,14485000.0,,-426767000.0,26879000.0,-515273000.0,507467000.0,504912000.0,-53468000.0,18621000.0,-119370000.0,-27490000.0,-8634000.0,-17129000.0,33687000.0,397000.0,-34475000.0,-12542000.0,74965000.0,-56375000.0
2021-01-04,77.55999755859375,77.69999694824219,72.22000122070312,74.58999633789062,74.58999633789062,4439600,NET,1.1132860301984522,0.9502614389781378,1.3993833272303626,1.0757807590012936,0.0375052711971586,-0.2133632843102647,0.2081232238777806,2800000.0,1236993000.0,563711000.0,816940000.0,44176000.0,68246000.0,1380651000.0,304000.0,12886000.0,-420520000.0,11750000.0,17167000.0,163000.0,64324000.0,108895000.0,141377000.0,163000.0,166406000.0,1129954000.0,796973000.0,927447000.0,67037000.0,383275000.0,14485000.0,,-426767000.0,26879000.0,-515273000.0,507467000.0,504912000.0,-53468000.0,18621000.0,-119370000.0,-27490000.0,-8634000.0,-17129000.0,33687000.0,397000.0,-34475000.0,-12542000.0,74965000.0,-56375000.0
2021-01-05,73.12999725341797,75.9000015258789,73.01000213623047,75.13999938964844,75.13999938964844,2864500,NET,1.1386744510724711,0.9280011168930068,1.36638273892626,1.0714255300260027,0.0672489210464684,-0.2216742574558897,0.1936047928014077,2800000.0,1236993000.0,563711000.0,816940000.0,44176000.0,68246000.0,1380651000.0,304000.0,12886000.0,-420520000.0,11750000.0,17167000.0,163000.0,64324000.0,108895000.0,141377000.0,163000.0,166406000.0,1129954000.0,796973000.0,927447000.0,67037000.0,383275000.0,14485000.0,,-426767000.0,26879000.0,-515273000.0,507467000.0,504912000.0,-53468000.0,18621000.0,-119370000.0,-27490000.0,-8634000.0,-17129000.0,33687000.0,397000.0,-34475000.0,-12542000.0,74965000.0,-56375000.0
2021-01-06,73.0,75.2300033569336,71.01000213623047,73.2699966430664,73.2699966430664,4467800,NET,1.2437559905639992,1.0592330307919544,1.4011192625300082,1.0611421164765942,0.182613874087405,-0.0628426845196228,0.2657828154189907,2800000.0,1236993000.0,563711000.0,816940000.0,44176000.0,68246000.0,1380651000.0,304000.0,12886000.0,-420520000.0,11750000.0,17167000.0,163000.0,64324000.0,108895000.0,141377000.0,163000.0,166406000.0,1129954000.0,796973000.0,927447000.0,67037000.0,383275000.0,14485000.0,,-426767000.0,26879000.0,-515273000.0,507467000.0,504912000.0,-53468000.0,18621000.0,-119370000.0,-27490000.0,-8634000.0,-17129000.0,33687000.0,397000.0,-34475000.0,-12542000.0,74965000.0,-56375000.0
2021-01-07,74.4000015258789,79.19000244140625,74.30999755859375,79.0199966430664,79.0199966430664,6191900,NET,1.1827385858624089,0.9436851792294696,1.3353581514271708,1.048112954760671,0.1346256311017382,-0.1675795853311152,0.2316987850077168,2800000.0,1236993000.0,563711000.0,816940000.0,44176000.0,68246000.0,1380651000.0,304000.0,12886000.0,-420520000.0,11750000.0,17167000.0,163000.0,64324000.0,108895000.0,141377000.0,163000.0,166406000.0,1129954000.0,796973000.0,927447000.0,67037000.0,383275000.0,14485000.0,,-426767000.0,26879000.0,-515273000.0,507467000.0,504912000.0,-53468000.0,18621000.0,-119370000.0,-27490000.0,-8634000.0,-17129000.0,33687000.0,397000.0,-34475000.0,-12542000.0,74965000.0,-56375000.0
2021-01-08,80.16000366210938,81.94000244140625,77.55000305175781,79.1500015258789,79.1500015258789,4577900,NET,1.1485786722617486,0.9866076415975596,1.3604548102247187,1.048457502162525,0.1001211700992232,-0.1319942388380065,0.2311333575328622,2800000.0,1236993000.0,563711000.0,816940000.0,44176000.0,68246000.0,1380651000.0,304000.0,12886000.0,-420520000.0,11750000.0,17167000.0,163000.0,64324000.0,108895000.0,141377000.0,163000.0,166406000.0,1129954000.0,796973000.0,927447000.0,67037000.0,383275000.0,14485000.0,,-426767000.0,26879000.0,-515273000.0,507467000.0,504912000.0,-53468000.0,18621000.0,-119370000.0,-27490000.0,-8634000.0,-17129000.0,33687000.0,397000.0,-34475000.0,-12542000.0,74965000.0,-56375000.0
2021-01-11,78.0,79.88999938964844,76.20999908447266,76.5,76.5,3381500,NET,1.1932025984221817,0.970457488415288,1.4316339430466196,1.0505801982022729,0.142622400219909,-0.151079871429811,0.2915649771878505,2800000.0,1236993000.0,563711000.0,816940000.0,44176000.0,68246000.0,1380651000.0,304000.0,12886000.0,-420520000.0,11750000.0,17167000.0,163000.0,64324000.0,108895000.0,141377000.0,163000.0,166406000.0,1129954000.0,796973000.0,927447000.0,67037000.0,383275000.0,14485000.0,,-426767000.0,26879000.0,-515273000.0,507467000.0,504912000.0,-53468000.0,18621000.0,-119370000.0,-27490000.0,-8634000.0,-17129000.0,33687000.0,397000.0,-34475000.0,-12542000.0,74965000.0,-56375000.0
2021-01-12,77.0,78.22000122070312,75.69000244140625,77.81999969482422,77.81999969482422,2961400,NET,1.1044718232498103,0.9419172878335668,1.4619634681215914,1.0463067685815588,0.0581650546682515,-0.1625671806222987,0.3387274122924426,2800000.0,1236993000.0,563711000.0,816940000.0,44176000.0,68246000.0,1380651000.0,304000.0,12886000.0,-420520000.0,11750000.0,17167000.0,163000.0,64324000.0,108895000.0,141377000.0,163000.0,166406000.0,1129954000.0,796973000.0,927447000.0,67037000.0,383275000.0,14485000.0,,-426767000.0,26879000.0,-515273000.0,507467000.0,504912000.0,-53468000.0,18621000.0,-119370000.0,-27490000.0,-8634000.0,-17129000.0,33687000.0,397000.0,-34475000.0,-12542000.0,74965000.0,-56375000.0
2021-01-13,78.58000183105469,82.69999694824219,77.9800033569336,82.4800033569336,82.4800033569336,5644000,NET,0.9950290537654918,0.8776672701670428,1.4214354157626723,1.0474268478686666,-0.0523977941031748,-0.2165177671089208,0.2876129828657872,2800000.0,1236993000.0,563711000.0,816940000.0,44176000.0,68246000.0,1380651000.0,304000.0,12886000.0,-420520000.0,11750000.0,17167000.0,163000.0,64324000.0,108895000.0,141377000.0,163000.0,166406000.0,1129954000.0,796973000.0,927447000.0,67037000.0,383275000.0,14485000.0,,-426767000.0,26879000.0,-515273000.0,507467000.0,504912000.0,-53468000.0,18621000.0,-119370000.0,-27490000.0,-8634000.0,-17129000.0,33687000.0,397000.0,-34475000.0,-12542000.0,74965000.0,-56375000.0
2021-01-14,83.31999969482422,84.77999877929688,79.72000122070312,80.51000213623047,80.51000213623047,4372900,NET,1.0483169703941406,0.9164078601619486,1.4498820054608306,1.0370807891473377,0.0112361812468029,-0.1855909514641028,0.3220225661549438,2800000.0,1236993000.0,563711000.0,816940000.0,44176000.0,68246000.0,1380651000.0,304000.0,12886000.0,-420520000.0,11750000.0,17167000.0,163000.0,64324000.0,108895000.0,141377000.0,163000.0,166406000.0,1129954000.0,796973000.0,927447000.0,67037000.0,383275000.0,14485000.0,,-426767000.0,26879000.0,-515273000.0,507467000.0,504912000.0,-53468000.0,18621000.0,-119370000.0,-27490000.0,-8634000.0,-17129000.0,33687000.0,397000.0,-34475000.0,-12542000.0,74965000.0,-56375000.0
2021-01-15,80.86000061035156,82.47000122070312,77.19000244140625,77.8499984741211,77.8499984741211,3382200,NET,1.0634553954814578,0.9689146022302136,1.4832370389716536,1.0379703062726533,0.0254850892088045,-0.1375505630950272,0.3503040430988056,2800000.0,1236993000.0,563711000.0,816940000.0,44176000.0,68246000.0,1380651000.0,304000.0,12886000.0,-420520000.0,11750000.0,17167000.0,163000.0,64324000.0,108895000.0,141377000.0,163000.0,166406000.0,1129954000.0,796973000.0,927447000.0,67037000.0,383275000.0,14485000.0,,-426767000.0,26879000.0,-515273000.0,507467000.0,504912000.0,-53468000.0,18621000.0,-119370000.0,-27490000.0,-8634000.0,-17129000.0,33687000.0,397000.0,-34475000.0,-12542000.0,74965000.0,-56375000.0
2021-01-19,79.3499984741211,81.66999816894531,79.16000366210938,81.44000244140625,81.44000244140625,3019700,NET,1.0089636014938024,1.015717076877764,1.4704076180026726,1.0431767404393268,-0.0342131389455244,-0.0983705865661852,0.3410049035032527,2800000.0,1236993000.0,563711000.0,816940000.0,44176000.0,68246000.0,1380651000.0,304000.0,12886000.0,-420520000.0,11750000.0,17167000.0,163000.0,64324000.0,108895000.0,141377000.0,163000.0,166406000.0,1129954000.0,796973000.0,927447000.0,67037000.0,383275000.0,14485000.0,,-426767000.0,26879000.0,-515273000.0,507467000.0,504912000.0,-53468000.0,18621000.0,-119370000.0,-27490000.0,-8634000.0,-17129000.0,33687000.0,397000.0,-34475000.0,-12542000.0,74965000.0,-56375000.0
2021-01-20,83.0,84.0199966430664,81.16999816894531,83.51000213623047,83.51000213623047,3509800,NET,0.9385701742116604,1.0149682668904842,1.4416237134475864,1.0311275448261352,-0.0925573706144747,-0.0972051013650263,0.313076529256074,2800000.0,1236993000.0,563711000.0,816940000.0,44176000.0,68246000.0,1380651000.0,304000.0,12886000.0,-420520000.0,11750000.0,17167000.0,163000.0,64324000.0,108895000.0,141377000.0,163000.0,166406000.0,1129954000.0,796973000.0,927447000.0,67037000.0,383275000.0,14485000.0,,-426767000.0,26879000.0,-515273000.0,507467000.0,504912000.0,-53468000.0,18621000.0,-119370000.0,-27490000.0,-8634000.0,-17129000.0,33687000.0,397000.0,-34475000.0,-12542000.0,74965000.0,-56375000.0
2021-01-21,84.1500015258789,84.98999786376953,82.0199966430664,83.0199966430664,83.0199966430664,2987200,NET,0.9308600566626388,1.048060776373174,1.428932811976036,1.0380301751047352,-0.1071701184420963,-0.0728154078258811,0.2977349276446484,2800000.0,1236993000.0,563711000.0,816940000.0,44176000.0,68246000.0,1380651000.0,304000.0,12886000.0,-420520000.0,11750000.0,17167000.0,163000.0,64324000.0,108895000.0,141377000.0,163000.0,166406000.0,1129954000.0,796973000.0,927447000.0,67037000.0,383275000.0,14485000.0,,-426767000.0,26879000.0,-515273000.0,507467000.0,504912000.0,-53468000.0,18621000.0,-119370000.0,-27490000.0,-8634000.0,-17129000.0,33687000.0,397000.0,-34475000.0,-12542000.0,74965000.0,-56375000.0
2021-01-22,82.5,83.84300231933594,81.80999755859375,83.47000122070312,83.47000122070312,2779600,NET,0.9156583106197296,1.0322271762557378,1.4207499053980686,1.0546006276654674,-0.1389423170457377,-0.0884698546189495,0.2913680656230186,2800000.0,1236993000.0,563711000.0,816940000.0,44176000.0,68246000.0,1380651000.0,304000.0,12886000.0,-420520000.0,11750000.0,17167000.0,163000.0,64324000.0,108895000.0,141377000.0,163000.0,166406000.0,1129954000.0,796973000.0,927447000.0,67037000.0,383275000.0,14485000.0,,-426767000.0,26879000.0,-515273000.0,507467000.0,504912000.0,-53468000.0,18621000.0,-119370000.0,-27490000.0,-8634000.0,-17129000.0,33687000.0,397000.0,-34475000.0,-12542000.0,74965000.0,-56375000.0
2021-01-25,85.0,87.1500015258789,77.5999984741211,82.77999877929688,82.77999877929688,5263600,NET,0.8663928760366225,1.0254892563598257,1.444431039599489,1.0270231116838735,-0.1606302356472509,-0.1000157347343524,0.3071654820593534,2800000.0,1236993000.0,563711000.0,816940000.0,44176000.0,68246000.0,1380651000.0,304000.0,12886000.0,-420520000.0,11750000.0,17167000.0,163000.0,64324000.0,108895000.0,141377000.0,163000.0,166406000.0,1129954000.0,796973000.0,927447000.0,67037000.0,383275000.0,14485000.0,,-426767000.0,26879000.0,-515273000.0,507467000.0,504912000.0,-53468000.0,18621000.0,-119370000.0,-27490000.0,-8634000.0,-17129000.0,33687000.0,397000.0,-34475000.0,-12542000.0,74965000.0,-56375000.0
2021-01-26,82.73999786376953,82.75,76.91000366210938,77.02999877929688,77.02999877929688,4099400,NET,0.9602752485124512,1.1000908633863935,1.5578346345794314,1.0299643010441049,-0.0696890525316537,-0.0217461702374301,0.4224583600760783,2800000.0,1236993000.0,563711000.0,816940000.0,44176000.0,68246000.0,1380651000.0,304000.0,12886000.0,-420520000.0,11750000.0,17167000.0,163000.0,64324000.0,108895000.0,141377000.0,163000.0,166406000.0,1129954000.0,796973000.0,927447000.0,67037000.0,383275000.0,14485000.0,,-426767000.0,26879000.0,-515273000.0,507467000.0,504912000.0,-53468000.0,18621000.0,-119370000.0,-27490000.0,-8634000.0,-17129000.0,33687000.0,397000.0,-34475000.0,-12542000.0,74965000.0,-56375000.0
2021-01-27,75.16000366210938,77.66000366210938,71.5,74.56999969482422,74.56999969482422,5028600,NET,1.0312458339894082,1.1272629462599852,1.628805143912358,1.0834518832758422,-0.052206049286434,-0.0276776680223165,0.4535474325084354,2800000.0,1236993000.0,563711000.0,816940000.0,44176000.0,68246000.0,1380651000.0,304000.0,12886000.0,-420520000.0,11750000.0,17167000.0,163000.0,64324000.0,108895000.0,141377000.0,163000.0,166406000.0,1129954000.0,796973000.0,927447000.0,67037000.0,383275000.0,14485000.0,,-426767000.0,26879000.0,-515273000.0,507467000.0,504912000.0,-53468000.0,18621000.0,-119370000.0,-27490000.0,-8634000.0,-17129000.0,33687000.0,397000.0,-34475000.0,-12542000.0,74965000.0,-56375000.0
2021-01-28,75.0999984741211,79.72000122070312,74.3499984741211,78.80000305175781,78.80000305175781,3855700,NET,0.9581217903051312,1.0176395854799072,1.5078679580352334,1.0617555757592425,-0.103633785454111,-0.1186356433362338,0.3435892632319621,2800000.0,1236993000.0,563711000.0,816940000.0,44176000.0,68246000.0,1380651000.0,304000.0,12886000.0,-420520000.0,11750000.0,17167000.0,163000.0,64324000.0,108895000.0,141377000.0,163000.0,166406000.0,1129954000.0,796973000.0,927447000.0,67037000.0,383275000.0,14485000.0,,-426767000.0,26879000.0,-515273000.0,507467000.0,504912000.0,-53468000.0,18621000.0,-119370000.0,-27490000.0,-8634000.0,-17129000.0,33687000.0,397000.0,-34475000.0,-12542000.0,74965000.0,-56375000.0
