Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Other Assets,Cash,Total Current Liabilities,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Accounts Payable,Long Term Debt,Short Long Term Debt,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-07-07,11.5,11.600000381469728,10.920000076293944,11.149999618530272,11.149999618530272,545300,SKLZ,0.9677130341709648,1.1201793899939634,2.3596412884371394,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-07-08,11.149999618530272,11.31999969482422,11.020000457763672,11.18000030517578,11.18000030517578,373000,SKLZ,0.9481216540363115,1.2164579615595903,2.3363148592349456,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-07-09,11.380000114440918,11.390000343322754,10.949999809265137,11.220000267028809,11.220000267028809,292800,SKLZ,0.9572192081562442,1.2433154614317372,2.204991014467205,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-07-10,11.239999771118164,11.239999771118164,11.029999732971191,11.210000038146973,11.210000038146973,120100,SKLZ,0.9553969671455372,1.2399642793246557,2.379125779262935,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-07-13,11.739999771118164,11.739999771118164,10.56999969482422,11.0600004196167,11.0600004196167,521700,SKLZ,0.9855333820057872,1.2504520252256337,2.5940324995983963,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-07-14,10.770000457763672,11.239999771118164,10.770000457763672,11.0,11.0,126700,SKLZ,0.9990908882834696,1.2545454718849876,2.6545455239035864,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-07-15,10.93000030517578,11.130000114440918,10.8100004196167,10.989999771118164,10.989999771118164,150800,SKLZ,0.989080992897339,1.238398538682819,2.54868069265046,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-07-16,11.970000267028809,12.4399995803833,11.010000228881836,12.210000038146973,12.210000038146973,7909900,SKLZ,0.891891917223569,1.1343161620146602,2.3439804053904703,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-07-17,12.199999809265137,12.850000381469728,11.859999656677246,12.300000190734863,12.300000190734863,3118200,SKLZ,0.869105643464598,1.0723576728331143,2.41707309603384,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-07-20,12.380000114440918,12.550000190734863,11.229999542236328,11.619999885559082,11.619999885559082,976100,SKLZ,0.8915662442950866,1.084337392905533,2.3476765021786368,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-07-21,11.600000381469728,12.329999923706056,11.479999542236328,12.199999809265137,12.199999809265137,1271600,SKLZ,0.8647541275142314,1.0442622926471632,2.181967316017265,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-07-22,12.0600004196167,12.300000190734863,11.800000190734863,12.1899995803833,12.1899995803833,532100,SKLZ,0.8695652786180345,1.0188679658595534,2.2657917793271096,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-07-23,12.109999656677246,12.300000190734863,11.649999618530272,11.75,11.75,471100,SKLZ,0.9114893649486784,1.0553191164706617,2.3268085236245013,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-07-24,11.609999656677246,12.149999618530272,11.4399995803833,11.6899995803833,11.6899995803833,485100,SKLZ,0.9307100517521298,1.0282293318413918,2.4687768730788333,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-07-27,11.770000457763672,11.779999732971191,11.270000457763672,11.4399995803833,11.4399995803833,301700,SKLZ,0.9501748500234544,0.9842657903755416,2.733391748666127,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-07-28,11.5,11.529999732971191,11.3100004196167,11.380000114440918,11.380000114440918,251200,SKLZ,0.9384885938290232,0.9920913750718084,3.426186404777757,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-07-29,11.399999618530272,11.5,11.170000076293944,11.25,11.25,337500,SKLZ,0.9546666463216146,1.0248888651529948,3.886222330729167,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-07-30,11.170000076293944,11.34000015258789,10.899999618530272,10.93000030517578,10.93000030517578,460000,SKLZ,0.983531537040256,1.0137236609645148,3.9158278172044594,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-07-31,10.989999771118164,11.140000343322754,10.479999542236328,10.59000015258789,10.59000015258789,896600,SKLZ,1.0387157546274366,1.0764872005921964,3.945231178215522,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-08-03,10.649999618530272,10.699999809265137,10.260000228881836,10.520000457763672,10.520000457763672,797300,SKLZ,1.3326996052948863,1.1055132707582798,3.813687945448381,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-08-04,10.670000076293944,10.850000381469728,10.520000457763672,10.649999618530272,10.649999618530272,472600,SKLZ,1.2338028933315688,1.1661972320340737,3.519248909363686,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-08-05,10.829999923706056,10.829999923706056,10.479999542236328,10.65999984741211,10.65999984741211,1038400,SKLZ,1.1857411373595208,1.144465289296124,3.484990812161942,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-08-06,10.800000190734863,10.800000190734863,10.550000190734863,10.789999961853027,10.789999961853027,168600,SKLZ,1.1399444146636044,1.1214087510887931,3.687673869898141,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-08-07,10.850000381469728,10.850000381469728,10.5,10.600000381469728,10.600000381469728,613600,SKLZ,1.215094306690493,1.1377358476985768,3.5962261849088057,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-08-10,10.600000381469728,10.75,10.510000228881836,10.739999771118164,10.739999771118164,156900,SKLZ,1.1508379813857688,1.118249579593003,3.355679858806472,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-08-11,10.609999656677246,10.739999771118164,10.56999969482422,10.710000038146973,10.710000038146973,324700,SKLZ,1.1297852790263156,1.1213819034644734,3.355742156741137,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-08-12,10.649999618530272,11.100000381469728,10.649999618530272,10.899999618530272,10.899999618530272,1116600,SKLZ,1.1211009811646693,1.1642201857337668,2.962385508769517,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-08-13,10.9399995803833,11.09000015258789,10.899999618530272,10.989999771118164,10.989999771118164,330100,SKLZ,1.1328480499138742,1.1565059420245838,2.81710643578318,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-08-14,11.050000190734863,11.149999618530272,10.789999961853027,10.869999885559082,10.869999885559082,125900,SKLZ,1.1849126264989334,1.2171112862487268,3.0312788509514066,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-08-17,10.75,11.050999641418455,10.75,10.890000343322754,10.890000343322754,179600,SKLZ,1.175390246758186,1.2580348372225116,2.7685949190090584,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-08-18,10.800000190734863,10.920000076293944,10.65999984741211,10.6899995803833,10.6899995803833,332800,SKLZ,1.2020580809984447,1.3068288882503305,2.95696930319413,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-08-19,10.760000228881836,10.829999923706056,10.350000381469728,10.359999656677246,10.359999656677246,434100,SKLZ,1.217181474378701,1.30694984657902,3.303089030379222,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-08-20,10.369999885559082,10.579999923706056,10.369999885559082,10.550000190734863,10.550000190734863,155500,SKLZ,1.150710912212518,1.2597156134200325,3.142180182611905,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-08-21,10.4399995803833,10.789999961853027,10.420000076293944,10.600000381469728,10.600000381469728,225700,SKLZ,1.0820754579480922,1.2254716324186634,2.8716980602445035,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-08-24,10.600000381469728,10.739999771118164,10.520000457763672,10.710000038146973,10.710000038146973,240800,SKLZ,1.0802987538388509,1.2119514001871197,2.6451913933520084,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-08-25,10.619999885559082,10.970000267028809,10.619999885559082,10.880000114440918,10.880000114440918,405200,SKLZ,1.0974264204772808,1.1994485343261831,2.522977984761722,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-08-26,11.0,11.390000343322754,10.699999809265137,10.869999885559082,10.869999885559082,395300,SKLZ,1.0892364560479402,1.4259429772940408,2.2493101214675777,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-08-27,11.18000030517578,11.18000030517578,10.649999618530272,10.68000030517578,10.68000030517578,682900,SKLZ,1.1086142148188842,1.4044943418897329,2.374531824503929,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-08-28,10.869999885559082,10.880000114440918,10.649999618530272,10.739999771118164,10.739999771118164,254000,SKLZ,1.132216024818975,1.4599628155805169,2.39292377194006,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-08-31,10.869999885559082,11.199999809265137,10.670000076293944,10.75,10.75,339000,SKLZ,1.1488372447878816,1.551627935365189,2.5841861103856285,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-09-01,10.84000015258789,11.619999885559082,10.739999771118164,11.0,11.0,567900,SKLZ,1.126363667574796,1.6145454753528945,2.6654545177112925,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
2020-09-02,13.649999618530272,14.699999809265137,12.220000267028809,14.020000457763672,14.020000457763672,45908900,SKLZ,0.8815976642734566,1.2724678723322629,2.243223946938161,108892000.0,20191000.0,18665000.0,1958000.0,38856000.0,29000.0,7004000.0,-90256000.0,82000.0,116000.0,25628000.0,10481000.0,3648000.0,35092000.0,18665000.0,2944000.0,9628000.0,,-54000.0,-3223000.0,6063000.0,31168000.0,1284000.0,197000.0,-23605000.0,6008000.0,-14743000.0,-21937000.0,711000.0,-2194000.0,-2412000.0,-3223000.0
