Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-09-25,127.20999908447266,130.57000732421875,126.7699966430664,130.39999389648438,128.43368530273438,399200,BR,1.073542924285645,1.1710488141304,1.1955922694822283,1.0516507496657936,0.0218921746198512,-0.0887712207352302,-0.2493612297541099,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
2020-09-28,131.8000030517578,133.2899932861328,131.3800048828125,132.0,130.0095672607422,528700,BR,1.0263634866677926,1.165144049386953,1.178733113724658,1.0001758008813186,0.026187685786474,-0.0709360137955223,-0.239207941046263,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
2020-09-29,132.10000610351562,133.13999938964844,131.36000061035156,131.72000122070312,129.73377990722656,224200,BR,1.0485879415442978,1.1547405252243734,1.1937115814163173,1.0177523484754358,0.0308355930688619,-0.0675617549926428,-0.2403886148026706,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
2020-09-30,131.9199981689453,132.85000610351562,130.85000610351562,132.0,130.0095672607422,789900,BR,1.0424242929274732,1.153888116942265,1.1906450084486393,1.0045339769584258,0.0378903159690473,-0.0796951566597334,-0.2368480615388641,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
2020-10-01,133.41000366210938,135.39999389648438,132.60000610351562,133.94000244140625,131.92031860351562,737100,BR,1.0509929408607686,1.1676056875633998,1.1721955738977252,1.0149206669190165,0.036072273941752,-0.0873385189146733,-0.2428998720612913,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
2020-10-02,131.6999969482422,133.8800048828125,131.22999572753906,133.41000366210938,131.3983154296875,496700,BR,1.0768307297835873,1.1710402121858206,1.1776833284560322,1.0320563943288297,0.0447743354547578,-0.0947178977183844,-0.2350113406356819,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
2020-10-05,134.22000122070312,136.4199981689453,133.4600067138672,136.30999755859375,134.2545623779297,505200,BR,1.062578116946432,1.1504718925608628,1.1503360740634747,1.0169315507029275,0.0456465662435041,-0.0921611191360201,-0.2433851308966423,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
2020-10-06,136.1999969482422,138.67999267578125,135.55999755859375,135.75,133.70301818847656,540200,BR,1.0657826126999332,1.146343205900784,1.1656988339101757,1.0491302463111982,0.016652366388735,-0.107356816961428,-0.2449644260556847,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
2020-10-07,136.58999633789062,137.82000732421875,135.32000732421875,137.50999450683594,135.4364776611328,417600,BR,1.066031468127691,1.129845937878304,1.143009351659228,1.0272682070512942,0.0387632610763968,-0.1141430087419428,-0.2333818371695186,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
2020-10-08,138.72000122070312,139.91000366210938,137.80999755859375,139.0500030517578,136.95326232910156,301000,BR,1.056310553917059,1.113434110619853,1.1514438013634871,1.0483293009850092,0.0079812529320497,-0.1069769491596339,-0.182128094539034,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
2020-10-09,139.72999572753906,141.4199981689453,139.19000244140625,140.83999633789062,138.7162628173828,271700,BR,1.0384124403841244,1.0946498309464985,1.1504070715040706,1.0518465726367494,-0.013434132252625,-0.1318012740643697,-0.2038182834059938,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
2020-10-12,142.14999389648438,143.1999969482422,140.97999572753906,142.64999389648438,140.49896240234375,445500,BR,1.0433230086861704,1.066685310401901,1.139555091694596,1.0451976788667212,-0.0018746701805507,-0.1389919302111106,-0.1989975500357936,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
2020-10-13,142.60000610351562,143.7899932861328,141.22000122070312,142.0800018310547,139.9375762939453,480500,BR,1.024422881426993,1.0708939718234176,1.15370361344284,1.0383629693531184,-0.0139400879261255,-0.1541946004629288,-0.2174170986993422,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
2020-10-14,142.0399932861328,142.75,141.4600067138672,141.6999969482422,139.56329345703125,307000,BR,1.0352153082845528,1.0803547180208213,1.1453456106323567,1.0653468080457866,-0.0301314997612338,-0.1561506921602291,-0.2394020765123632,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
2020-10-15,140.6999969482422,143.7899932861328,140.3300018310547,143.27000427246094,141.109619140625,419200,BR,1.036574262307845,1.0587759630440237,1.1342717587826674,1.0811920070010823,-0.0446177446932374,-0.1636176675013867,-0.2449964006065554,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
2020-10-16,143.72000122070312,145.13999938964844,143.1699981689453,143.33999633789062,141.17855834960938,381600,BR,1.0274870685900273,1.0431308916571682,1.1321710177752982,1.0838882900645634,-0.0564012214745361,-0.1829247343942703,-0.250556018087775,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
2020-10-19,143.61000061035156,144.41000366210938,141.42999267578125,141.7899932861328,139.6519317626953,372400,BR,1.0280698833038378,1.0667828569411888,1.1477464123767007,1.085679938850043,-0.0576100555462055,-0.1720827926376491,-0.2548757372692409,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
2020-10-20,142.3000030517578,144.11000061035156,142.0399932861328,143.49000549316406,141.32632446289062,335200,BR,1.021673917470186,1.061979848330192,1.114269417214193,1.0883390164590112,-0.0666650989888251,-0.1667000710995685,-0.2661997125495783,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
2020-10-21,143.83999633789062,145.11000061035156,143.6699981689453,144.50999450683594,142.3309326171875,374700,BR,1.0028371105726968,0.9977968009605694,1.1158203434893543,1.0914123806642604,-0.0885752700915636,-0.2216203728970881,-0.2759105344328076,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
2020-10-22,144.0,145.22999572753906,142.75,144.77999877929688,142.5968475341797,281400,BR,1.0193398191397598,1.004256825436129,1.1337894734927252,1.094738791139384,-0.0753989719996242,-0.1996181824382237,-0.2303052757371444,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
2020-10-23,145.58999633789062,146.0399932861328,144.64999389648438,145.72999572753906,143.5325164794922,363100,BR,1.0083031531124014,0.9734614625324256,1.141476037912743,1.1082827557993673,-0.0999796026869659,-0.2117353855748351,-0.2150986334763038,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
2020-10-26,144.0500030517578,144.94000244140625,140.9199981689453,142.17999267578125,140.0360565185547,306400,BR,1.028766416817481,1.0313768502919616,1.1689844065908406,1.131753622338089,-0.102987205520608,-0.1983403543898825,-0.224435959662373,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
2020-10-27,142.13999938964844,142.97999572753906,139.91000366210938,139.99000549316406,137.8790740966797,299200,BR,1.0529324616981128,1.050595376759495,1.1822319791970888,1.148785200454681,-0.0958527387565681,-0.2002951996159954,-0.2468775034506152,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
2020-10-28,137.9199981689453,138.27000427246094,134.67999267578125,135.47999572753906,133.43707275390625,617800,BR,1.0841453083911916,1.0711191350601696,1.232226162536198,1.1717206663972943,-0.0875753580061027,-0.2274426974614605,-0.2270418650483483,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
2020-10-29,135.2100067138672,139.4499969482422,134.83999633789062,138.1199951171875,136.0372772216797,560900,BR,1.074790089305634,1.0406155054788158,1.1952461931060614,1.1675292886158797,-0.0927391993102455,-0.2584108907508833,-0.2334078562527488,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
2020-10-30,136.61000061035156,141.92999267578125,136.1300048828125,137.60000610351562,135.52513122558594,1020200,BR,1.069985335138528,1.0515519701861396,1.16482279724492,1.1783167979264215,-0.1083314627878937,-0.269315970243325,-0.2338290536989715,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
2020-11-02,138.33999633789062,141.52000427246094,138.33999633789062,140.77000427246094,138.64732360839844,643700,BR,1.051431310847178,1.0204553160875425,1.1525541879058474,1.166155805005939,-0.114724494158761,-0.2939837740009363,-0.2372383028431477,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
2020-11-03,142.1300048828125,145.9600067138672,141.4199981689453,143.66000366210938,141.49374389648438,463000,BR,1.038702421477388,0.9900037032507726,1.1448736721300938,1.1598423641651217,-0.1211399426877337,-0.2953102463286415,-0.240048163350373,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
2020-11-04,145.16000366210938,147.2899932861328,144.42999267578125,144.83999633789062,142.6559600830078,451000,BR,1.0090443990283129,1.000721780628961,1.1290052380437434,1.152631411002053,-0.1435870119737401,-0.2818580788682381,-0.2582023213721482,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
2020-11-05,147.24000549316406,147.99000549316406,143.9600067138672,144.67999267578125,142.49835205078125,509600,BR,1.0176251224465058,1.008559155315067,1.1184106432837209,1.1314046287997348,-0.1137795063532289,-0.2446251555454004,-0.2238074201871249,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
2020-11-06,144.61000061035156,147.0800018310547,143.8300018310547,146.58999633789062,144.37954711914062,337800,BR,1.0117333882332995,1.0140458872689218,1.0961375421710584,1.13153473850806,-0.1198013502747603,-0.252012731426221,-0.2409805523629038,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
2020-11-09,151.1999969482422,153.33999633789062,146.52999877929688,146.8800048828125,144.66517639160156,567600,BR,0.995506697394106,0.9995359030172316,1.0994630503385956,1.0952501884521426,-0.0997434910580365,-0.2194935901962199,-0.192934326927276,583800000.0,1178500000.0,3543300000.0,1346500000.0,562700000.0,324700000.0,4889800000.0,1600000.0,118100000.0,2302600000.0,526400000.0,1674500000.0,-2136200000.0,707700000.0,476600000.0,1341000000.0,2600000.0,399900000.0,-100500000.0,454200000.0,1328000000.0,141600000.0,-911800000.0,500000.0,711300000.0,1387600000.0,21500000.0,151800000.0,70800000.0,-441700000.0,329100000.0,51200000.0,-294200000.0,41800000.0,462500000.0,203400000.0,-69300000.0,-4300000.0,598200000.0,299300000.0,-3900000.0,-241000000.0,-33500000.0,-9400000.0,93300000.0,-62700000.0
