Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-07-15,39.060001373291016,39.220001220703125,38.52000045776367,39.0,38.7299919128418,542800,BEPC,1.0674359427686946,1.0229797884039284,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-07-16,38.9900016784668,39.400001525878906,38.59999847412109,38.900001525878906,38.63068771362305,551000,BEPC,1.0547556815314765,1.0426943231738588,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-07-19,38.470001220703125,38.52999877929688,37.52000045776367,38.52999877929688,38.26324462890625,890400,BEPC,1.0651441406592703,1.0547981751621058,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-07-20,38.43000030517578,40.040000915527344,38.33000183105469,39.970001220703125,39.69327926635742,752500,BEPC,1.0342756205819024,1.0057117705258494,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-07-21,40.15999984741211,41.63999938964844,40.150001525878906,41.59000015258789,41.30206298828125,791900,BEPC,1.0348641296718009,0.9515263014395008,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-07-22,41.560001373291016,41.959999084472656,40.959999084472656,41.93000030517578,41.63970947265625,735900,BEPC,1.046506101359522,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-07-23,41.91999816894531,42.41999816894531,41.59000015258789,42.29999923706055,42.00714492797852,504000,BEPC,1.05460999947239,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-07-26,42.02000045776367,42.36000061035156,41.119998931884766,41.38999938964844,41.10344696044922,424400,BEPC,1.0806957981153078,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-07-27,41.27999877929688,42.650001525878906,41.18999862670898,42.540000915527344,42.245487213134766,718000,BEPC,1.049365198171892,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-07-28,42.52999877929688,44.130001068115234,42.06999969482422,43.90999984741211,43.60599899291992,630800,BEPC,1.0,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-07-29,44.09000015258789,44.34999847412109,43.2599983215332,43.29999923706055,43.000221252441406,522200,BEPC,1.0295295970192286,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-07-30,42.84999847412109,43.55500030517578,42.209999084472656,42.43999862670898,42.14617538452149,503700,BEPC,1.0394775083050731,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-08-02,42.619998931884766,42.84999847412109,41.77000045776367,42.06999969482422,41.77873992919922,327400,BEPC,1.0610660327759762,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-08-03,42.150001525878906,42.84000015258789,41.68999862670898,41.900001525878906,41.60991668701172,526700,BEPC,1.083876202237117,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-08-04,41.77000045776367,42.25,41.59999847412109,42.119998931884766,41.828392028808594,353700,BEPC,1.0593283467070227,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-08-05,42.209999084472656,43.220001220703125,42.18899917602539,43.209999084472656,42.91084671020508,639400,BEPC,1.0267800509937886,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-08-06,42.83000183105469,42.97999954223633,41.77000045776367,41.81999969482422,41.53046798706055,466600,BEPC,1.065723563127752,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-08-09,41.5,42.08000183105469,41.290000915527344,41.77999877929688,41.4907455444336,338700,BEPC,1.0585492642427974,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-08-10,41.72999954223633,42.15999984741211,41.66999816894531,42.08000183105469,41.78866958618164,385000,BEPC,1.02635474673812,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-08-11,42.59000015258789,42.9900016784668,42.10300064086914,42.47999954223633,42.18589782714844,475500,BEPC,1.0010454136893945,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-08-12,42.59999847412109,42.60499954223633,41.80500030517578,42.20000076293945,41.907840728759766,459200,BEPC,1.0098348891018287,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-08-13,41.900001525878906,42.060001373291016,41.13999938964844,41.29999923706055,41.014068603515625,330900,BEPC,1.0196501132111413,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-08-16,41.18000030517578,41.86000061035156,40.970001220703125,41.630001068115234,41.3417854309082,328400,BEPC,1.0091485112665737,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-08-17,41.15999984741211,41.56999969482422,40.7599983215332,41.02999877929688,40.74593734741211,447100,BEPC,1.0234149335525824,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-08-18,41.45000076293945,41.45000076293945,40.54999923706055,41.040000915527344,40.7558708190918,211300,BEPC,0.9878331026280928,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-08-19,40.68999862670898,41.380001068115234,40.41999816894531,41.34000015258789,41.05379104614258,371900,BEPC,0.9899207443222708,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-08-20,41.34000015258789,43.119998931884766,41.130001068115234,43.040000915527344,42.74202346801758,469200,BEPC,0.9718772660964526,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-08-23,43.400001525878906,43.97999954223633,43.09000015258789,43.880001068115234,43.576210021972656,400400,BEPC,0.9376676078472294,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-08-24,44.0,44.720001220703125,43.77000045776367,44.61000061035156,44.30115509033203,562600,BEPC,0.9044910818492136,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-08-25,44.81999969482422,44.900001525878906,44.25,44.72999954223633,44.42032241821289,358600,BEPC,0.9020645847089804,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-08-26,44.52999877929688,44.88999938964844,44.34000015258789,44.63999938964844,44.3309440612793,232800,BEPC,0.8741072589484068,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-08-27,44.65999984741211,44.7400016784668,43.869998931884766,43.90999984741211,43.60599899291992,361600,BEPC,0.8893271493583575,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-08-30,43.75,44.65999984741211,43.61100006103516,44.27000045776367,44.27000045776367,303300,BEPC,0.8766659356671606,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-08-31,44.369998931884766,44.41299819946289,43.54999923706055,43.810001373291016,43.810001373291016,269800,BEPC,0.8870120838216352,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-09-01,44.0,44.58000183105469,43.88999938964844,44.33000183105469,44.33000183105469,208800,BEPC,0.8569817304147617,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-09-02,44.43999862670898,45.42900085449219,44.29999923706055,45.09999847412109,45.09999847412109,336200,BEPC,0.8390244220141366,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-09-03,45.04999923706055,45.34999847412109,44.209999084472656,44.310001373291016,44.310001373291016,198200,BEPC,0.848792585075882,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-09-07,44.15999984741211,44.34000015258789,43.68999862670898,44.060001373291016,44.060001373291016,317400,BEPC,0.8565592488007643,0.0,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
