Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Long Term Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Investments
2020-11-18,16.940000534057617,17.040000915527344,16.770000457763672,16.860000610351562,16.860000610351562,2099400,CHNG,1.102609696299427,1.3612099603868817,1.3985764573002804,1.0797196178315844,0.0228900784678425,0.187529586331536,0.1014832940632928,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-11-19,16.760000228881836,17.049999237060547,16.68000030517578,16.850000381469727,16.850000381469727,1448700,CHNG,1.1175073885703746,1.3572700487522826,1.4023738056856647,1.0747387601086344,0.0427686284617401,0.1981359719942899,0.1140549341481533,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-11-20,16.84000015258789,17.219999313354492,16.450000762939453,17.190000534057617,17.190000534057617,2265500,CHNG,1.0715531997686327,1.340314147744175,1.3752180718558904,1.0823666585670508,-0.0108134587984181,0.1475233312654005,0.0914771639186466,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-11-23,17.84000015258789,18.209999084472656,16.940000534057617,17.1299991607666,17.1299991607666,5796400,CHNG,1.0793929175120112,1.3257443197362269,1.3823701964569188,1.0655008807234645,0.0138920367885468,0.1639392726320772,0.1164539837347791,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-11-24,17.25,17.5,16.940000534057617,17.309999465942383,17.309999465942383,4346100,CHNG,1.0543039031229942,1.304448331620833,1.366840010247454,1.0462667827802716,0.0080371203427225,0.1735273685930682,0.1183226322479116,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-11-25,17.450000762939453,17.5,17.170000076293945,17.209999084472656,17.209999084472656,1545800,CHNG,1.0557815829686723,1.3044742566659675,1.373620025986934,1.0403610731589388,0.0154205098097335,0.1924292919604742,0.1139777168233089,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-11-27,17.5,17.690000534057617,17.329999923706055,17.649999618530273,17.649999618530273,1921900,CHNG,1.0526912365595404,1.2691218188476958,1.3393767649053898,1.0432249427155542,0.0094662938439862,0.1382300794077864,0.0920534747389643,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-11-30,17.780000686645508,17.920000076293945,16.920000076293945,17.1299991607666,17.1299991607666,2385100,CHNG,1.0887332476492455,1.3123176090821422,1.3741974354232185,1.057318771652863,0.0314144759963825,0.1597514466859875,0.1162606824065859,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-12-01,17.479999542236328,17.600000381469727,16.8700008392334,17.049999237060547,17.049999237060547,2391900,CHNG,1.0703812795681005,1.32961883229986,1.3718475329199442,1.0299227666019029,0.0404585129661976,0.1755543457899062,0.1172257444358342,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-12-02,16.940000534057617,17.229999542236328,16.799999237060547,16.989999771118164,16.989999771118164,1548700,CHNG,1.073572690808679,1.3396115677159857,1.3649205913162537,1.0415781929012056,0.0319944979074733,0.1761290923362266,0.1203559542671046,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-12-03,16.950000762939453,17.65999984741211,16.860000610351562,17.3700008392334,17.3700008392334,1642700,CHNG,1.36557272120439,1.318364911463121,1.3459987352423437,1.0581536374396452,0.3074190837647448,0.147418894620624,0.1135519772933479,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-12-04,17.420000076293945,17.829999923706055,17.329999923706055,17.81999969482422,17.81999969482422,1324600,CHNG,1.342031499724066,1.285072952340259,1.3047138270576353,1.055411022203609,0.286620477520457,0.1261339660605966,0.0999243267420086,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-12-07,17.700000762939453,17.84000015258789,17.479999542236328,17.549999237060547,17.549999237060547,1287000,CHNG,1.3754986005168428,1.3094017402410585,1.3145299542866655,1.0603009546150792,0.3151976459017636,0.1350804529396152,0.1183071904691208,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-12-08,17.610000610351562,17.760000228881836,17.350000381469727,17.520000457763672,17.520000457763672,1365100,CHNG,1.3727168155639644,1.312214564522489,1.3219177649706724,1.055428864375226,0.3172879511887385,0.1572811362425632,0.1498985196636555,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-12-09,17.709999084472656,17.959999084472656,17.600000381469727,17.81999969482422,17.81999969482422,4212000,CHNG,1.347923730029032,1.2996633133579054,1.2946127996581758,1.0711936781318203,0.2767300518972118,0.1323654002334244,0.094521833979202,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-12-10,17.625,18.46999931335449,17.625,18.434999465942383,18.434999465942383,3575000,CHNG,1.2969894515909524,1.2335232129042926,1.2557635090415158,1.062316503263218,0.2346729483277343,0.090581126766924,0.0566406818858769,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-12-11,18.39999961853028,18.70499992370605,18.059999465942383,18.190000534057617,18.190000534057617,2262000,CHNG,1.315008211874865,1.2506871540440352,1.2677294551347889,1.073775639924845,0.2412325719500199,0.1004625555981952,0.0626293757332641,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-12-14,18.559999465942383,18.559999465942383,17.93000030517578,18.0,18.0,1069800,CHNG,1.3333333333333333,1.2577777438693578,1.2811110814412434,1.0697624410001334,0.2635708923331998,0.1017875224391713,0.0596530595126427,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-12-15,18.1200008392334,18.614999771118164,17.9950008392334,18.600000381469727,18.600000381469727,1356700,CHNG,1.2903225541817749,1.213440818921144,1.2553763388484762,1.0593177594136232,0.2310047947681517,0.1023496699541184,0.0443069452162683,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-12-16,18.68000030517578,18.69499969482422,18.125,18.170000076293945,18.170000076293945,3815800,CHNG,1.3247110398325144,1.229499177698654,1.2823334694125628,1.0685424132795076,0.2561686265530067,0.1290313597150634,0.0746504716508595,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-12-17,18.5,18.530000686645508,18.170000076293945,18.299999237060547,18.299999237060547,2747200,CHNG,1.3142076633727553,1.2322404468407322,1.277049279428671,1.0520021356846316,0.2622055276881236,0.1237933484310165,0.0836836682341157,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-12-18,18.309999465942383,18.65999984741211,18.14999961853028,18.299999237060547,18.299999237060547,2939600,CHNG,1.3142076633727553,1.2371584881707902,1.259016495960694,1.0541479277304715,0.2600597356422836,0.1084934165651914,0.0624844632555843,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-12-21,17.90999984741211,18.645000457763672,17.860000610351562,18.59000015258789,18.59000015258789,2308300,CHNG,1.294782113892208,1.1915007765853516,1.237224303992176,1.057296658195766,0.237485455696442,0.0711111807929856,0.029090825113998,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-12-22,18.75,18.940000534057617,18.64999961853028,18.82999992370605,18.82999992370605,1921400,CHNG,1.275092954124467,1.1826872303768217,1.2172065942198322,1.051384072668894,0.223708881455573,0.0572923433133683,0.0116678267698613,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-12-23,18.89999961853028,19.07999992370605,18.39999961853028,18.420000076293945,18.420000076293945,1988600,CHNG,1.2915309889789006,1.1997828604741343,1.239956572094827,1.0287074732832335,0.2628235156956671,0.0821877818439116,0.05362689056542,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-12-24,18.40999984741211,18.489999771118164,18.200000762939453,18.489999771118164,18.489999771118164,439000,CHNG,1.2888047711568444,1.210924806209147,1.2363440180274876,1.0314131762138377,0.2573915949430068,0.07760958359407,0.0510080238214432,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-12-28,18.600000381469727,18.729999542236328,18.209999084472656,18.25,18.25,1341000,CHNG,1.3073972937178937,1.2252055128959758,1.2378082275390625,1.0230201952264786,0.2843770984914151,0.0826455913051771,0.0628841548862588,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-12-29,18.25,18.5,18.06999969482422,18.170000076293945,18.170000076293945,1234900,CHNG,1.3115024669040372,1.2179416107784826,1.2399560039650177,1.0446043805401628,0.2668980863638743,0.0630027631154352,0.0340981749931768,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-12-30,18.13999938964844,18.834999084472656,18.13999938964844,18.57999992370605,18.57999992370605,2255900,CHNG,1.2895586212517856,1.1932185235376371,1.2077503028095615,1.043669894425415,0.2458887268263705,0.0539842115493132,0.0098298420704097,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-12-31,18.61000061035156,18.871999740600582,18.3799991607666,18.64999961853028,18.64999961853028,1453800,CHNG,1.2793566272593768,1.206434341030465,1.1860590504921724,1.045383884821216,0.2339727424381608,0.0674026945789738,0.0075318756025368,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2021-01-04,18.700000762939453,18.700000762939453,17.940000534057617,18.25,18.25,1638200,CHNG,1.3024657785075984,1.2334246700757172,1.2054794520547945,1.0757807590012936,0.2266850195063048,0.0697999467873147,0.0142193487022124,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2021-01-05,18.190000534057617,18.459999084472656,17.899999618530273,18.239999771118164,18.239999771118164,2295300,CHNG,1.304824535949078,1.228070169934936,1.2160088039198524,1.0714255300260027,0.2333990059230752,0.0783947955860393,0.0432308577950002,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2021-01-06,24.040000915527344,24.209999084472656,23.51000022888184,23.71999931335449,23.71999931335449,86728100,CHNG,1.0025295689303515,0.9477234482709268,0.9426644712322044,1.0611421164765942,-0.0586125475462426,-0.1743522670406504,-0.192671975878813,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2021-01-07,23.790000915527344,24.100000381469727,23.65999984741211,23.915000915527344,23.915000915527344,20695700,CHNG,0.9935186836415772,0.9487769042620288,0.934978036979034,1.048112954760671,-0.0545942711190934,-0.1624878602985561,-0.16868132944042,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
