Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-08-25,21.530000686645508,22.07999992370605,21.350000381469727,21.46999931335449,21.46999931335449,461200,HAYW,1.0689334651568616,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-08-26,21.39999961853028,21.6200008392334,21.084999084472656,21.18000030517578,21.18000030517578,374900,HAYW,1.052880024350664,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-08-27,21.13999938964844,21.59000015258789,21.13999938964844,21.38999938964844,21.38999938964844,343100,HAYW,1.082748971868613,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-08-30,21.40999984741211,21.68000030517578,21.1200008392334,21.51000022888184,21.51000022888184,300700,HAYW,1.0339376817512136,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-08-31,21.459999084472656,21.700000762939453,20.709999084472656,20.950000762939453,20.950000762939453,454900,HAYW,1.0334128319856255,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-09-01,21.0,21.34000015258789,20.790000915527344,21.18000030517578,21.18000030517578,665500,HAYW,1.0132199610605506,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-09-02,21.170000076293945,21.489999771118164,21.14999961853028,21.229999542236328,21.229999542236328,295500,HAYW,1.044748035017592,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-09-03,21.11000061035156,21.6200008392334,21.020000457763672,21.540000915527344,21.540000915527344,337400,HAYW,1.0074280334545749,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-09-07,21.59000015258789,22.170000076293945,21.530000686645508,21.850000381469727,21.850000381469727,518100,HAYW,1.0160183238150673,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-09-08,21.950000762939453,21.989999771118164,20.86000061035156,21.100000381469727,21.100000381469727,780800,HAYW,1.0492890516292148,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-09-09,21.040000915527344,21.82999992370605,20.920000076293945,21.59000015258789,21.59000015258789,586600,HAYW,1.0254747213141926,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-09-10,21.709999084472656,22.0,20.88999938964844,20.88999938964844,20.88999938964844,481400,HAYW,1.0363810555809991,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-09-13,20.959999084472656,21.1200008392334,20.32999992370605,20.34000015258789,20.34000015258789,656000,HAYW,1.0648967396716698,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-09-14,20.479999542236328,20.559999465942383,19.670000076293945,19.71999931335449,19.71999931335449,815200,HAYW,1.143002114622952,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-09-15,19.71999931335449,20.40999984741211,19.604999542236328,20.0,20.0,905700,HAYW,1.14399995803833,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-09-16,20.450000762939453,21.780000686645508,20.26000022888184,21.559999465942383,21.559999465942383,1705700,HAYW,1.0653988813700777,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-09-17,21.51000022888184,21.770000457763672,20.8799991607666,21.38999938964844,21.38999938964844,1111200,HAYW,1.052360957044974,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-09-20,20.81999969482422,21.8799991607666,20.63999938964844,21.850000381469727,21.850000381469727,1355300,HAYW,1.0425629422855518,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-09-21,21.82999992370605,22.450000762939453,21.6200008392334,22.38999938964844,22.38999938964844,1562400,HAYW,1.0272443334962118,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-09-22,22.450000762939453,22.88999938964844,22.07999992370605,22.600000381469727,22.600000381469727,1257600,HAYW,1.0601769327454535,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-09-23,22.82999992370605,23.18000030517578,22.61000061035156,22.809999465942383,22.809999465942383,763400,HAYW,0.0,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-09-24,22.709999084472656,22.88999938964844,22.459999084472656,22.63999938964844,22.63999938964844,731000,HAYW,0.0,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-09-27,22.6200008392334,22.950000762939453,22.3799991607666,22.950000762939453,22.950000762939453,1104000,HAYW,0.0,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-09-28,22.88999938964844,23.040000915527344,21.950000762939453,22.299999237060547,22.299999237060547,1189800,HAYW,0.0,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-09-29,22.440000534057617,23.395000457763672,22.239999771118164,23.15999984741211,23.15999984741211,1169900,HAYW,0.0,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-09-30,23.32999992370605,23.43000030517578,22.21999931335449,22.239999771118164,22.239999771118164,624600,HAYW,0.0,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-10-01,22.229999542236328,22.290000915527344,21.6200008392334,21.64999961853028,21.64999961853028,1071900,HAYW,0.0,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-10-04,21.76000022888184,21.84000015258789,21.32999992370605,21.459999084472656,21.459999084472656,540600,HAYW,0.0,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-10-05,21.440000534057617,22.239999771118164,21.27499961853028,22.18000030517578,22.18000030517578,564000,HAYW,0.0,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-10-06,22.14999961853028,22.14999961853028,21.540000915527344,21.700000762939453,21.700000762939453,382800,HAYW,0.0,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-10-07,21.81999969482422,22.5,21.81999969482422,22.200000762939453,22.200000762939453,448100,HAYW,0.0,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-10-08,22.26000022888184,22.3700008392334,21.8799991607666,22.13999938964844,22.13999938964844,384600,HAYW,0.0,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-10-11,22.0,22.709999084472656,21.989999771118164,22.13999938964844,22.13999938964844,450500,HAYW,0.0,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-10-12,22.290000915527344,22.334999084472656,21.56100082397461,21.64999961853028,21.64999961853028,407600,HAYW,0.0,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-10-13,21.540000915527344,21.799999237060547,21.459999084472656,21.65999984741211,21.65999984741211,397100,HAYW,0.0,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-10-14,21.950000762939453,22.549999237060547,21.61000061035156,22.540000915527344,22.540000915527344,346400,HAYW,0.0,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-10-15,22.739999771118164,22.96999931335449,22.604999542236328,22.8799991607666,22.8799991607666,404400,HAYW,0.0,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-10-18,22.88999938964844,23.18000030517578,22.690000534057617,22.96999931335449,22.96999931335449,584800,HAYW,0.0,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-10-19,22.89999961853028,23.01000022888184,22.450000762939453,22.51000022888184,22.51000022888184,260200,HAYW,0.0,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
