Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Accounts Payable,Minority Interest,Short Term Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Investments
2021-08-31,46.55400085449219,46.58000183105469,41.79999923706055,41.86000061035156,41.86000061035156,1757300,TSP,0.8397037986948013,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-09-01,41.59000015258789,45.41999816894531,40.90999984741211,44.38999938964844,44.38999938964844,1368000,TSP,0.770218497337532,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-09-02,44.630001068115234,46.64599990844727,44.630001068115234,45.5099983215332,45.5099983215332,1186500,TSP,0.7653263703719971,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-09-03,45.650001525878906,46.4900016784668,43.59999847412109,43.79999923706055,43.79999923706055,1020800,TSP,0.8328767163851789,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-09-07,44.0,44.54999923706055,42.119998931884766,42.93999862670898,42.93999862670898,1989300,TSP,0.8786679261505147,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-09-08,42.5,43.130001068115234,39.2599983215332,39.88999938964844,39.88999938964844,2658600,TSP,0.9639007608738478,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-09-09,39.70000076293945,42.630001068115234,39.70000076293945,41.84999847412109,41.84999847412109,1610300,TSP,0.8442055703514973,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-09-10,42.22999954223633,43.630001068115234,39.77999877929688,40.18000030517578,40.18000030517578,2105200,TSP,0.943753058261193,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-09-13,40.61000061035156,43.34000015258789,40.27000045776367,41.43999862670898,41.43999862670898,1814200,TSP,0.9312259032681482,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-09-14,41.400001525878906,42.69900131225586,38.58000183105469,39.16999816894531,39.16999816894531,2159800,TSP,0.983150373289132,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-09-15,39.45000076293945,40.119998931884766,38.58000183105469,40.02000045776367,40.02000045776367,2644900,TSP,0.9645176919690136,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-09-16,40.0,40.41999816894531,37.369998931884766,37.75,37.75,3108200,TSP,0.9716556372231996,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-09-17,37.88999938964844,40.61000061035156,37.75,40.41999816894531,40.41999816894531,3210800,TSP,0.9314696494668672,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-09-20,38.310001373291016,39.77000045776367,37.54999923706055,38.02999877929688,38.02999877929688,2682200,TSP,0.9455692936821468,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-09-21,38.25,40.150001525878906,38.150001525878906,39.52000045776367,39.52000045776367,3088500,TSP,0.9175100683585634,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-09-22,39.619998931884766,40.20000076293945,36.36000061035156,37.22999954223633,37.22999954223633,1655800,TSP,0.9500402730802764,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-09-23,37.380001068115234,39.540000915527344,36.810001373291016,39.52000045776367,39.52000045776367,1011400,TSP,0.0,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-09-24,39.09000015258789,39.880001068115234,37.93999862670898,38.34000015258789,38.34000015258789,697800,TSP,0.0,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-09-27,38.59999847412109,40.540000915527344,37.45000076293945,38.84000015258789,38.84000015258789,1257400,TSP,0.0,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-09-28,38.16999816894531,38.77999877929688,37.0099983215332,37.13999938964844,37.13999938964844,901000,TSP,0.0,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-09-29,37.31999969482422,37.5,34.84000015258789,35.0099983215332,35.0099983215332,1211700,TSP,0.0,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-09-30,35.59000015258789,37.70000076293945,35.4900016784668,37.130001068115234,37.130001068115234,1905700,TSP,0.0,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-10-01,37.18999862670898,37.18999862670898,35.060001373291016,35.150001525878906,35.150001525878906,860600,TSP,0.0,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-10-04,35.20000076293945,35.43000030517578,33.68000030517578,34.189998626708984,34.189998626708984,1051000,TSP,0.0,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-10-05,34.43000030517578,35.540000915527344,33.349998474121094,34.83000183105469,34.83000183105469,811600,TSP,0.0,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-10-06,34.22999954223633,36.54899978637695,33.90999984741211,36.47999954223633,36.47999954223633,1089500,TSP,0.0,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-10-07,36.900001525878906,38.150001525878906,36.59999847412109,37.72999954223633,37.72999954223633,767500,TSP,0.0,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-10-08,38.09000015258789,38.58000183105469,36.869998931884766,38.45000076293945,38.45000076293945,788600,TSP,0.0,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-10-11,38.29999923706055,38.68999862670898,35.099998474121094,35.33000183105469,35.33000183105469,905600,TSP,0.0,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-10-12,35.380001068115234,38.380001068115234,35.380001068115234,37.91999816894531,37.91999816894531,1547900,TSP,0.0,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-10-13,37.959999084472656,39.06999969482422,37.27999877929688,38.59000015258789,38.59000015258789,1432100,TSP,0.0,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-10-14,39.040000915527344,40.08000183105469,38.310001373291016,38.5099983215332,38.5099983215332,1437900,TSP,0.0,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-10-15,38.917999267578125,39.41999816894531,38.0099983215332,38.59999847412109,38.59999847412109,1150400,TSP,0.0,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-10-18,38.400001525878906,38.43999862670898,35.709999084472656,36.68000030517578,36.68000030517578,1391100,TSP,0.0,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-10-19,37.11000061035156,38.470001220703125,35.810001373291016,37.650001525878906,37.650001525878906,1819900,TSP,0.0,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-10-20,37.83000183105469,37.93000030517578,35.650001525878906,35.959999084472656,35.959999084472656,1764800,TSP,0.0,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-10-21,36.0,37.19900131225586,35.439998626708984,36.2599983215332,36.2599983215332,1240200,TSP,0.0,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-10-22,36.18000030517578,36.56600189208984,35.099998474121094,35.369998931884766,35.369998931884766,686100,TSP,0.0,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
