Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2019-03-25,47.87749862670898,47.994998931884766,46.650001525878906,47.185001373291016,46.06972122192383,175381200,AAPL,1.087633988222641,1.062356725454651,1.1990648097554166,1.049775645573302,0.0378583426493388,0.0047653041575641,0.1382727214639045,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
2019-03-26,47.915000915527344,48.220001220703125,46.14500045776367,46.6974983215332,45.593746185302734,199202000,AAPL,1.09374164113216,1.0636660738293695,1.1812107585536866,1.0495013150566668,0.0442403260754933,0.0039990258832245,0.145557900114815,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
2019-03-27,47.1875,47.43999862670898,46.63750076293945,47.11750030517578,46.00381851196289,119393600,AAPL,1.085636991199975,1.073519284389025,1.1806260974118183,1.0553202646750557,0.0303167265249193,0.0020676397531731,0.132063047681233,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
2019-03-28,47.23749923706055,47.38999938964844,46.88249969482422,47.18000030517578,46.06484603881836,83121600,AAPL,1.063321287854051,1.0783738445627196,1.21211327978689,1.0490338384171682,0.0142874494368827,0.014421690116118,0.1582524651757542,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
2019-03-29,47.45750045776367,47.52000045776367,47.1349983215332,47.48749923706055,46.36507415771485,94256000,AAPL,1.1082918954123822,1.080269444805084,1.204529811031891,1.0324632338783333,0.0758286615340488,0.0136094165508422,0.1612893028643507,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
2019-04-01,47.90999984741211,47.91999816894531,47.095001220703125,47.810001373291016,46.67995071411133,111448000,AAPL,1.0936520608335352,1.0720376266183775,1.1823888120400734,1.0212813420416047,0.0723707187919304,0.0181858037897573,0.1696176761560626,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
2019-04-02,47.772499084472656,48.6150016784668,47.76250076293945,48.505001068115234,47.358524322509766,91062800,AAPL,1.0913823255283452,1.034894773983824,1.1791062617194237,1.0336972441913572,0.057685081336988,-0.0123393341792787,0.1569766848527516,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
2019-04-03,48.3125,49.125,48.28749847412109,48.837501525878906,47.68317031860352,93087200,AAPL,1.0672126089122458,1.0341180703107244,1.1868626977092616,1.0249207136838323,0.0422918952284134,-0.0099064547601599,0.1638003722834955,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
2019-04-04,48.6974983215332,49.09249877929688,48.28499984741211,48.92250061035156,47.76615524291992,76457200,AAPL,1.0366396145032777,1.0425298310257365,1.2163144981903686,1.0063768150467909,0.0302627994564868,-0.001777579593668,0.1795273496538867,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
2019-04-05,49.11249923706055,49.275001525878906,48.98249816894531,49.25,48.08591842651367,74106400,AAPL,1.0299492242830175,1.0280554379916282,1.2064870430889532,0.9978526240736147,0.0320966002094026,-0.0098237499207103,0.1786797359690373,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
2019-04-08,49.10499954223633,50.057498931884766,49.084999084472656,50.025001525878906,48.84259414672852,103526800,AAPL,1.0030985349419503,1.019904648567811,1.1850263433655948,0.9970067760311296,0.0060917589108205,-0.0255074333811375,0.1483897379536056,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
2019-04-09,50.08000183105469,50.712501525878906,49.807498931884766,49.875,48.69614028930664,143072800,AAPL,0.992177214017797,1.0325828385649616,1.1837917195080672,1.0096366937147183,-0.0174594796969213,-0.0201636897780563,0.1418424638697593,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
2019-04-10,49.66999816894531,50.185001373291016,49.54499816894531,50.15499877929688,48.969520568847656,86781200,AAPL,0.9292953701414326,1.0232655966713888,1.1817538368969982,0.9747325358921805,-0.0454371657507477,-0.0204973873059362,0.1416909892998847,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
2019-04-11,50.212501525878906,50.25,49.61000061035156,49.73749923706055,48.561893463134766,83603200,AAPL,0.9519302471781884,1.026052360962809,1.1973967591576855,0.9836252853453008,-0.0316950381671122,-0.0088764008227057,0.1615360372410414,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
2019-04-12,49.79999923706055,50.03499984741211,49.0525016784668,49.71749877929688,48.542362213134766,111042800,AAPL,0.9637212753482508,1.038125548670033,1.2186530876129824,0.9813274551009966,-0.0176061797527458,0.0057539858641806,0.1828869541942428,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
2019-04-15,49.64500045776367,49.962501525878906,49.50249862670898,49.807498931884766,48.6302375793457,70146400,AAPL,0.9577472765602784,1.0207808599303818,1.213669225866549,0.9921070743335896,-0.0343597977733111,-0.0084498385328077,0.179366991440192,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
2019-04-16,49.8650016784668,50.34249877929688,49.63999938964844,49.8125,48.63511657714844,102785600,AAPL,0.9522100013459452,1.044005037411945,1.2298319199862204,0.984238240605008,-0.0320282392590627,0.0139222061936215,0.1931610801196361,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
2019-04-17,49.8849983215332,50.845001220703125,49.65250015258789,50.782501220703125,49.58219909667969,115627200,AAPL,0.9048150607847126,1.032069040650036,1.2083248574591334,0.9851225042245522,-0.0803074434398395,-0.0146399243719117,0.1603116386584677,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
2019-04-18,50.77999877929688,51.03749847412109,50.630001068115234,50.96500015258789,49.7603759765625,96783200,AAPL,0.9188590277624455,1.0275366778530897,1.2188270446500196,0.9960603425316994,-0.0772013147692538,-0.0283533491183489,0.1679884711820003,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
2019-04-22,50.70750045776367,51.23500061035156,50.584999084472656,51.13249969482422,49.92392349243164,77758000,AAPL,0.8971000569485263,1.0160721990864854,1.2270032597357872,0.9930065863727758,-0.0959065294242494,-0.0351288796258126,0.1691970581612225,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
2019-04-23,51.10749816894531,51.9375,50.97499847412109,51.869998931884766,50.64398956298828,93292000,AAPL,0.8692494240366351,1.0051088360982938,1.1815829113820122,0.967174065327414,-0.0979246412907789,-0.0408800131250965,0.1348791162891065,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
2019-04-24,51.84000015258789,52.119998931884766,51.76250076293945,51.790000915527344,50.565879821777344,70162400,AAPL,0.8672486572031533,1.0160623383034808,1.1832622913495352,0.9699825032562136,-0.1027338460530603,-0.0245834098706094,0.1371298179462055,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
2019-04-25,51.70750045776367,51.93999862670898,51.27999877929688,51.31999969482422,50.10699462890625,74172800,AAPL,0.8715722763666129,1.020966410379157,1.2210967010291698,0.9664471965417172,-0.0948749201751042,-0.0265951216189945,0.1759167947097486,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
2019-04-26,51.22499847412109,51.25,50.52999877929688,51.07500076293945,49.86777877807617,74596400,AAPL,0.871576439741354,1.0467960355673829,1.2617763083361235,0.9508996027652468,-0.0793231630238926,0.0172606211723593,0.2121353979707798,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
2019-04-29,51.09999847412109,51.49250030517578,50.96500015258789,51.15250015258789,49.94344711303711,88818800,AAPL,0.8747696273594363,1.022592463170357,1.2681382102177794,0.950937124534164,-0.0761674971747278,0.0060131298573007,0.2165128903050051,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
2019-04-30,50.76499938964844,50.84999847412109,49.77750015258789,50.16749954223633,48.98173141479492,186139600,AAPL,0.8757871623697545,1.0206092287644797,1.291179147598722,0.9392273716208748,-0.0634402092511203,0.0144258974279185,0.2409445511998069,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
2019-05-01,52.470001220703125,53.82749938964844,52.307498931884766,52.630001068115234,51.38603591918945,259309200,AAPL,0.8263696313310653,0.9219289707815002,1.2312924922614468,0.9512030495001949,-0.1248334181691294,-0.0640148660520223,0.1725139861896194,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
2019-05-02,52.459999084472656,53.16249847412109,52.032501220703125,52.28749847412109,51.0516242980957,127985200,AAPL,0.8622126617467978,0.945534880130782,1.2536619741778992,0.9730573317075356,-0.1108446699607377,-0.0528081935385131,0.1948112106111503,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
2019-05-03,52.72249984741211,52.959999084472656,52.557498931884766,52.9375,51.686256408691406,83569600,AAPL,0.8653740187089434,0.9435961067047144,1.241657503792463,0.9685577099237416,-0.1031836912147983,-0.0456785364259955,0.1907850274945508,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
2019-05-06,51.0724983215332,52.209999084472656,50.875,52.119998931884766,50.88808059692383,129772400,AAPL,0.8918519895607235,0.9795346403543328,1.271119613523383,0.9757631777316036,-0.0839111881708799,-0.0326924260407361,0.2169238333020544,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
2019-05-07,51.470001220703125,51.85499954223633,50.20750045776367,50.71500015258789,49.51628875732422,155054800,AAPL,0.940955508452052,0.9983762439333524,1.3051385635478974,0.9996107475822942,-0.0586552391302421,-0.020841225776267,0.2324304209749599,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
2019-05-08,50.47499847412109,51.334999084472656,50.4375,50.72499847412109,49.52605438232422,105358000,AAPL,0.9527925762372488,0.9956464466726304,1.3173842201445929,1.0062546732425055,-0.0534620970052569,-0.0107348534816086,0.2425428307113086,258578000000.0,107147000000.0,39293000000.0,365725000000.0,40201000000.0,12087000000.0,70400000000.0,48914000000.0,-3454000000.0,22283000000.0,25913000000.0,115929000000.0,8784000000.0,-3454000000.0,41304000000.0,131339000000.0,170799000000.0,107147000000.0,40388000000.0,48995000000.0,93735000000.0,3956000000.0,55888000000.0,30845000000.0,9172000000.0,16066000000.0,432000000.0,-87876000000.0,30016000000.0,669000000.0,59531000000.0,5624000000.0,-75265000000.0,77434000000.0,10903000000.0,-745000000.0,-13712000000.0,828000000.0,-5322000000.0,-105000000.0,-27694000000.0,-13313000000.0
