Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Issuance Of Stock
2020-12-24,13.869999885559082,14.15999984741211,13.645000457763672,14.100000381469728,14.100000381469728,256700,GOCO,1.04468079033491,0.8141843426701878,0.7241134582921708,1.0314131762138377,0.0132676141210723,-0.3191308799448893,-0.4612225359138736,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-12-28,14.277000427246094,14.277000427246094,13.199999809265137,13.369999885559082,13.369999885559082,1014400,GOCO,0.9955123809681412,0.8683619862418391,0.750186972238091,1.0230201952264786,-0.0275078142583373,-0.2741979353489595,-0.4247371004147126,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-12-29,13.420000076293944,13.699999809265137,13.300000190734863,13.3100004196167,13.3100004196167,590500,GOCO,1.0052591805121998,0.8873027834177035,0.7460555967031098,1.0446043805401628,-0.039345200027963,-0.2676360642453438,-0.459802232268731,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-12-30,13.31999969482422,13.56999969482422,12.90999984741211,13.460000038146973,13.460000038146973,650300,GOCO,1.0341753370611653,0.8748142336670696,0.7303120279232439,1.043669894425415,-0.0094945573642497,-0.2644200783212543,-0.4676084328159079,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-12-31,13.40999984741211,13.720000267028809,13.25,13.65999984741211,13.65999984741211,646100,GOCO,1.045387986272675,0.8682283886645963,0.7188872477685,1.045383884821216,4.101451458904393e-06,-0.2708032577868948,-0.4596399271211355,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-01-04,14.25,15.380000114440918,14.130000114440918,14.6899995803833,14.6899995803833,1987900,GOCO,0.9897889977661688,0.8260721971079322,0.6671205221694877,1.0757807590012936,-0.0859917612351247,-0.3375525261804702,-0.5241395811830943,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-01-05,14.75,14.949999809265137,14.260000228881836,14.539999961853027,14.539999961853027,917200,GOCO,0.9889958839180272,0.819807435183433,0.6905089400408427,1.0714255300260027,-0.0824296461079755,-0.3298679391654635,-0.4822690060840094,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-01-06,14.630000114440918,14.74899959564209,13.8100004196167,14.1899995803833,14.1899995803833,1106600,GOCO,0.9866103181112168,0.8668076500677822,0.6962650039891009,1.0611421164765942,-0.0745317983653773,-0.2552680652437951,-0.4390714431219166,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-01-07,14.399999618530272,14.68000030517578,14.1899995803833,14.4399995803833,14.4399995803833,701100,GOCO,1.0387811936211866,0.8185595594394377,0.6509695215850383,1.048112954760671,-0.009331761139484,-0.2927052051211471,-0.4526898448344157,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-01-08,15.199999809265137,16.367000579833984,15.038000106811523,16.0,16.0,2580700,GOCO,0.9256250262260436,0.7599999904632568,0.5862500071525574,1.048457502162525,-0.1228324759364817,-0.3586018899723093,-0.5430714455392991,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-01-11,15.890000343322754,16.0,14.399999618530272,14.8100004196167,14.8100004196167,3086800,GOCO,0.9952734202217972,0.8264685634245883,0.647535440977124,1.0505801982022729,-0.0553067779804754,-0.2950687964205107,-0.492533524881645,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-01-12,15.15999984741211,15.279999732971191,14.699999809265137,14.8100004196167,14.8100004196167,1462200,GOCO,0.9723159493943458,0.817015532656068,0.6340310653121358,1.0463067685815588,-0.0739908191872129,-0.2874689357997975,-0.4892049905170129,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-01-13,14.8100004196167,15.229999542236328,14.8100004196167,15.220000267028809,15.220000267028809,1028200,GOCO,0.9520367619511776,0.790407327326522,0.6110381095643945,1.0474268478686666,-0.0953900859174889,-0.3037777099494416,-0.5227843233324906,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-01-14,15.350000381469728,15.5600004196167,14.770000457763672,14.81999969482422,14.81999969482422,1135100,GOCO,0.9703104190658676,0.8036437309490359,0.6140351261038041,1.0370807891473377,-0.0667703700814701,-0.2983550806770156,-0.5138243132020827,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-01-15,14.829999923706056,15.109999656677246,14.199999809265137,15.0,15.0,1169700,GOCO,0.9486666361490884,0.7846666971842448,0.5879999796549479,1.0379703062726533,-0.0893036701235648,-0.3217984681409961,-0.5449330162179001,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-01-19,15.149999618530272,15.149999618530272,14.609999656677246,14.869999885559082,14.869999885559082,1002500,GOCO,0.994620045439022,0.8103564413902352,0.6092804633048632,1.0431767404393268,-0.0485566950003047,-0.3037312220537139,-0.5201222511945567,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-01-20,14.899999618530272,15.18000030517578,14.65999984741211,14.899999618530272,14.899999618530272,1148400,GOCO,0.975167792279744,0.8221476720553321,0.6127517012206136,1.0311275448261352,-0.0559597525463911,-0.2900256962001785,-0.5157954829708988,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-01-21,14.960000038146973,15.1899995803833,14.520000457763672,15.15999984741211,15.15999984741211,1276200,GOCO,0.945910309823374,0.8067282101143327,0.5804749524609705,1.0380301751047352,-0.0921198652813611,-0.3141479740847224,-0.5507229318704172,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-01-22,15.029999732971191,15.369999885559082,14.800000190734863,15.020000457763672,15.020000457763672,1356900,GOCO,0.96205055718198,0.8035951615823934,0.6011983660295885,1.0546006276654674,-0.0925500704834874,-0.3171018692922939,-0.5281834737454614,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-01-25,14.760000228881836,14.925000190734863,14.149999618530272,14.65999984741211,14.65999984741211,1480700,GOCO,0.9672578753593192,0.8335607363042349,0.6186902994016963,1.0270231116838735,-0.0597652363245543,-0.2919442547899432,-0.5185752581384393,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-01-26,14.609999656677246,14.960000038146973,14.550000190734863,14.770000457763672,14.770000457763672,721400,GOCO,0.9187541824138072,0.8077183436311215,0.6120514341014296,1.0299643010441049,-0.1112101186302976,-0.3141186899927022,-0.5233248404019235,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-01-27,14.199999809265137,15.09000015258789,14.15999984741211,14.619999885559082,14.619999885559082,1522700,GOCO,0.9651162631413158,0.8077975726444456,0.6114910841561493,1.0834518832758422,-0.1183356201345263,-0.3471430416378561,-0.5637666272477734,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-01-28,14.579999923706056,14.949999809265137,14.1899995803833,14.729999542236328,14.729999542236328,1142800,GOCO,0.921928061488882,0.8146639764374456,0.6191446143232175,1.0617555757592425,-0.1398275142703603,-0.3216112523786955,-0.5451340804800537,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-01-29,14.1899995803833,14.359000205993652,13.210000038146973,13.3100004196167,13.3100004196167,2795600,GOCO,1.0007512603224853,0.8820435312545432,0.6814424800059787,1.0699322973380807,-0.0691810370155954,-0.2744606892164472,-0.5011111671974603,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-02-01,13.5600004196167,13.68000030517578,12.899999618530272,13.380000114440918,13.380000114440918,1451400,GOCO,0.903587447621862,0.8774289738941993,0.6427503967049911,1.0315574884075709,-0.1279700407857088,-0.2614131317661151,-0.5239252340558552,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-02-02,13.609999656677246,14.119999885559082,13.520000457763672,13.920000076293944,13.920000076293944,981400,GOCO,0.882183884027723,0.8620689607923391,0.5890804428392146,1.0393553331681484,-0.1571714491404254,-0.2748162151728544,-0.5700851129683443,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-02-03,13.899999618530272,14.300000190734863,13.75,14.279999732971191,14.279999732971191,789000,GOCO,0.8305322043734784,0.8277310865442764,0.328431382697556,1.0396059646408131,-0.2090737602673347,-0.2946348619227346,-0.8261639226450121,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-02-04,14.460000038146973,14.670000076293944,14.329999923706056,14.539999961853027,14.539999961853027,789600,GOCO,0.7187070038983242,0.81705640616294,0.2799174815914292,1.0350444874140108,-0.3163374835156866,-0.281500530908662,-0.859841418396196,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-02-05,14.600000381469728,14.710000038146973,14.3100004196167,14.380000114440918,14.380000114440918,1041400,GOCO,0.7016689897279726,0.8066759589118909,0.3456188978191034,1.0366248108476028,-0.3349558211196302,-0.2546172356741981,-0.7816313161547593,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-02-08,14.369999885559082,14.43000030517578,13.979999542236328,14.0,14.0,1641000,GOCO,0.7435714176722935,0.8257143156869071,0.3378571442195347,1.0368884708904245,-0.2933170532181309,-0.2363944323866451,-0.765607451096448,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-02-09,14.329999923706056,15.18000030517578,14.199999809265137,15.0,15.0,4579800,GOCO,0.6799999872843424,0.7626666386922201,0.3119999885559082,1.0434986931592627,-0.3634987058749203,-0.3182526383511221,-0.7803448200573413,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-02-10,15.149999618530272,15.380999565124512,14.289999961853027,14.8100004196167,14.8100004196167,2780700,GOCO,0.7805536861636285,0.7569209804544422,0.3322079633284224,1.0526013459758607,-0.2720476598122322,-0.3212054555600273,-0.7508610361551163,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-02-11,14.760000228881836,15.138999938964844,14.68000030517578,14.739999771118164,14.739999771118164,1597500,GOCO,0.7713704248379757,0.7937584797111286,0.3100407220233424,1.0387619607072216,-0.2673915358692459,-0.2746631542916744,-0.7806030361483254,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-02-12,14.68000030517578,14.710000038146973,14.02299976348877,14.399999618530272,14.399999618530272,1033700,GOCO,0.8090277727187414,0.8194444793977865,0.3298611198494466,1.037978242018038,-0.2289504692992965,-0.2355055035561465,-0.7642665386657543,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-02-16,14.260000228881836,14.609999656677246,13.84000015258789,14.489999771118164,14.489999771118164,1504200,GOCO,0.8350587006624911,0.8102139376508914,0.3374741161992609,1.023482203476065,-0.1884235028135737,-0.2539415667260214,-0.7675662605221547,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-02-17,14.085000038146973,14.520000457763672,14.0,14.380000114440918,14.380000114440918,1176100,GOCO,0.8344923438456141,0.8080667449988305,0.3393602277888888,1.0274034553097129,-0.1929111114640985,-0.2614893739280156,-0.7755890603415563,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-02-18,14.050000190734863,14.239999771118164,13.81999969482422,14.229999542236328,14.229999542236328,1125400,GOCO,0.8165846984794021,0.8165846984794021,0.3309908776994077,1.0353108010217529,-0.2187261025423508,-0.2683913357589815,-0.7846856026476825,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-02-19,14.300000190734863,14.789999961853027,14.029999732971191,14.789999961853027,14.789999961853027,1191800,GOCO,0.7674104402125838,0.7565922656690335,0.3218390967653159,1.0023245570248156,-0.2349141168122318,-0.3105040195358081,-0.7960608302685717,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
