Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Common Stock,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Investments
2020-11-18,27.959999084472656,28.08300018310547,26.920000076293945,27.0,27.0,935200,DNB,1.009629638106735,0.83666667231807,0.778888914320204,1.0797196178315844,-0.0700899797248495,-0.3370137017372756,-0.5182042489167835,5631200000.0,2116900000.0,6503300000.0,1519900000.0,57800000.0,47000000.0,658800000.0,9112800000.0,4600000.0,-573500000.0,1523400000.0,2840100000.0,-23500000.0,82600000.0,98600000.0,1089800000.0,12600000.0,81900000.0,-23500000.0,117300000.0,417900000.0,23700000.0,-6951400000.0,279300000.0,3818900000.0,55000000.0,,46500000.0,-6154600000.0,3367300000.0,6321800000.0,-55700000.0,3176800000.0,-560000000.0,98600000.0,-5600000.0,-63000000.0,434000000.0,-7700000.0,-96100000.0,-15200000.0,-126200000.0,39000000.0,-12500000.0,
2020-11-19,26.84000015258789,27.6299991607666,26.63999938964844,27.61000061035156,27.61000061035156,512200,DNB,0.9764577503980496,0.7917421270231988,0.7671133588180712,1.0747387601086344,-0.0982810097105848,-0.3673919497347939,-0.5212055127194402,5631200000.0,2116900000.0,6503300000.0,1519900000.0,57800000.0,47000000.0,658800000.0,9112800000.0,4600000.0,-573500000.0,1523400000.0,2840100000.0,-23500000.0,82600000.0,98600000.0,1089800000.0,12600000.0,81900000.0,-23500000.0,117300000.0,417900000.0,23700000.0,-6951400000.0,279300000.0,3818900000.0,55000000.0,,46500000.0,-6154600000.0,3367300000.0,6321800000.0,-55700000.0,3176800000.0,-560000000.0,98600000.0,-5600000.0,-63000000.0,434000000.0,-7700000.0,-96100000.0,-15200000.0,-126200000.0,39000000.0,-12500000.0,
2020-11-20,27.600000381469727,27.86000061035156,27.38999938964844,27.38999938964844,27.38999938964844,376400,DNB,0.9744432686677832,0.8305951262123049,0.7798466990263676,1.0823666585670508,-0.1079233898992676,-0.3621956902664694,-0.5038942089108761,5631200000.0,2116900000.0,6503300000.0,1519900000.0,57800000.0,47000000.0,658800000.0,9112800000.0,4600000.0,-573500000.0,1523400000.0,2840100000.0,-23500000.0,82600000.0,98600000.0,1089800000.0,12600000.0,81900000.0,-23500000.0,117300000.0,417900000.0,23700000.0,-6951400000.0,279300000.0,3818900000.0,55000000.0,,46500000.0,-6154600000.0,3367300000.0,6321800000.0,-55700000.0,3176800000.0,-560000000.0,98600000.0,-5600000.0,-63000000.0,434000000.0,-7700000.0,-96100000.0,-15200000.0,-126200000.0,39000000.0,-12500000.0,
2020-11-23,27.459999084472656,27.670000076293945,26.86000061035156,27.1299991607666,27.1299991607666,403800,DNB,0.9764099001309976,0.8540361516044824,0.8002211483982665,1.0655008807234645,-0.0890909805924666,-0.3077688954996672,-0.4656950643238732,5631200000.0,2116900000.0,6503300000.0,1519900000.0,57800000.0,47000000.0,658800000.0,9112800000.0,4600000.0,-573500000.0,1523400000.0,2840100000.0,-23500000.0,82600000.0,98600000.0,1089800000.0,12600000.0,81900000.0,-23500000.0,117300000.0,417900000.0,23700000.0,-6951400000.0,279300000.0,3818900000.0,55000000.0,,46500000.0,-6154600000.0,3367300000.0,6321800000.0,-55700000.0,3176800000.0,-560000000.0,98600000.0,-5600000.0,-63000000.0,434000000.0,-7700000.0,-96100000.0,-15200000.0,-126200000.0,39000000.0,-12500000.0,
2020-11-24,27.270000457763672,27.270000457763672,26.65800094604492,26.71999931335449,26.71999931335449,733600,DNB,0.9824102048865104,0.8686377126092382,0.7949101915022335,1.0462667827802716,-0.0638565778937612,-0.2622832504185266,-0.4536071864973089,5631200000.0,2116900000.0,6503300000.0,1519900000.0,57800000.0,47000000.0,658800000.0,9112800000.0,4600000.0,-573500000.0,1523400000.0,2840100000.0,-23500000.0,82600000.0,98600000.0,1089800000.0,12600000.0,81900000.0,-23500000.0,117300000.0,417900000.0,23700000.0,-6951400000.0,279300000.0,3818900000.0,55000000.0,,46500000.0,-6154600000.0,3367300000.0,6321800000.0,-55700000.0,3176800000.0,-560000000.0,98600000.0,-5600000.0,-63000000.0,434000000.0,-7700000.0,-96100000.0,-15200000.0,-126200000.0,39000000.0,-12500000.0,
2020-11-25,26.6299991607666,27.395000457763672,26.36000061035156,26.940000534057617,26.940000534057617,387700,DNB,0.9602821205043583,0.8266518194611719,0.7869339399655304,1.0403610731589388,-0.0800789526545804,-0.2853931452443213,-0.4727083691980946,5631200000.0,2116900000.0,6503300000.0,1519900000.0,57800000.0,47000000.0,658800000.0,9112800000.0,4600000.0,-573500000.0,1523400000.0,2840100000.0,-23500000.0,82600000.0,98600000.0,1089800000.0,12600000.0,81900000.0,-23500000.0,117300000.0,417900000.0,23700000.0,-6951400000.0,279300000.0,3818900000.0,55000000.0,,46500000.0,-6154600000.0,3367300000.0,6321800000.0,-55700000.0,3176800000.0,-560000000.0,98600000.0,-5600000.0,-63000000.0,434000000.0,-7700000.0,-96100000.0,-15200000.0,-126200000.0,39000000.0,-12500000.0,
2020-11-27,26.82999992370605,27.280000686645508,26.459999084472656,26.68000030517578,26.68000030517578,193500,DNB,0.9523987839866216,0.8339580114503827,0.781484263230122,1.0432249427155542,-0.0908261587289326,-0.2969337279895266,-0.4658390269363035,5631200000.0,2116900000.0,6503300000.0,1519900000.0,57800000.0,47000000.0,658800000.0,9112800000.0,4600000.0,-573500000.0,1523400000.0,2840100000.0,-23500000.0,82600000.0,98600000.0,1089800000.0,12600000.0,81900000.0,-23500000.0,117300000.0,417900000.0,23700000.0,-6951400000.0,279300000.0,3818900000.0,55000000.0,,46500000.0,-6154600000.0,3367300000.0,6321800000.0,-55700000.0,3176800000.0,-560000000.0,98600000.0,-5600000.0,-63000000.0,434000000.0,-7700000.0,-96100000.0,-15200000.0,-126200000.0,39000000.0,-12500000.0,
2020-11-30,26.729999542236328,26.989999771118164,26.1299991607666,26.809999465942383,26.809999465942383,872900,DNB,0.928757930419266,0.8190973339021942,0.795971673915801,1.057318771652863,-0.1285608412335969,-0.3334688284939605,-0.4619650791008315,5631200000.0,2116900000.0,6503300000.0,1519900000.0,57800000.0,47000000.0,658800000.0,9112800000.0,4600000.0,-573500000.0,1523400000.0,2840100000.0,-23500000.0,82600000.0,98600000.0,1089800000.0,12600000.0,81900000.0,-23500000.0,117300000.0,417900000.0,23700000.0,-6951400000.0,279300000.0,3818900000.0,55000000.0,,46500000.0,-6154600000.0,3367300000.0,6321800000.0,-55700000.0,3176800000.0,-560000000.0,98600000.0,-5600000.0,-63000000.0,434000000.0,-7700000.0,-96100000.0,-15200000.0,-126200000.0,39000000.0,-12500000.0,
2020-12-01,26.93000030517578,27.26000022888184,26.6200008392334,27.030000686645508,27.030000686645508,553000,DNB,0.8997409943404036,0.8275989741385972,0.7931927484060444,1.0299227666019029,-0.1301817722614993,-0.3264655123713567,-0.4614290400780656,5631200000.0,2116900000.0,6503300000.0,1519900000.0,57800000.0,47000000.0,658800000.0,9112800000.0,4600000.0,-573500000.0,1523400000.0,2840100000.0,-23500000.0,82600000.0,98600000.0,1089800000.0,12600000.0,81900000.0,-23500000.0,117300000.0,417900000.0,23700000.0,-6951400000.0,279300000.0,3818900000.0,55000000.0,,46500000.0,-6154600000.0,3367300000.0,6321800000.0,-55700000.0,3176800000.0,-560000000.0,98600000.0,-5600000.0,-63000000.0,434000000.0,-7700000.0,-96100000.0,-15200000.0,-126200000.0,39000000.0,-12500000.0,
2020-12-02,27.18000030517578,27.18000030517578,26.56999969482422,26.920000076293945,26.920000076293945,634000,DNB,0.8926448966768985,0.8176077327824413,0.7878900083343766,1.0415781929012056,-0.148933296224307,-0.3458747425973177,-0.4566746287147724,5631200000.0,2116900000.0,6503300000.0,1519900000.0,57800000.0,47000000.0,658800000.0,9112800000.0,4600000.0,-573500000.0,1523400000.0,2840100000.0,-23500000.0,82600000.0,98600000.0,1089800000.0,12600000.0,81900000.0,-23500000.0,117300000.0,417900000.0,23700000.0,-6951400000.0,279300000.0,3818900000.0,55000000.0,,46500000.0,-6154600000.0,3367300000.0,6321800000.0,-55700000.0,3176800000.0,-560000000.0,98600000.0,-5600000.0,-63000000.0,434000000.0,-7700000.0,-96100000.0,-15200000.0,-126200000.0,39000000.0,-12500000.0,
2020-12-03,26.93000030517578,27.190000534057617,26.540000915527344,26.790000915527344,26.790000915527344,430000,DNB,0.9219858125732076,0.8357595604512024,0.7745427133589013,1.0581536374396452,-0.1361678248664376,-0.3351864563912946,-0.4579040445900944,5631200000.0,2116900000.0,6503300000.0,1519900000.0,57800000.0,47000000.0,658800000.0,9112800000.0,4600000.0,-573500000.0,1523400000.0,2840100000.0,-23500000.0,82600000.0,98600000.0,1089800000.0,12600000.0,81900000.0,-23500000.0,117300000.0,417900000.0,23700000.0,-6951400000.0,279300000.0,3818900000.0,55000000.0,,46500000.0,-6154600000.0,3367300000.0,6321800000.0,-55700000.0,3176800000.0,-560000000.0,98600000.0,-5600000.0,-63000000.0,434000000.0,-7700000.0,-96100000.0,-15200000.0,-126200000.0,39000000.0,-12500000.0,
2020-12-04,26.88999938964844,27.190000534057617,26.88999938964844,27.049999237060547,27.049999237060547,417600,DNB,0.9560074432431556,0.8384473547083308,0.769316083285914,1.055411022203609,-0.0994035789604534,-0.3204916315713316,-0.4354734170297125,5631200000.0,2116900000.0,6503300000.0,1519900000.0,57800000.0,47000000.0,658800000.0,9112800000.0,4600000.0,-573500000.0,1523400000.0,2840100000.0,-23500000.0,82600000.0,98600000.0,1089800000.0,12600000.0,81900000.0,-23500000.0,117300000.0,417900000.0,23700000.0,-6951400000.0,279300000.0,3818900000.0,55000000.0,,46500000.0,-6154600000.0,3367300000.0,6321800000.0,-55700000.0,3176800000.0,-560000000.0,98600000.0,-5600000.0,-63000000.0,434000000.0,-7700000.0,-96100000.0,-15200000.0,-126200000.0,39000000.0,-12500000.0,
2020-12-07,26.86000061035156,27.459999084472656,26.549999237060547,27.0,27.0,609500,DNB,0.943333307902018,0.8762962906448929,0.7718518575032552,1.0603009546150792,-0.1169676467130612,-0.2980249966565503,-0.4243709063142894,5631200000.0,2116900000.0,6503300000.0,1519900000.0,57800000.0,47000000.0,658800000.0,9112800000.0,4600000.0,-573500000.0,1523400000.0,2840100000.0,-23500000.0,82600000.0,98600000.0,1089800000.0,12600000.0,81900000.0,-23500000.0,117300000.0,417900000.0,23700000.0,-6951400000.0,279300000.0,3818900000.0,55000000.0,,46500000.0,-6154600000.0,3367300000.0,6321800000.0,-55700000.0,3176800000.0,-560000000.0,98600000.0,-5600000.0,-63000000.0,434000000.0,-7700000.0,-96100000.0,-15200000.0,-126200000.0,39000000.0,-12500000.0,
2020-12-08,26.780000686645508,27.20499992370605,26.65999984741211,26.709999084472656,26.709999084472656,527900,DNB,0.9663047679004424,0.9022838340522368,0.7862224155675073,1.055428864375226,-0.0891240964747834,-0.2526495942276889,-0.3857968297395096,5631200000.0,2116900000.0,6503300000.0,1519900000.0,57800000.0,47000000.0,658800000.0,9112800000.0,4600000.0,-573500000.0,1523400000.0,2840100000.0,-23500000.0,82600000.0,98600000.0,1089800000.0,12600000.0,81900000.0,-23500000.0,117300000.0,417900000.0,23700000.0,-6951400000.0,279300000.0,3818900000.0,55000000.0,,46500000.0,-6154600000.0,3367300000.0,6321800000.0,-55700000.0,3176800000.0,-560000000.0,98600000.0,-5600000.0,-63000000.0,434000000.0,-7700000.0,-96100000.0,-15200000.0,-126200000.0,39000000.0,-12500000.0,
2020-12-09,26.93000030517578,26.950000762939453,25.700000762939453,26.030000686645508,26.030000686645508,1249400,DNB,0.996926626139234,0.9408374615864904,0.8132923364521866,1.0711936781318203,-0.0742670519925863,-0.2264604515379905,-0.3867986292267872,5631200000.0,2116900000.0,6503300000.0,1519900000.0,57800000.0,47000000.0,658800000.0,9112800000.0,4600000.0,-573500000.0,1523400000.0,2840100000.0,-23500000.0,82600000.0,98600000.0,1089800000.0,12600000.0,81900000.0,-23500000.0,117300000.0,417900000.0,23700000.0,-6951400000.0,279300000.0,3818900000.0,55000000.0,,46500000.0,-6154600000.0,3367300000.0,6321800000.0,-55700000.0,3176800000.0,-560000000.0,98600000.0,-5600000.0,-63000000.0,434000000.0,-7700000.0,-96100000.0,-15200000.0,-126200000.0,39000000.0,-12500000.0,
2020-12-10,25.920000076293945,26.07999992370605,25.57999992370605,25.71999931335449,25.71999931335449,655900,DNB,0.9968895829766018,0.9191290832334488,0.835925372238896,1.062316503263218,-0.0654269202866162,-0.2238130029039197,-0.3631974549167429,5631200000.0,2116900000.0,6503300000.0,1519900000.0,57800000.0,47000000.0,658800000.0,9112800000.0,4600000.0,-573500000.0,1523400000.0,2840100000.0,-23500000.0,82600000.0,98600000.0,1089800000.0,12600000.0,81900000.0,-23500000.0,117300000.0,417900000.0,23700000.0,-6951400000.0,279300000.0,3818900000.0,55000000.0,,46500000.0,-6154600000.0,3367300000.0,6321800000.0,-55700000.0,3176800000.0,-560000000.0,98600000.0,-5600000.0,-63000000.0,434000000.0,-7700000.0,-96100000.0,-15200000.0,-126200000.0,39000000.0,-12500000.0,
2020-12-11,25.63999938964844,25.75,25.280000686645508,25.549999237060547,25.549999237060547,1361200,DNB,1.0027397888165617,0.9475538085087608,0.8594911835699566,1.073775639924845,-0.0710358511082833,-0.2026707899370791,-0.3456088958315682,5631200000.0,2116900000.0,6503300000.0,1519900000.0,57800000.0,47000000.0,658800000.0,9112800000.0,4600000.0,-573500000.0,1523400000.0,2840100000.0,-23500000.0,82600000.0,98600000.0,1089800000.0,12600000.0,81900000.0,-23500000.0,117300000.0,417900000.0,23700000.0,-6951400000.0,279300000.0,3818900000.0,55000000.0,,46500000.0,-6154600000.0,3367300000.0,6321800000.0,-55700000.0,3176800000.0,-560000000.0,98600000.0,-5600000.0,-63000000.0,434000000.0,-7700000.0,-96100000.0,-15200000.0,-126200000.0,39000000.0,-12500000.0,
2020-12-14,25.81999969482422,26.049999237060547,25.059999465942383,25.76000022888184,25.76000022888184,2735600,DNB,0.9704968857869132,0.9530279122255344,0.8761645766415396,1.0697624410001334,-0.0992655552132202,-0.202962309204652,-0.3452934452870611,5631200000.0,2116900000.0,6503300000.0,1519900000.0,57800000.0,47000000.0,658800000.0,9112800000.0,4600000.0,-573500000.0,1523400000.0,2840100000.0,-23500000.0,82600000.0,98600000.0,1089800000.0,12600000.0,81900000.0,-23500000.0,117300000.0,417900000.0,23700000.0,-6951400000.0,279300000.0,3818900000.0,55000000.0,,46500000.0,-6154600000.0,3367300000.0,6321800000.0,-55700000.0,3176800000.0,-560000000.0,98600000.0,-5600000.0,-63000000.0,434000000.0,-7700000.0,-96100000.0,-15200000.0,-126200000.0,39000000.0,-12500000.0,
2020-12-15,25.89999961853028,26.489999771118164,25.5,26.0,26.0,1171000,DNB,0.9619230857262246,0.9226922988891602,0.8765384967510517,1.0593177594136232,-0.0973946736873985,-0.1883988500778655,-0.3345308968811562,5631200000.0,2116900000.0,6503300000.0,1519900000.0,57800000.0,47000000.0,658800000.0,9112800000.0,4600000.0,-573500000.0,1523400000.0,2840100000.0,-23500000.0,82600000.0,98600000.0,1089800000.0,12600000.0,81900000.0,-23500000.0,117300000.0,417900000.0,23700000.0,-6951400000.0,279300000.0,3818900000.0,55000000.0,,46500000.0,-6154600000.0,3367300000.0,6321800000.0,-55700000.0,3176800000.0,-560000000.0,98600000.0,-5600000.0,-63000000.0,434000000.0,-7700000.0,-96100000.0,-15200000.0,-126200000.0,39000000.0,-12500000.0,
2020-12-16,26.100000381469727,27.040000915527344,25.709999084472656,26.96999931335449,26.96999931335449,1146600,DNB,0.929922156552945,0.8969225491258976,0.8031145865356742,1.0685424132795076,-0.1386202567265626,-0.2035452688576928,-0.4045684112260289,5631200000.0,2116900000.0,6503300000.0,1519900000.0,57800000.0,47000000.0,658800000.0,9112800000.0,4600000.0,-573500000.0,1523400000.0,2840100000.0,-23500000.0,82600000.0,98600000.0,1089800000.0,12600000.0,81900000.0,-23500000.0,117300000.0,417900000.0,23700000.0,-6951400000.0,279300000.0,3818900000.0,55000000.0,,46500000.0,-6154600000.0,3367300000.0,6321800000.0,-55700000.0,3176800000.0,-560000000.0,98600000.0,-5600000.0,-63000000.0,434000000.0,-7700000.0,-96100000.0,-15200000.0,-126200000.0,39000000.0,-12500000.0,
2020-12-17,27.11000061035156,27.690000534057617,26.98500061035156,27.280000686645508,27.280000686645508,970300,DNB,0.9156891097317638,0.8925952994345006,0.8031524668596436,1.0520021356846316,-0.1363130259528678,-0.2158517989752151,-0.3902131443349116,5631200000.0,2116900000.0,6503300000.0,1519900000.0,57800000.0,47000000.0,658800000.0,9112800000.0,4600000.0,-573500000.0,1523400000.0,2840100000.0,-23500000.0,82600000.0,98600000.0,1089800000.0,12600000.0,81900000.0,-23500000.0,117300000.0,417900000.0,23700000.0,-6951400000.0,279300000.0,3818900000.0,55000000.0,,46500000.0,-6154600000.0,3367300000.0,6321800000.0,-55700000.0,3176800000.0,-560000000.0,98600000.0,-5600000.0,-63000000.0,434000000.0,-7700000.0,-96100000.0,-15200000.0,-126200000.0,39000000.0,-12500000.0,
2020-12-18,27.38999938964844,27.850000381469727,27.14999961853028,27.350000381469727,27.350000381469727,2025200,DNB,0.9053016410799514,0.90639855830946,0.7813528534248972,1.0541479277304715,-0.1488462866505203,-0.2222665132961387,-0.4151791792802124,5631200000.0,2116900000.0,6503300000.0,1519900000.0,57800000.0,47000000.0,658800000.0,9112800000.0,4600000.0,-573500000.0,1523400000.0,2840100000.0,-23500000.0,82600000.0,98600000.0,1089800000.0,12600000.0,81900000.0,-23500000.0,117300000.0,417900000.0,23700000.0,-6951400000.0,279300000.0,3818900000.0,55000000.0,,46500000.0,-6154600000.0,3367300000.0,6321800000.0,-55700000.0,3176800000.0,-560000000.0,98600000.0,-5600000.0,-63000000.0,434000000.0,-7700000.0,-96100000.0,-15200000.0,-126200000.0,39000000.0,-12500000.0,
2020-12-21,27.190000534057617,27.63999938964844,26.709999084472656,27.26000022888184,27.26000022888184,913700,DNB,0.9020542900265608,0.8936170361635675,0.779530440997052,1.057296658195766,-0.1552423681692051,-0.2267725596287985,-0.4286030378811258,5631200000.0,2116900000.0,6503300000.0,1519900000.0,57800000.0,47000000.0,658800000.0,9112800000.0,4600000.0,-573500000.0,1523400000.0,2840100000.0,-23500000.0,82600000.0,98600000.0,1089800000.0,12600000.0,81900000.0,-23500000.0,117300000.0,417900000.0,23700000.0,-6951400000.0,279300000.0,3818900000.0,55000000.0,,46500000.0,-6154600000.0,3367300000.0,6321800000.0,-55700000.0,3176800000.0,-560000000.0,98600000.0,-5600000.0,-63000000.0,434000000.0,-7700000.0,-96100000.0,-15200000.0,-126200000.0,39000000.0,-12500000.0,
2020-12-22,27.270000457763672,27.520000457763672,26.57999992370605,26.959999084472656,26.959999084472656,648500,DNB,0.8994807427113952,0.8868694606589522,0.8097181255573122,1.051384072668894,-0.1519033299574989,-0.2385254264045011,-0.3958206418926587,5631200000.0,2116900000.0,6503300000.0,1519900000.0,57800000.0,47000000.0,658800000.0,9112800000.0,4600000.0,-573500000.0,1523400000.0,2840100000.0,-23500000.0,82600000.0,98600000.0,1089800000.0,12600000.0,81900000.0,-23500000.0,117300000.0,417900000.0,23700000.0,-6951400000.0,279300000.0,3818900000.0,55000000.0,,46500000.0,-6154600000.0,3367300000.0,6321800000.0,-55700000.0,3176800000.0,-560000000.0,98600000.0,-5600000.0,-63000000.0,434000000.0,-7700000.0,-96100000.0,-15200000.0,-126200000.0,39000000.0,-12500000.0,
2020-12-23,26.90999984741211,27.09000015258789,26.520000457763672,26.690000534057617,26.690000534057617,583600,DNB,0.8681153845136872,0.8920943795246379,0.7961783280177932,1.0287074732832335,-0.1605920887695463,-0.2255006991055848,-0.3901513535116137,5631200000.0,2116900000.0,6503300000.0,1519900000.0,57800000.0,47000000.0,658800000.0,9112800000.0,4600000.0,-573500000.0,1523400000.0,2840100000.0,-23500000.0,82600000.0,98600000.0,1089800000.0,12600000.0,81900000.0,-23500000.0,117300000.0,417900000.0,23700000.0,-6951400000.0,279300000.0,3818900000.0,55000000.0,,46500000.0,-6154600000.0,3367300000.0,6321800000.0,-55700000.0,3176800000.0,-560000000.0,98600000.0,-5600000.0,-63000000.0,434000000.0,-7700000.0,-96100000.0,-15200000.0,-126200000.0,39000000.0,-12500000.0,
2020-12-24,26.520000457763672,26.950000762939453,26.350000381469727,26.489999771118164,26.489999771118164,281300,DNB,0.907512311183104,0.8848622399617407,0.8044544979262893,1.0314131762138377,-0.1239008650307336,-0.2484529826533363,-0.3808814962797551,5631200000.0,2116900000.0,6503300000.0,1519900000.0,57800000.0,47000000.0,658800000.0,9112800000.0,4600000.0,-573500000.0,1523400000.0,2840100000.0,-23500000.0,82600000.0,98600000.0,1089800000.0,12600000.0,81900000.0,-23500000.0,117300000.0,417900000.0,23700000.0,-6951400000.0,279300000.0,3818900000.0,55000000.0,,46500000.0,-6154600000.0,3367300000.0,6321800000.0,-55700000.0,3176800000.0,-560000000.0,98600000.0,-5600000.0,-63000000.0,434000000.0,-7700000.0,-96100000.0,-15200000.0,-126200000.0,39000000.0,-12500000.0,
2020-12-28,26.89999961853028,26.89999961853028,26.0,26.25,26.25,1246700,DNB,0.900952366420201,0.8937142508370536,0.8163809640066965,1.0230201952264786,-0.1220678288062775,-0.248845670753745,-0.3585431086461071,5631200000.0,2116900000.0,6503300000.0,1519900000.0,57800000.0,47000000.0,658800000.0,9112800000.0,4600000.0,-573500000.0,1523400000.0,2840100000.0,-23500000.0,82600000.0,98600000.0,1089800000.0,12600000.0,81900000.0,-23500000.0,117300000.0,417900000.0,23700000.0,-6951400000.0,279300000.0,3818900000.0,55000000.0,,46500000.0,-6154600000.0,3367300000.0,6321800000.0,-55700000.0,3176800000.0,-560000000.0,98600000.0,-5600000.0,-63000000.0,434000000.0,-7700000.0,-96100000.0,-15200000.0,-126200000.0,39000000.0,-12500000.0,
2020-12-29,26.350000381469727,26.57999992370605,25.84000015258789,25.8700008392334,25.8700008392334,739200,DNB,0.9489755871916714,0.910707332881576,0.8221878534115256,1.0446043805401628,-0.0956287933484913,-0.2442315147814713,-0.3836699755603153,5631200000.0,2116900000.0,6503300000.0,1519900000.0,57800000.0,47000000.0,658800000.0,9112800000.0,4600000.0,-573500000.0,1523400000.0,2840100000.0,-23500000.0,82600000.0,98600000.0,1089800000.0,12600000.0,81900000.0,-23500000.0,117300000.0,417900000.0,23700000.0,-6951400000.0,279300000.0,3818900000.0,55000000.0,,46500000.0,-6154600000.0,3367300000.0,6321800000.0,-55700000.0,3176800000.0,-560000000.0,98600000.0,-5600000.0,-63000000.0,434000000.0,-7700000.0,-96100000.0,-15200000.0,-126200000.0,39000000.0,-12500000.0,
2020-12-30,25.93000030517578,26.26000022888184,25.31999969482422,25.40999984741211,25.40999984741211,1492000,DNB,0.9740259798750324,0.9122392933637328,0.838252631443044,1.043669894425415,-0.0696439145503826,-0.2269950186245911,-0.3596678292961078,5631200000.0,2116900000.0,6503300000.0,1519900000.0,57800000.0,47000000.0,658800000.0,9112800000.0,4600000.0,-573500000.0,1523400000.0,2840100000.0,-23500000.0,82600000.0,98600000.0,1089800000.0,12600000.0,81900000.0,-23500000.0,117300000.0,417900000.0,23700000.0,-6951400000.0,279300000.0,3818900000.0,55000000.0,,46500000.0,-6154600000.0,3367300000.0,6321800000.0,-55700000.0,3176800000.0,-560000000.0,98600000.0,-5600000.0,-63000000.0,434000000.0,-7700000.0,-96100000.0,-15200000.0,-126200000.0,39000000.0,-12500000.0,
2020-12-31,25.309999465942383,25.489999771118164,24.57999992370605,24.89999961853028,24.89999961853028,2355200,DNB,1.004016079638624,0.9301204900491934,0.8473895865350681,1.045383884821216,-0.041367805182592,-0.2089111564022977,-0.3311375883545674,5244700000.0,4310200000.0,5641700000.0,3519200000.0,58500000.0,83600000.0,484000000.0,9219400000.0,29300000.0,-685000000.0,1492200000.0,2856200000.0,-106000000.0,118200000.0,354500000.0,825300000.0,14000000.0,25300000.0,-106000000.0,99300000.0,874000000.0,27000000.0,-4581700000.0,321300000.0,3255800000.0,61200000.0,,9100000.0,-134300000.0,-662000000.0,189300000.0,-109300000.0,2381000000.0,-111500000.0,255900000.0,5300000.0,195600000.0,466100000.0,7700000.0,-64100000.0,-42300000.0,-192500000.0,-87300000.0,-7700000.0,
2021-01-04,24.63999938964844,25.145000457763672,23.76000022888184,24.31999969482422,24.31999969482422,5313700,DNB,1.044819085783947,0.957648075977728,0.8552631372560092,1.0757807590012936,-0.0309616732173465,-0.2059766473106744,-0.3359969660965728,5244700000.0,4310200000.0,5641700000.0,3519200000.0,58500000.0,83600000.0,484000000.0,9219400000.0,29300000.0,-685000000.0,1492200000.0,2856200000.0,-106000000.0,118200000.0,354500000.0,825300000.0,14000000.0,25300000.0,-106000000.0,99300000.0,874000000.0,27000000.0,-4581700000.0,321300000.0,3255800000.0,61200000.0,,9100000.0,-134300000.0,-662000000.0,189300000.0,-109300000.0,2381000000.0,-111500000.0,255900000.0,5300000.0,195600000.0,466100000.0,7700000.0,-64100000.0,-42300000.0,-192500000.0,-87300000.0,-7700000.0,
2021-01-05,24.440000534057617,24.479999542236328,23.90999984741211,24.030000686645508,24.030000686645508,3201300,DNB,1.074906333151329,0.9538077162449504,0.8564294355240377,1.0714255300260027,0.0034808031253263,-0.1958676581039461,-0.3163485106008145,5244700000.0,4310200000.0,5641700000.0,3519200000.0,58500000.0,83600000.0,484000000.0,9219400000.0,29300000.0,-685000000.0,1492200000.0,2856200000.0,-106000000.0,118200000.0,354500000.0,825300000.0,14000000.0,25300000.0,-106000000.0,99300000.0,874000000.0,27000000.0,-4581700000.0,321300000.0,3255800000.0,61200000.0,,9100000.0,-134300000.0,-662000000.0,189300000.0,-109300000.0,2381000000.0,-111500000.0,255900000.0,5300000.0,195600000.0,466100000.0,7700000.0,-64100000.0,-42300000.0,-192500000.0,-87300000.0,-7700000.0,
2021-01-06,24.309999465942383,24.920000076293945,24.11000061035156,24.700000762939453,24.700000762939453,4250600,DNB,1.0032388632078946,0.9255060689978326,0.8502024028885443,1.0611421164765942,-0.0579032532686996,-0.1965696463137446,-0.2851340442224731,5244700000.0,4310200000.0,5641700000.0,3519200000.0,58500000.0,83600000.0,484000000.0,9219400000.0,29300000.0,-685000000.0,1492200000.0,2856200000.0,-106000000.0,118200000.0,354500000.0,825300000.0,14000000.0,25300000.0,-106000000.0,99300000.0,874000000.0,27000000.0,-4581700000.0,321300000.0,3255800000.0,61200000.0,,9100000.0,-134300000.0,-662000000.0,189300000.0,-109300000.0,2381000000.0,-111500000.0,255900000.0,5300000.0,195600000.0,466100000.0,7700000.0,-64100000.0,-42300000.0,-192500000.0,-87300000.0,-7700000.0,
