Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Accounts Payable,Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-08-07,177.5399932861328,178.41000366210938,169.36000061035156,170.92999267578125,170.92999267578125,2243700,TEAM,1.002574167555491,1.0861756954162392,1.4656877640807038,1.000982312548244,0.0015918550072469,-0.0255481047579071,0.1182838848928775,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-08-10,170.8000030517578,171.5,164.05999755859375,165.9499969482422,165.9499969482422,1946900,TEAM,1.0227177122132565,1.1555287618754435,1.5470323332780724,0.9799638681285404,0.0427538440847159,0.0527982779224596,0.2259692144161307,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-08-11,165.0,166.0800018310547,160.05999755859375,160.75,160.75,2399900,TEAM,1.042799408291213,1.2006220839813375,1.6075272389555793,0.9825449744444564,0.0602544338467566,0.1119284287628727,0.2654790727474818,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-08-12,161.86000061035156,165.77000427246094,160.01300048828125,161.05999755859375,161.05999755859375,1688900,TEAM,1.0483049726637832,1.1971936560726115,1.4963988461452469,0.9960166142981388,0.0522883583656442,0.0918799563209471,0.1662295986702799,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-08-13,163.0,167.30999755859375,162.4600067138672,164.36000061035156,164.36000061035156,1401400,TEAM,1.0405208301130289,1.1527135921775775,1.4690922719469726,1.000064240707307,0.0404565894057218,0.0238595442882609,0.135438716096534,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-08-14,166.11000061035156,166.4199981689453,161.3000030517578,162.69000244140625,162.69000244140625,1028800,TEAM,1.0521236437413737,1.2079414919379494,1.4747678964612063,1.005359460743004,0.0467641829983698,0.0793791796064773,0.1126189365598007,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-08-17,163.16000366210938,167.0,163.16000366210938,164.35000610351562,164.35000610351562,1529600,TEAM,1.023729806824759,1.1785822315469858,1.4140552799864674,0.999910744389532,0.0238190624352268,0.0621369268246636,0.0840314476054886,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-08-18,165.42999267578125,167.80999755859375,164.57000732421875,166.97999572753906,166.97999572753906,1567100,TEAM,1.024913185821955,1.1944544379656372,1.423523793449467,0.9949555639278014,0.0299576218941535,0.0622616853179043,0.0904742433171443,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-08-19,166.6199951171875,167.89999389648438,162.50999450683594,163.14999389648438,163.14999389648438,1472100,TEAM,1.0873429392160527,1.2775360127075837,1.5415262605499824,0.9768858377185572,0.1104571014974954,0.1431540296486175,0.1643919440115639,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-08-20,163.02000427246094,169.02999877929688,162.1999969482422,167.85000610351562,167.85000610351562,1355100,TEAM,1.0739349892883945,1.257372626615218,1.456061870773834,0.9875636487882484,0.086371340500146,0.0984993374404805,0.0843774299037223,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-08-21,166.57000732421875,167.7100067138672,164.2899932861328,166.63999938964844,166.63999938964844,1321100,TEAM,1.0614498651624464,1.2812049974915114,1.366298568829235,0.9669804572148069,0.0944694079476395,0.0986086548201912,0.0047811093758045,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-08-24,167.32000732421875,170.4499969482422,166.80999755859375,168.92999267578125,168.92999267578125,1802500,TEAM,1.0405493778518211,1.280708077213649,1.3345173279802467,0.9519424952921356,0.0886068825596855,0.1220899447963725,0.0218878236075019,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-08-25,168.39999389648438,172.6199951171875,167.13999938964844,172.58999633789062,172.58999633789062,1182600,TEAM,1.0504084659183237,1.2978736007471758,1.3222667104476071,0.9667641278619096,0.083644338056414,0.1353524022905179,-0.0168692213820165,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-08-26,175.00999450683594,184.8800048828125,174.5050048828125,182.9499969482422,182.9499969482422,2365500,TEAM,0.9893413665986897,1.2301175556478747,1.2212079906847573,0.9868389913626016,0.002502375236088,0.0783514287737032,-0.1370370670336886,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-08-27,181.69000244140625,188.4949951171875,180.2949981689453,188.3099975585937,188.3099975585937,2037300,TEAM,0.9683501060360662,1.189846532119869,1.237586989927303,0.97477619582067,-0.0064260897846036,0.0366094304013049,-0.1310371775305794,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-08-28,188.6600036621093,193.30099487304688,188.32000732421875,192.42999267578125,192.42999267578125,1650100,TEAM,0.94470716730954,1.1847945443582524,1.172842129769571,0.9723584880428094,-0.0276513207332694,0.039725630433413,-0.1988723626422075,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-08-31,190.25,193.0800018310547,188.22000122070312,191.759994506836,191.759994506836,1713400,TEAM,0.970014600726352,1.179547397376166,1.229662128736408,0.9888494144827736,-0.0188348137564215,0.0146131490320804,-0.1667691006056224,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-09-01,192.6100006103516,199.5,192.6100006103516,196.4100036621093,196.4100036621093,1257700,TEAM,0.9408379911444488,1.1456137177917278,1.1672521268378957,0.986478520747318,-0.0456405296028693,-0.0308039466755447,-0.2250220094260551,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-09-02,197.9900054931641,199.4600067138672,190.1999969482422,192.07000732421875,192.07000732421875,2063900,TEAM,0.9728224031777556,1.1858175968222444,1.2319466137040715,0.9904882601530864,-0.0176658569753307,0.0297483500802053,-0.150617758976302,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-09-03,188.94000244140625,188.94000244140625,178.2899932861328,181.77999877929688,181.77999877929688,2023500,TEAM,1.0445593913406832,1.2643855093042689,1.297667515533696,1.0106128675925516,0.0339465237481315,0.0707689345937219,-0.0999747029667106,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-09-04,180.6300048828125,182.22000122070312,170.5,175.5399932861328,175.5399932861328,1561900,TEAM,1.0996923816185564,1.2734419610108978,1.333029559928127,1.0338377445022602,0.0658546371162962,0.0813379497391399,-0.0761744831094122,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-09-08,170.0,173.10000610351562,167.72000122070312,168.9199981689453,168.9199981689453,2338700,TEAM,1.117570452436831,1.344956221312424,1.2981292988174438,1.0699737825781188,0.0475966698587122,0.1202895579192038,-0.1170190895128835,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-09-09,172.52000427246094,173.47000122070312,168.25999450683594,171.3699951171875,171.3699951171875,1134300,TEAM,1.1603548565636388,1.3538542400504894,1.2784618228416875,1.0585994508262604,0.1017554057373784,0.151294578416322,-0.1230628267148579,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-09-10,173.156005859375,175.25,168.1300048828125,169.72000122070312,169.72000122070312,1164500,TEAM,1.1446500287248589,1.3831016014895572,1.3065048544562192,1.0798213250395274,0.0648287036853314,0.1718563554920038,-0.1141073403919683,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-09-11,172.1699981689453,172.75,164.8699951171875,167.6300048828125,167.6300048828125,1121100,TEAM,1.1512855686431578,1.4180038777330737,1.3298335123523093,1.0715698880496745,0.0797156805934833,0.186653262075132,-0.0560735605917817,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-09-14,169.13699340820312,171.75,168.3800048828125,168.83999633789062,168.83999633789062,941900,TEAM,1.1360459708535793,1.444266828906531,1.2463871535525488,1.0477727369997762,0.088273233853803,0.2388537403312178,-0.0874476837868794,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-09-15,170.6300048828125,172.6199951171875,168.61399841308594,171.02000427246094,171.02000427246094,965700,TEAM,1.1163898858731471,1.4504151377319363,1.209449135601488,1.0501396738132378,0.0662502120599093,0.2344515399245166,-0.1505458063455482,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-09-16,172.61000061035156,173.57000732421875,170.0,171.1699981689453,171.1699981689453,1437500,TEAM,1.2119530242881025,1.4475667548628308,1.2440264340672238,1.041938601672908,0.1700144226151945,0.2430308378644587,-0.1222616505460481,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-09-17,167.94000244140625,169.9250030517578,164.16000366210938,168.25,168.25,1110600,TEAM,1.2656166564125186,1.475126314659175,1.2159880911613117,1.034780591985331,0.2308360644271876,0.2678885497365435,-0.1375912474028513,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-09-18,169.3000030517578,172.16000366210938,167.57000732421875,171.13999938964844,171.13999938964844,1162600,TEAM,1.2327334461441155,1.443321230499996,1.1945190686271931,1.04985344404155,0.1828800021025656,0.2180547053781616,-0.1846902480503029,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-09-21,168.91000366210938,178.10000610351562,168.593994140625,177.39999389648438,177.39999389648438,846800,TEAM,1.1667982672758486,1.3578354744666434,1.188049615321958,1.0669078702205033,0.0998903970553453,0.0977266194489143,-0.2292345809648981,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-09-22,178.32000732421875,180.72999572753903,173.72000122070312,180.259994506836,180.259994506836,781400,TEAM,1.1265949629403396,1.3413402898831412,1.237434840541586,1.073744026458738,0.0528509364816014,0.0890513312739018,-0.1890620004777885,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-09-23,180.4199981689453,183.3300018310547,175.91000366210938,176.8800048828125,176.8800048828125,731200,TEAM,1.178708727599222,1.3104929706742785,1.250734902874463,1.1048641288809902,0.0738445987182319,0.0311467206732281,-0.2199051437266428,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
2020-09-24,178.1300048828125,178.60499572753906,172.8000030517578,175.77999877929688,175.77999877929688,1568400,TEAM,1.178746150797254,1.3263738509249807,1.2693708410077225,1.0795772912172472,0.0991688595800068,0.0570764754959971,-0.2071248303973527,129690000.0,459892000.0,3318766000.0,575306000.0,1891830000.0,3894072000.0,24744000.0,328056000.0,-1116392000.0,70162000.0,645140000.0,1207062000.0,56188000.0,1479969000.0,3018779000.0,35351000.0,889183000.0,1207062000.0,315331000.0,2643786000.0,103937000.0,-199524000.0,676072000.0,128162000.0,30738000.0,,-227165000.0,183067000.0,-318931000.0,-38127000.0,-42575000.0,-10608000.0,1802000.0,-350654000.0,211528000.0,-1176000.0,574210000.0,68326000.0,-2085000.0,-29440000.0,-6250000.0,648839000.0,-35709000.0
