Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Accounts Payable,Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Repurchase Of Stock
2021-05-19,212.67999267578125,220.8800048828125,211.1000061035156,220.3099975585937,220.3099975585937,1831800,SPOT,1.1147928320329437,1.0054014908746471,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-05-20,225.4600067138672,231.19000244140625,223.51499938964844,228.67999267578125,228.67999267578125,1233400,SPOT,1.1091481874816005,0.9833829459739564,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-05-21,229.9499969482422,231.5599975585937,225.39700317382807,229.13999938964844,229.13999938964844,1037500,SPOT,1.1202758701701727,0.990224293012435,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-05-24,229.66000366210932,235.6150054931641,228.3300018310547,234.0599975585937,234.0599975585937,980900,SPOT,1.1285995318186763,0.9596684502269848,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-05-25,237.009994506836,239.09500122070312,233.25,236.759994506836,236.759994506836,1126600,SPOT,1.1251056388883356,0.9546376478984716,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-05-26,237.8999938964844,239.47000122070312,231.52999877929688,238.38999938964844,238.38999938964844,1364500,SPOT,1.1391417351980817,0.977893350031655,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-05-27,238.3999938964844,242.8650054931641,233.96499633789065,240.259994506836,240.259994506836,1002500,SPOT,1.1356863047951122,0.9753600336955937,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-05-28,242.02999877929688,246.3000030517578,241.1100006103516,241.57000732421875,241.57000732421875,920700,SPOT,1.1408286955425413,0.986794708181116,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-06-01,243.5,246.3300018310547,239.2100067138672,241.72999572753903,241.72999572753903,1037300,SPOT,1.1112812213242798,1.0508832303361373,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-06-02,243.5500030517578,243.5500030517578,238.38999938964844,239.72999572753903,239.72999572753903,1088900,SPOT,1.1172151643328905,1.0388353469508045,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-06-03,236.1199951171875,238.4499969482422,231.5249938964844,232.19000244140625,232.19000244140625,1244800,SPOT,1.134932539053536,1.097032596332318,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-06-04,234.5399932861328,238.1100006103516,232.58999633789065,236.1699981689453,236.1699981689453,946600,SPOT,1.0968370688626436,1.05720453322429,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-06-07,235.8699951171875,244.0,235.8699951171875,242.66000366210932,242.66000366210932,1273500,SPOT,1.055592145515497,1.0138052863849425,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-06-08,245.22000122070312,245.9499969482422,240.22900390625,242.509994506836,242.509994506836,1167800,SPOT,1.0837903283398775,1.0216485923010157,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-06-09,243.009994506836,245.73399353027344,237.5489959716797,237.6999969482422,237.6999969482422,1024100,SPOT,1.0980648427288724,1.027429551351154,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-06-10,238.67999267578125,247.4600067138672,237.1199951171875,247.19000244140625,247.19000244140625,1500200,SPOT,1.0673975625938126,0.9863262880803048,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-06-11,248.0,251.82000732421875,240.8000030517578,243.66000366210932,243.66000366210932,1577000,SPOT,1.0400147740846324,0.9967577422102588,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-06-14,245.0,253.41099548339844,243.97000122070312,251.509994506836,251.509994506836,1250500,SPOT,0.9859250393087792,0.9622679398765716,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-06-15,252.47999572753903,252.6999969482422,241.9499969482422,242.759994506836,242.759994506836,1350100,SPOT,1.001977306793499,1.0219970823756517,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-06-16,244.1100006103516,248.2100067138672,236.4600067138672,242.77999877929688,242.77999877929688,1367500,SPOT,0.996004608181974,0.9793228260247896,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-06-17,238.8300018310547,249.1000061035156,238.5,247.1100006103516,247.1100006103516,1237400,SPOT,0.9975314612567484,0.9490105375242032,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-06-18,246.1100006103516,249.3600006103516,244.3300018310547,247.63999938964844,247.63999938964844,1348300,SPOT,1.0010903096152737,0.9503715340154107,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-06-21,247.5,248.0,242.0399932861328,245.6000061035156,245.6000061035156,826100,SPOT,0.9942181865128462,0.9562703370266314,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-06-22,246.9199981689453,254.3500061035156,244.6000061035156,253.63999938964844,253.63999938964844,1436700,SPOT,0.960574041854346,0.9075855444811088,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-06-23,252.57000732421875,257.69000244140625,252.5599975585937,256.70001220703125,256.70001220703125,951500,SPOT,0.9372418577987924,0.9074405584894858,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-06-24,260.0,265.58599853515625,259.6000061035156,264.1600036621094,264.1600036621094,2251500,SPOT,0.8969184940610525,0.8606147531277457,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-06-25,266.0799865722656,268.2900085449219,261.8599853515625,266.3800048828125,266.3800048828125,1562100,SPOT,0.8383512396978258,0.827089133139491,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-06-28,268.0,273.6000061035156,265.7799987792969,271.5599975585937,271.5599975585937,1248000,SPOT,0.8295404562443152,0.8297981969500855,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-06-29,271.010009765625,274.1199951171875,265.0899963378906,272.8599853515625,272.8599853515625,875000,SPOT,0.8380488545226548,0.8404676909132637,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-06-30,274.0,280.5400085449219,269.5,275.5899963378906,275.5899963378906,1572600,SPOT,0.8287673606862409,0.8052179201382685,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-07-01,273.5,275.25,266.4100036621094,268.6300048828125,268.6300048828125,835000,SPOT,0.8113389903831516,0.8406358307692797,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-07-02,269.760009765625,272.0599975585937,267.2919921875,267.8299865722656,267.8299865722656,480900,SPOT,0.8117836279332421,0.8662958440236396,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-07-06,266.9800109863281,269.6499938964844,262.2799987792969,263.5199890136719,263.5199890136719,1063800,SPOT,0.839139397775779,0.8913934566242616,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-07-07,266.4100036621094,266.489990234375,257.5899963378906,259.0400085449219,259.0400085449219,746900,SPOT,0.8568946645251898,0.8990117248333367,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-07-08,254.25,259.343994140625,250.3099975585937,256.1499938964844,256.1499938964844,932900,SPOT,0.8775327118303006,0.9052898884056194,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-07-09,254.8600006103516,262.9800109863281,253.0,262.8299865722656,262.8299865722656,575500,SPOT,0.8198455531568213,0.8952555456873701,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-07-12,263.54998779296875,265.2950134277344,257.8299865722656,261.010009765625,261.010009765625,740900,SPOT,0.8198919274864676,0.9341787391602446,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-07-13,261.17999267578125,267.760009765625,261.17999267578125,263.8500061035156,263.8500061035156,899000,SPOT,0.8150084832735107,0.9375402288986016,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
2021-07-14,264.2099914550781,265.989990234375,253.33999633789065,253.41000366210932,253.41000366210932,1119900,SPOT,0.8345368875394567,0.9762834549592662,0.0,64000000.0,4583000000.0,3521000000.0,2805000000.0,33000000.0,526000000.0,6326000000.0,166000000.0,-3290000000.0,44000000.0,736000000.0,1512000000.0,126000000.0,1151000000.0,2900000000.0,15000000.0,1687000000.0,757000000.0,2366000000.0,2277000000.0,2005000000.0,534000000.0,468000000.0,434000000.0,,67000000.0,498000000.0,-372000000.0,-24000000.0,285000000.0,6000000.0,319000000.0,-581000000.0,86000000.0,-86000000.0,259000000.0,99000000.0,-25000000.0,-187000000.0,-10000000.0,412000000.0,-78000000.0,
