Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Other Current Assets,Retained Earnings,Other Liab,Good Will,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Common Stock,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-08-03,38.2599983215332,40.400001525878906,38.09999847412109,39.59999847412109,39.59999847412109,656500,FOUR,1.2946970311443071,1.3638888990571345,2.057828308175918,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-08-04,39.220001220703125,40.0,38.060001373291016,39.29999923706055,39.29999923706055,466000,FOUR,1.2549618486586291,1.4440203842671786,2.0842240522200037,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-08-05,40.29999923706055,40.29999923706055,38.630001068115234,39.40999984741211,39.40999984741211,635400,FOUR,1.256787591247588,1.3828977470442387,2.060898288129186,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-08-06,41.75,44.63999938964844,40.5099983215332,43.63999938964844,43.63999938964844,1530600,FOUR,1.1361137150431593,1.4379010283598794,1.869156756087694,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-08-07,44.060001373291016,45.5,42.20500183105469,44.31999969482422,44.31999969482422,607200,FOUR,1.1044675338446794,1.3537906230402552,1.8434114961824624,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-08-10,44.59999847412109,47.2400016784668,44.34000015258789,46.22999954223633,46.22999954223633,758700,FOUR,1.0819814179765403,1.2725503442263033,1.7425913553166508,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-08-11,46.0,47.43000030517578,44.70000076293945,45.380001068115234,45.380001068115234,644400,FOUR,1.0202732073003788,1.2756720587722274,1.803217274239992,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-08-12,45.83000183105469,49.13999938964844,45.69400024414063,47.060001373291016,47.060001373291016,519300,FOUR,0.9649383451396292,1.2611559018739271,1.699744911379624,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-08-13,47.11000061035156,50.125,46.2400016784668,48.88999938964844,48.88999938964844,428100,FOUR,0.9511147592659926,1.2513806723043144,1.6618940686099333,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-08-14,48.9900016784668,52.380001068115234,48.9900016784668,49.88999938964844,49.88999938964844,530800,FOUR,0.9418721638272188,1.1970335127543477,1.6620565079852496,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-08-17,50.540000915527344,51.5,49.34000015258789,49.540000915527344,49.540000915527344,305400,FOUR,0.8996770058769745,1.140694333411311,1.511102124079456,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-08-18,49.54999923706055,50.709999084472656,47.5099983215332,47.959999084472656,47.959999084472656,466900,FOUR,0.9253545019871264,1.1659716271147669,1.5950792631430084,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-08-19,48.880001068115234,51.77999877929688,48.35699844360352,49.900001525878906,49.900001525878906,449400,FOUR,0.9090180205070169,1.1503005966064026,1.5623245831774455,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-08-20,49.900001525878906,51.0,48.09999847412109,48.2400016784668,48.2400016784668,302500,FOUR,0.964759521065724,1.2651326006594903,1.554933655189178,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-08-21,48.68999862670898,50.59000015258789,47.220001220703125,50.16999816894531,50.16999816894531,575300,FOUR,0.9296392483928392,1.2738688893748398,1.4151884112275737,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-08-24,51.0,51.900001525878906,47.79999923706055,50.34000015258789,50.34000015258789,498600,FOUR,0.8839888729661105,1.264004784967092,1.5423122597201084,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-08-25,50.31999969482422,53.43999862670898,50.0,52.720001220703125,52.720001220703125,456300,FOUR,0.8607739001776525,1.1686266916503285,1.4434748996977764,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-08-26,53.5,56.20000076293945,51.7400016784668,51.93000030517578,51.93000030517578,436700,FOUR,0.8779125723988106,1.186789923087535,1.431927598177584,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-08-27,51.900001525878906,53.01300048828125,50.68999862670898,51.2599983215332,51.2599983215332,202000,FOUR,0.9215763407199002,1.1330472831220626,1.577448366329424,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-08-28,51.04999923706055,52.75,49.0,51.34000015258789,51.34000015258789,484100,FOUR,0.9419555992719232,1.087845701365972,1.6125827944968198,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-08-31,51.5,51.9900016784668,50.220001220703125,50.369998931884766,50.369998931884766,282700,FOUR,0.9864998943896076,1.190589686170143,1.8806830527242369,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-09-01,50.77000045776367,51.84999847412109,50.2599983215332,51.02000045776367,51.02000045776367,274300,FOUR,1.010388059085488,1.2259897819648562,1.830850702156261,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-09-02,51.470001220703125,52.0,50.30199813842773,51.27000045776367,51.27000045776367,279100,FOUR,1.0183342816133454,1.183928227442561,1.9085234562213456,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-09-03,50.5,50.77999877929688,48.36000061035156,49.31999969482422,49.31999969482422,652800,FOUR,1.0888078080944288,1.2532441556316054,1.9316706657048968,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-09-04,48.77000045776367,49.79999923706055,45.13999938964844,49.52999877929688,49.52999877929688,543000,FOUR,1.0791439951595778,1.2018978446690356,1.8019382636711416,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-09-08,48.400001525878906,51.290000915527344,46.900001525878906,49.58000183105469,49.58000183105469,462400,FOUR,1.0782573035523308,1.239007624777835,1.7303347669864817,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-09-09,46.70000076293945,49.720001220703125,45.0,48.95000076293945,48.95000076293945,897000,FOUR,1.1381000657031912,1.272522981504992,1.7284984533526435,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-09-10,49.43999862670898,53.5,49.0,50.02000045776367,50.02000045776367,707800,FOUR,1.2005197658437867,1.27189121050898,1.6817273485955286,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-09-11,48.560001373291016,48.59999847412109,45.0,46.29999923706055,46.29999923706055,5157100,FOUR,1.257019475636484,1.355939520816342,1.8120950952137744,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-09-14,46.04999923706055,46.7599983215332,45.150001525878906,45.40999984741211,45.40999984741211,1366800,FOUR,1.2552301297408703,1.4256771213677737,1.7744990553142863,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-09-15,45.86000061035156,46.7400016784668,44.70000076293945,46.5,46.5,1212900,FOUR,1.2567741640152468,1.4578494820543515,1.7862365066364247,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-09-16,46.970001220703125,47.52999877929688,46.07500076293945,46.9900016784668,46.9900016784668,1000000,FOUR,1.2640987317329466,1.5050010362759918,1.8218769430174848,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-09-17,45.97999954223633,46.4900016784668,43.79999923706055,44.56999969482422,44.56999969482422,1022000,FOUR,1.2959389436172848,1.5647296015545684,1.8604442166638508,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-09-18,44.58000183105469,45.65999984741211,43.290000915527344,44.380001068115234,44.380001068115234,1371100,FOUR,1.3343848534345726,1.6385759231751964,1.838440612307891,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
