Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Inventory,Accounts Payable,Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures,Net Borrowings,Other Cashflows From Financing Activities,Other Cashflows From Investing Activities
2020-05-07,88.19000244140625,89.38999938964844,87.25,88.16999816894531,88.16999816894531,239600,MRCY,1.0,0.9013270145296832,0.7749801888407145,1.1857653446877672,-0.1857653446877671,-0.3210217217358837,-0.5606715502173268,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-05-08,90.01000213623047,91.58000183105467,89.62999725341797,90.6500015258789,90.6500015258789,270400,MRCY,0.9494759872701471,0.8792056878839578,0.7619415171780886,1.1243771196277146,-0.1749011323575674,-0.3128970776655786,-0.5608511917858015,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-05-11,88.98999786376953,91.7699966430664,88.43000030517578,90.8499984741211,90.8499984741211,345700,MRCY,0.8452394298872907,0.8767198994347529,0.7564116937247746,1.0573369744033387,-0.212097544516048,-0.3237453798214169,-0.604252252810379,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-05-12,90.8499984741211,91.0500030517578,86.80000305175781,86.80999755859375,86.80999755859375,300200,MRCY,0.8967860921960634,0.920285700223934,0.7910379000137102,1.114546628139541,-0.2177605359434776,-0.315800451284844,-0.610126362221995,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-05-13,86.4800033569336,86.9000015258789,84.05999755859375,84.51000213623047,84.51000213623047,320300,MRCY,0.9411903787117238,0.9213110713787572,0.7939888389300431,1.1712625506774148,-0.2300721719656909,-0.3602229561201645,-0.64602909289761,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-05-14,82.80000305175781,83.54000091552734,80.5,82.01000213623047,82.01000213623047,403200,MRCY,1.0008535507011442,0.9361052876884498,0.8312400486919277,1.1765211541107627,-0.1756676034096185,-0.3196904020015713,-0.5962975830645699,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-05-15,81.76000213623047,83.08000183105469,80.9000015258789,81.62000274658203,81.62000274658203,377700,MRCY,0.9884831853739968,0.945233998158738,0.8485665254297096,1.1588394452292876,-0.1703562598552908,-0.2985809617591272,-0.5701963303789853,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-05-18,84.56999969482422,86.04000091552734,83.75,85.22000122070312,85.22000122070312,392100,MRCY,0.9173902744111078,0.8898146062527015,0.8245716455821313,1.0963411429637036,-0.1789508685525958,-0.2835653097141717,-0.5397403912276644,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-05-19,84.61000061035156,86.02999877929688,81.98999786376953,82.04000091552734,82.04000091552734,450800,MRCY,0.9338127712752368,0.9249146319677392,0.8726230563015646,1.1004426756785022,-0.1666299044032654,-0.2584029856550368,-0.5308055511406401,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-05-20,84.2300033569336,86.0199966430664,82.76000213623047,84.41000366210938,84.41000366210938,301400,MRCY,0.9276152073774372,0.903802838593798,0.8512024091567915,1.0815042987078811,-0.1538890913304441,-0.2736674023274004,-0.5161218320557125,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-05-21,84.77999877929688,86.79000091552734,83.72000122070312,86.31999969482422,86.31999969482422,348200,MRCY,0.8906394523310885,0.8770852566281028,0.8208989905105428,1.0852165557818936,-0.194577103450805,-0.3022746131456172,-0.5538875381774544,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-05-22,86.52999877929688,86.91000366210938,83.01000213623047,83.8499984741211,83.8499984741211,221200,MRCY,0.872391208790009,0.8900417246453651,0.8493739119468677,1.0467790286512275,-0.1743878198612187,-0.2867722775897559,-0.5058929759091799,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-05-26,87.33000183105469,87.94000244140625,86.05000305175781,86.87000274658203,86.87000274658203,328000,MRCY,0.8506964336292319,0.8563370212691213,0.8351559889252145,1.0266648888101892,-0.1759684551809573,-0.291228468651441,-0.4908729064451891,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-05-27,88.5,88.56999969482422,85.12000274658203,88.33999633789062,88.33999633789062,382100,MRCY,0.888272633842593,0.8489925640604893,0.8118633030771489,0.98170303926403,-0.0934304054214369,-0.2815932191221965,-0.4828234111891172,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-05-28,90.31999969482422,90.5500030517578,87.37000274658203,88.73999786376953,88.73999786376953,551700,MRCY,0.8794230650684888,0.8535046167123292,0.8116970984141193,1.0119748096323815,-0.1325517445638929,-0.2803062545681194,-0.5083097693172417,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-05-29,89.36000061035156,90.16999816894533,87.44999694824219,89.3499984741211,89.3499984741211,568900,MRCY,0.8803581981581352,0.8567431937218151,0.8303302037872367,1.026394901998446,-0.1460367038403107,-0.2872303343133666,-0.5107905345419037,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-06-01,89.55000305175781,90.69000244140624,88.02999877929688,88.37000274658203,88.37000274658203,385800,MRCY,0.9192033589709876,0.8784654842213472,0.8741654135909582,1.0098711599508363,-0.0906678009798489,-0.2640698238534015,-0.4435670581830837,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-06-02,89.30000305175781,90.52999877929688,87.37999725341797,89.08000183105469,89.08000183105469,371100,MRCY,0.9011000785036246,0.8384598215776882,0.9053659616985218,1.004165475686864,-0.1030653971832394,-0.2587960280913286,-0.4056937247672659,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-06-03,90.1999969482422,90.27999877929688,88.5999984741211,89.31999969482422,89.31999969482422,419300,MRCY,0.8934169651187531,0.7946708866933263,0.9006941023635492,0.9904777700587754,-0.0970608049400222,-0.2703029933357381,-0.3675058118588007,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-06-04,88.04000091552734,89.83000183105469,86.30999755859375,87.06999969482422,87.06999969482422,371900,MRCY,0.8977833747895607,0.789939118184991,0.9175376096205202,0.9737129878925916,-0.0759296131030308,-0.2507588825989867,-0.3527354836123056,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-06-05,88.9800033569336,92.9800033569336,87.45999908447266,90.54000091552734,90.54000091552734,738200,MRCY,0.8431631937922649,0.7599955474132654,0.8875635056081611,0.9555197936840854,-0.1123565998918204,-0.2692620850946003,-0.3432731818453475,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-06-08,92.36000061035156,92.88999938964844,89.0,89.6500015258789,89.6500015258789,420100,MRCY,0.8192972191644601,0.747796985772222,0.8934745913082773,0.9235807988149242,-0.104283579650464,-0.2475074908146421,-0.3043039398746039,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-06-09,88.76000213623047,89.6500015258789,87.23999786376953,88.16999816894531,88.16999816894531,404200,MRCY,0.8291936274089876,0.7559260849497664,0.9282068508278114,0.9543505613494414,-0.1251569339404538,-0.2603804468304489,-0.3135036498517629,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-06-10,88.6500015258789,88.6500015258789,83.58000183105469,86.06999969482422,86.06999969482422,568200,MRCY,0.8217730174011714,0.7842453844467607,0.9536424087612788,0.9608958633020044,-0.1391228459008331,-0.2724670919772536,-0.3149858035808589,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-06-11,83.11000061035156,83.62000274658203,76.62999725341797,76.79000091552734,76.79000091552734,558500,MRCY,0.9423101933538328,0.881104347642066,1.0980596261169502,1.045260445726958,-0.102950252373125,-0.2540695246451344,-0.2792970474303646,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-06-12,78.91999816894531,79.88999938964844,74.76000213623047,77.8499984741211,77.8499984741211,749100,MRCY,0.959922990644314,0.8933847709050069,1.066152878957228,1.0498126718293574,-0.0898896811850434,-0.2238949458793266,-0.2776994386665798,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-06-15,75.45999908447266,79.87999725341797,74.76000213623047,79.54000091552734,79.54000091552734,755700,MRCY,0.9396529671044952,0.9292180388657888,1.0440030168432743,1.031614340553077,-0.0919613734485821,-0.165155875608607,-0.2709983636946833,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-06-16,82.97000122070312,83.0,80.19000244140625,82.08000183105469,82.08000183105469,430500,MRCY,0.9317738992544424,0.9170321023870672,1.0363059900226708,1.0166643907242152,-0.0848904914697727,-0.14643381854928,-0.2603242668317866,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-06-17,82.33999633789062,83.01000213623047,79.66999816894531,80.68000030517578,80.68000030517578,386700,MRCY,0.947446729700898,0.9444719467031758,1.0856469509987292,1.0230961122793614,-0.0756493825784633,-0.1052943552651776,-0.2285914028887692,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-06-18,79.98999786376953,80.12000274658203,77.80000305175781,78.18000030517578,78.18000030517578,495100,MRCY,0.9849066218908972,0.9822205246326096,1.108211806746598,1.0320780068346933,-0.0471713849437961,-0.0756045134571173,-0.2064477172801497,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-06-19,79.1500015258789,79.58000183105469,74.80000305175781,76.61000061035156,76.61000061035156,1317700,MRCY,1.026628389234756,1.004960152074018,1.1426706724722169,1.0472002394231807,-0.0205718501884246,-0.0361516466463458,-0.1796871969599014,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-06-22,76.05999755859375,78.37000274658203,75.12999725341797,78.30000305175781,78.30000305175781,568600,MRCY,1.0065133395524752,0.9706257603816764,1.099999922049612,1.0416111253467466,-0.0350977857942713,-0.0666861196713861,-0.2080903021616023,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-06-23,79.13999938964844,79.13999938964844,76.27999877929688,76.87999725341797,76.87999725341797,526200,MRCY,1.004422528348491,1.012747182517492,1.1404787127678735,1.0305967789015436,-0.0261742505530524,-0.0383800019384901,-0.1739853936364468,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-06-24,75.5199966430664,76.12999725341797,72.5,73.1500015258789,73.1500015258789,544700,MRCY,1.045386187635959,1.0746411342526223,1.20382769270948,1.0730616563589168,-0.0276754687229578,-0.0342305639037967,-0.1608679441579026,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-06-25,72.12999725341797,74.18000030517578,70.69000244140625,73.9000015258789,73.9000015258789,1016200,MRCY,1.0212449210068613,1.0634640692174997,1.1426251785913206,1.0527413251046664,-0.0314964040978051,-0.0270155622526142,-0.1845264327886429,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
2020-06-26,73.38999938964844,79.97000122070312,73.30000305175781,78.47000122070312,78.47000122070312,6560700,MRCY,0.9827959926963156,0.9871288120234668,1.0894608963152952,1.09603731200819,-0.1132413193118745,-0.1337002266536734,-0.2860757862086756,206124000.0,1058745000.0,132238000.0,1284739000.0,13165000.0,1416977000.0,542000.0,90000.0,226743000.0,34206000.0,562146000.0,-1291000.0,6534000.0,257932000.0,98032000.0,-1291000.0,60001000.0,582172000.0,516469000.0,,176219000.0,137112000.0,39030000.0,,4310000.0,16418000.0,-153774000.0,247765000.0,-930000.0,458004000.0,46775000.0,191411000.0,-7968000.0,-97000.0,97517000.0,46392000.0,-17101000.0,-28096000.0,27064000.0,-26691000.0,-195000000.0,-7271000.0,
