Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-05-27,124.01000213623048,126.05999755859376,121.88999938964844,124.29000091552734,124.29000091552734,799900,GH,1.028159948300095,1.0239761501777154,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-05-28,125.30999755859376,128.1699981689453,123.86000061035156,124.12000274658205,124.12000274658205,525400,GH,1.0005639678800773,1.0595390879529882,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-06-01,124.31999969482422,124.98999786376952,118.20999908447266,119.12000274658205,119.12000274658205,750400,GH,1.0648925079693288,1.1023337351489566,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-06-02,118.77999877929688,119.5,116.41999816894533,117.3499984741211,117.3499984741211,643800,GH,1.0591393483736322,1.122454221844332,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-06-03,118.66999816894533,119.63999938964844,115.36000061035156,117.9000015258789,117.9000015258789,606700,GH,1.0539440248349408,1.12103474519408,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-06-04,117.9000015258789,120.91999816894533,117.18000030517578,117.69000244140624,117.69000244140624,906600,GH,1.0359418441650985,1.1045967992457344,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-06-07,116.61000061035156,120.13999938964844,116.08999633789062,116.52999877929688,116.52999877929688,1349600,GH,1.0388740996031118,1.1228868744033909,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-06-08,118.81999969482422,119.48999786376952,114.06999969482422,114.77999877929688,114.77999877929688,1627400,GH,1.079369234250199,1.1246732680848823,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-06-09,116.26000213623048,117.2699966430664,114.0,114.22000122070312,114.22000122070312,1643100,GH,1.0810716340156372,1.1072491671255524,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-06-10,113.5999984741211,122.25,113.05999755859376,120.48999786376952,120.48999786376952,1833100,GH,1.0047306805953198,1.054112410889348,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-06-11,121.25,121.25,118.75,120.94000244140624,120.94000244140624,824200,GH,0.948238779478582,1.0501074701195725,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-06-14,121.54000091552734,125.1999969482422,121.3000030517578,123.7699966430664,123.7699966430664,727000,GH,0.9179930987171684,1.0259352573396632,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-06-15,123.1500015258789,123.9000015258789,117.66000366210938,117.69000244140624,117.69000244140624,629200,GH,0.9990653359837738,1.1220154670104705,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-06-16,117.6999969482422,119.87000274658205,114.7300033569336,117.19000244140624,117.19000244140624,724200,GH,0.997013345027528,1.1021418292630212,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-06-17,116.11000061035156,125.87999725341795,116.11000061035156,123.69000244140624,123.69000244140624,1320600,GH,0.9463174124133928,1.0531975236573523,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-06-18,118.76000213623048,121.41999816894533,118.41999816894533,120.1999969482422,120.1999969482422,2058400,GH,0.991763744684654,1.0920965690954672,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-06-21,121.4800033569336,121.66000366210938,117.25,119.98999786376952,119.98999786376952,758200,GH,0.9954163227589377,1.077756559934621,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-06-22,122.75,124.12000274658205,119.41000366210938,123.41999816894533,123.41999816894533,1059500,GH,0.9645114461319116,1.0403499902886248,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-06-23,123.0500030517578,129.67999267578125,122.69000244140624,127.63999938964844,127.63999938964844,1770400,GH,0.8755876110204227,0.9849577077865372,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-06-24,128.66000366210938,128.6699981689453,125.0500030517578,125.80999755859376,125.80999755859376,1144400,GH,0.8716318717917245,0.9736110026289604,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-06-25,127.04000091552734,127.81999969482422,122.13999938964844,123.2300033569336,123.2300033569336,1593300,GH,0.9106548581002616,0.9827152087577002,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-06-28,124.0,128.97999572753906,124.0,125.68000030517578,125.68000030517578,914300,GH,0.8764322187970482,0.9946690152186632,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-06-29,126.47000122070312,131.3800048828125,125.0199966430664,127.79000091552734,127.79000091552734,1019100,GH,0.8592221790837812,0.8413021470067717,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-06-30,127.08999633789062,127.93000030517578,122.76000213623048,124.19000244140624,124.19000244140624,778300,GH,0.906353131055782,0.853289307814456,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-07-01,124.08999633789062,127.73999786376952,123.36000061035156,126.8499984741211,126.8499984741211,934400,GH,0.8710287677796921,0.8309026629383978,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-07-02,127.33000183105467,127.83000183105467,123.58999633789062,124.29000091552734,124.29000091552734,491300,GH,0.9160028774277528,0.8555796568877951,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-07-06,124.48999786376952,125.87000274658205,121.2699966430664,124.26000213623048,124.26000213623048,815200,GH,0.9286173942210498,0.8980363304319816,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-07-07,124.75,125.33999633789062,121.77999877929688,121.91999816894533,121.91999816894533,837600,GH,0.935531490088608,0.8557250934869923,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-07-08,119.5,121.80999755859376,116.61000061035156,121.05999755859376,121.05999755859376,973400,GH,0.9449859890382752,0.8557740010194372,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-07-09,120.7699966430664,124.8499984741211,119.4800033569336,123.88999938964844,123.88999938964844,652600,GH,0.8477681757747478,0.8359835354352093,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-07-12,124.2699966430664,126.43000030517578,121.87000274658205,123.4800033569336,123.4800033569336,411300,GH,0.8416747447337994,0.8261256832117058,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-07-13,122.8000030517578,125.12000274658205,120.76000213623048,121.05999755859376,121.05999755859376,809400,GH,0.8747728701598781,0.8610606308109062,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-07-14,121.95999908447266,122.86000061035156,113.98999786376952,114.68000030517578,114.68000030517578,953000,GH,0.8831531087354372,0.8859434792793216,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-07-15,115.02999877929688,116.77999877929688,112.68000030517578,113.62000274658205,113.62000274658205,831800,GH,0.8707973952621875,0.8751980288470608,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-07-16,114.58999633789062,118.77999877929688,112.9499969482422,117.58000183105467,117.58000183105467,669300,GH,0.8509950331720985,0.8935192713260004,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-07-19,115.58000183105467,118.9499969482422,114.04000091552734,116.83999633789062,116.83999633789062,632400,GH,0.8465423379171517,0.9109894366445498,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-07-20,117.31999969482422,117.98999786376952,113.2699966430664,117.0500030517578,117.0500030517578,1269100,GH,0.843827373497733,0.9356684646529934,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
2021-07-21,117.05999755859376,119.70999908447266,115.52999877929688,119.20999908447266,119.20999908447266,532400,GH,0.8578978057922599,0.9172888122969892,0.0,16200000.0,1902389000.0,916186000.0,1298495000.0,57100000.0,14340000.0,2271781000.0,1000.0,-606592000.0,1520000.0,3290000.0,2697000.0,17208000.0,832977000.0,66809000.0,2697000.0,100125000.0,1888361000.0,246597000.0,1279005000.0,961903000.0,53299000.0,806292000.0,22716000.0,7340000.0,-563027000.0,-11586000.0,-617086000.0,1132576000.0,1410307000.0,-23081000.0,372353000.0,-253783000.0,689749000.0,-3447000.0,455000.0,-103927000.0,16065000.0,-7535000.0,-5463000.0,-91175000.0,176727000.0,-36173000.0
