Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Common Stock,Long Term Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-03-19,23.690000534057617,24.989999771118164,23.395999908447266,24.549999237060547,20.71261978149414,1832800,MCFE,1.0100620864288912,1.16032262621303,1.0563607786744325,1.039291194415156,-0.0292291079862647,0.1059095039690569,-0.0271272413281513,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-03-22,24.32999992370605,24.39999961853028,23.190000534057617,23.75,20.03766632080078,713000,MCFE,1.0635533284063938,1.2055688311312505,1.1019247236782836,1.0344112053404404,0.0291421230659534,0.144363870889755,0.0383924941349633,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-03-23,23.86000061035156,24.11000061035156,23.3799991607666,23.540000915527344,19.860492706298828,630000,MCFE,1.0747491168887593,1.215037371005063,1.122328697739608,1.0693935085724935,0.0053556083162655,0.1229120243655501,0.0370269674522776,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-03-24,23.56999969482422,23.56999969482422,22.36000061035156,22.450000762939453,18.94087028503418,880600,MCFE,1.151555651287839,1.255598551166405,1.1673170386379457,1.0856410250000772,0.0659146262877619,0.1592948084556802,0.086103871740675,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-03-25,22.57999992370605,22.6200008392334,21.6299991607666,22.040000915527344,18.690698623657227,813100,MCFE,1.161978257854712,1.302927686023576,1.1813362554441338,1.0730788964453477,0.0888993614093645,0.2219671542062911,0.1016487312016531,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-03-26,22.100000381469727,22.959999084472656,21.88999938964844,22.6200008392334,19.182558059692383,1727300,MCFE,1.1158267447600894,1.2437738790725237,1.0848396444929669,1.054404908622988,0.0614218361371012,0.1809158514820918,0.0334151802558619,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-03-29,22.64999961853028,22.989999771118164,22.030000686645508,22.15999984741211,18.792461395263672,1408700,MCFE,1.1398916353773223,1.2849978005943978,1.1493970867974563,1.0689163053254425,0.0709753300518798,0.204457463957892,0.0784955596949912,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-03-30,22.020000457763672,22.6299991607666,21.5,22.040000915527344,18.690698623657227,1548000,MCFE,1.1016332886329026,1.2810604298731676,1.1722408182046304,1.0517320513246775,0.0499012373082248,0.2059903480060505,0.1060885172243615,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-03-31,22.21999931335449,22.84000015258789,21.700000762939453,22.739999771118164,19.28432273864746,1528400,MCFE,1.0703606405158024,1.2663523675641823,1.1387487848076152,1.0518071453770457,0.0185534951387567,0.2022340230482504,0.0640789868389415,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-04-01,23.0,23.75,22.86000061035156,23.549999237060547,19.971229553222656,731400,MCFE,1.0233546525553845,1.213842926664907,1.068036390391604,1.0320601759921184,-0.0087055234367339,0.1648322931254711,0.0126593146833997,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-04-05,23.93000030517578,23.93000030517578,23.05900001525879,23.700000762939453,20.09843635559082,723700,MCFE,0.9396625476435342,1.1964161072844657,1.0642618665057664,1.0244191200348804,-0.0847565723913462,0.1652166424084602,0.0213997093575428,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-04-06,23.709999084472656,24.165000915527344,23.40999984741211,23.82999992370605,20.208681106567383,497300,MCFE,0.968946696366995,1.196630841848771,1.019363919537291,1.0223156584391035,-0.0533689620721085,0.1508650500020516,-0.0246527138296936,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-04-07,23.76000022888184,24.26000022888184,23.40999984741211,23.920000076293945,20.28500366210937,768900,MCFE,0.9577759068390356,1.1820542079948972,1.0382053568607748,1.0394801739198338,-0.0817042670807982,0.129354897962888,-0.0166999211063287,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-04-08,24.15999984741211,24.40999984741211,23.64999961853028,23.950000762939453,20.310443878173828,518600,MCFE,0.9340293422880656,1.1700926194264332,1.0472444908316854,1.0265241325526298,-0.0924947902645642,0.1346387372989173,-0.0208382163006146,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-04-09,24.0,24.43000030517578,23.375,24.15999984741211,20.48853302001953,808500,MCFE,0.95198676359807,1.101323305056502,1.0601051472124277,1.0133233400901354,-0.0613365764920653,0.0765303276990481,-0.0050563319417484,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-04-12,24.36000061035156,25.82999992370605,24.200000762939453,25.3799991607666,21.523134231567383,2764900,MCFE,0.9034673862964372,1.0072394253938717,1.0077528811879777,0.984967369755618,-0.0814999834591808,-0.0125171092240672,-0.0577923115840188,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-04-13,25.61000061035156,25.88999938964844,24.96999931335449,25.39999961853028,21.540096282958984,1667500,MCFE,0.8980315081251449,1.0143523358363706,1.015315834801324,0.997144067833035,-0.0991125597078901,0.0034976721635657,-0.0544265334293816,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-04-14,25.530000686645508,26.26000022888184,25.229999542236328,25.440000534057617,21.57401657104492,1382300,MCFE,0.9335692571071096,1.017888430357781,1.0322602833101024,1.014155644047748,-0.0805863869406383,0.0242697450548226,-0.0427146850993729,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-04-15,25.61000061035156,26.229999542236328,25.38999938964844,26.030000686645508,22.074359893798828,1138500,MCFE,0.9089511205166504,1.0164179308240109,1.0138458948951736,1.005262083611982,-0.0963109630953317,0.0078291731599575,-0.0551029803195506,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-04-16,26.21999931335449,26.31999969482422,24.270000457763672,24.3700008392334,20.6666202545166,4270000,MCFE,0.9823553858093496,1.078648682297547,1.1012928068830092,0.9951551066507538,-0.0127997208414042,0.0627846180737357,0.034773726051922,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
