Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Accounts Payable,Long Term Debt,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-01-28,49.650001525878906,49.650001525878906,46.31999969482422,46.95000076293945,46.95000076293945,693600,DCT,1.0547390767425264,0.8609158149546043,0.9346112961674846,1.0617555757592425,-0.0070164990167158,-0.2753594138615367,-0.2296673986357866,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-01-29,45.9900016784668,50.834999084472656,45.16999816894531,48.34000015258789,48.34000015258789,5736700,DCT,0.9669011487573312,0.8434009170267047,0.9166322141792312,1.0699322973380807,-0.1030311485807494,-0.3131033034442856,-0.2659214330242078,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-02-01,48.40999984741211,53.380001068115234,47.79999923706055,52.130001068115234,52.130001068115234,1848400,DCT,0.8534433295010737,0.7260693976327508,0.8323421926071564,1.0315574884075709,-0.1781141589064971,-0.4127727080275636,-0.33433343815369,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-02-02,52.52000045776367,53.43899917602539,49.09700012207031,50.15999984741211,50.15999984741211,1223100,DCT,0.8668261498106759,0.7689393901944789,0.8951355993314545,1.0393553331681484,-0.1725291833574725,-0.3679457857707146,-0.2640299564761044,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-02-03,50.97999954223633,52.68999862670898,50.04999923706055,52.22999954223633,52.22999954223633,722000,DCT,0.8089220825252755,0.7183611102164138,0.8493203331253983,1.0396059646408131,-0.2306838821155376,-0.4040048382505972,-0.3052749722171698,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-02-04,52.63999938964844,55.5,52.33100128173828,54.56999969482422,54.56999969482422,752500,DCT,0.8295767035171411,0.6785779546707429,0.8136338972728654,1.0350444874140108,-0.2054677838968697,-0.419978982400859,-0.3261250027147597,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-02-05,54.95000076293945,55.9900016784668,53.560001373291016,54.34999847412109,54.34999847412109,332600,DCT,0.8375345305563928,0.6745170354488211,0.7977921219445399,1.0366248108476028,-0.19909028029121,-0.3867761591372679,-0.3294580920293228,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-02-08,55.040000915527344,56.36000061035156,53.63999938964844,54.34999847412109,54.34999847412109,509500,DCT,0.8647654336619566,0.6480221197701272,0.7733210664083016,1.0368884708904245,-0.1721230372284679,-0.414086628303425,-0.3301435289076811,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-02-09,53.83000183105469,58.56999969482422,52.70500183105469,56.43999862670898,56.43999862670898,655200,DCT,0.8206945574393459,0.6474132141143533,0.7661233651767743,1.0434986931592627,-0.2228041357199167,-0.4335060629289889,-0.3262214434364752,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-02-10,57.34999847412109,59.400001525878906,55.970001220703125,59.36000061035156,59.36000061035156,655300,DCT,0.788072747612794,0.6192722025532251,0.7205188682276593,1.0526013459758607,-0.2645285983630667,-0.4588542334612444,-0.3625501312558794,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-02-11,58.16999816894531,59.119998931884766,56.7400016784668,58.04999923706055,58.04999923706055,778900,DCT,0.773643418391993,0.6380706529256954,0.7559001144672051,1.0387619607072216,-0.2651185423152286,-0.4303509810771075,-0.3347436437044626,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-02-12,58.119998931884766,58.65999984741211,56.77000045776367,58.040000915527344,58.040000915527344,584100,DCT,0.8035837121630871,0.6435216727250068,0.7677463933562749,1.037978242018038,-0.2343945298549508,-0.4114283102289262,-0.3263812651589259,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-02-16,57.79999923706055,59.2869987487793,55.119998931884766,58.29999923706055,58.29999923706055,645000,DCT,0.7344768482879174,0.6557461413813196,0.763293320451914,1.023482203476065,-0.2890053551881475,-0.4084093629955933,-0.3417470562695016,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-02-17,58.20000076293945,58.560001373291016,55.790000915527344,57.83000183105469,57.83000183105469,524900,DCT,0.7584298672250562,0.6757738300825843,0.7662113084958708,1.0274034553097129,-0.2689735880846564,-0.3937822888442618,-0.3487379796345742,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-02-18,57.20000076293945,58.77999877929688,56.4900016784668,56.95000076293945,56.95000076293945,482500,DCT,0.7745390697001782,0.6783143204671199,0.7796312718361273,1.0353108010217529,-0.2607717313215747,-0.4066617137712637,-0.3360452085109628,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-02-19,57.150001525878906,57.75,52.84000015258789,53.84999847412109,53.84999847412109,1413400,DCT,0.792014906859754,0.728876529474045,0.8518105892598808,1.0023245570248156,-0.2103096501650616,-0.3382197557307965,-0.2660893377740068,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-02-22,52.2599983215332,53.310001373291016,51.0099983215332,52.27999877929688,52.27999877929688,1166900,DCT,0.8182861472490691,0.7748660915725833,0.896136181485029,0.9953240943772406,-0.1770379471281714,-0.3026146784128389,-0.2239174953861948,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-02-23,51.630001068115234,51.68999862670898,47.40499877929688,49.619998931884766,49.619998931884766,2661900,DCT,0.8629584969077657,0.7775091225619514,0.9397420812548986,1.008586492222307,-0.1456279953145409,-0.3054790558758536,-0.1784724918743695,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-02-24,49.20000076293945,51.68999862670898,48.34999847412109,49.66999816894531,49.66999816894531,988400,DCT,0.8757801812683995,0.791423451226709,0.9389974050534334,1.0099883968047432,-0.1342082155363436,-0.2742102705763477,-0.164519111038735,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-02-25,49.060001373291016,50.380001068115234,47.20000076293945,47.5,47.5,1389900,DCT,0.8871578818873356,0.8151579204358552,0.996631582159745,1.0266826115313998,-0.1395247296440642,-0.2849341235022777,-0.1447856123989096,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-02-26,47.83000183105469,48.34999847412109,45.119998931884766,47.29999923706055,47.29999923706055,1466700,DCT,0.9025369834099376,0.8346723082249633,1.0139534853712002,1.0374166001615297,-0.1348796167515921,-0.2707897689611737,-0.1294167123021175,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-03-01,47.84000015258789,50.650001525878906,47.5,49.459999084472656,49.459999084472656,1393500,DCT,0.9126566968299756,0.7992316924992995,0.9838253285105356,1.013597239400828,-0.1009405425708525,-0.2749316808034119,-0.1221351583565188,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-03-02,49.540000915527344,50.27999877929688,48.5099983215332,49.52000045776367,49.52000045776367,973000,DCT,0.9079159666571428,0.8037156475999337,1.007067820494461,1.0361647740865512,-0.1282488074294083,-0.2846909456305687,-0.1058008805147863,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-03-03,49.040000915527344,49.435001373291016,46.27000045776367,46.7400016784668,46.7400016784668,631900,DCT,0.9542147383933104,0.821566113541024,1.0639708548651383,1.054357280092723,-0.1001425416994126,-0.2789015313011803,-0.0587357714452687,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-03-04,46.380001068115234,47.33000183105469,43.209999084472656,44.4900016784668,44.4900016784668,873200,DCT,0.9795459695868578,0.8768261822838743,1.0995728550988713,1.0789141676317748,-0.099368198044917,-0.2513726542488805,-0.0361838143679753,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-03-05,44.810001373291016,44.810001373291016,40.77999877929688,43.47999954223633,43.47999954223633,1083200,DCT,0.9581416809110984,0.8797148206693074,1.147654141012725,1.0513678997204563,-0.0932262188093578,-0.2198903308866276,0.0300169641497467,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-03-08,43.88999938964844,44.86000061035156,42.04999923706055,42.25,42.25,907100,DCT,1.0175148326264332,0.9173964099771172,1.1685206847783376,1.053835017954231,-0.0363201853277979,-0.1811408755181554,0.0610163888202517,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-03-09,43.4900016784668,46.25,43.4900016784668,45.27000045776367,45.27000045776367,827000,DCT,0.9310802098445816,0.8846918231075938,1.0998453813134104,1.047243962582535,-0.1161637527379533,-0.2083878189052279,-0.0053503678421102,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-03-10,45.83000183105469,46.86000061035156,45.08000183105469,45.52000045776367,45.52000045776367,867900,DCT,0.927284680579864,0.8932337310747398,1.0898506175627756,1.039672854637922,-0.1123881740580579,-0.1855143276962836,-0.0054526213846441,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-03-11,46.619998931884766,48.09000015258789,46.0,47.0,47.0,1637200,DCT,0.9276595420025764,0.8382979048059341,1.0485106123254655,1.0256622421362138,-0.0980027001336374,-0.2224968907679773,-0.0238148821852384,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-03-12,46.11000061035156,47.880001068115234,45.01800155639648,46.31999969482422,46.31999969482422,957500,DCT,0.9315630788033116,0.8523316019505028,1.03497407043519,1.0207674438038497,-0.089204365000538,-0.1964930458157475,-0.0150404339177916,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-03-15,46.29999923706055,47.18999862670898,45.43999862670898,46.77999877929688,46.77999877929688,629400,DCT,0.9350150239384898,0.8700299663315038,1.021804200179139,1.017237660715961,-0.0822226367774712,-0.1572200921809007,-0.0147379981424335,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-03-16,47.27000045776367,47.45000076293945,44.27999877929688,44.90999984741211,44.90999984741211,958600,DCT,0.9986639640727036,0.9091516804671615,1.072589586564451,1.0317473901389642,-0.0330834260662605,-0.1136186308979438,0.0136422869363912,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-03-17,44.31999969482422,47.9900016784668,43.59999847412109,46.63999938964844,46.63999938964844,1527900,DCT,0.9198113655078732,0.8636363487654091,1.0448113246127475,1.0204048792069982,-0.1005935136991249,-0.1726995873649479,-0.0232035389270648,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-03-18,46.04999923706055,46.720001220703125,42.33000183105469,42.81999969482422,42.81999969482422,1269200,DCT,0.9911256172157056,0.9458197171564986,1.1247080847885516,1.026141003020234,-0.0350153858045284,-0.1101412410391686,0.0417870758481782,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-03-19,43.18000030517578,44.61000061035156,42.400001525878906,43.86000061035156,43.86000061035156,3319600,DCT,0.960328279656792,0.9108527178978356,1.0645234376875383,1.039291194415156,-0.0789629147583639,-0.1435604043461373,-0.0189645823150454,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-03-22,44.650001525878906,46.130001068115234,43.29999923706055,44.11000061035156,44.11000061035156,1501800,DCT,0.9625934821344868,0.9662207740229064,1.0213103290342822,1.0344112053404404,-0.0718177232059535,-0.094984186218589,-0.042221900509038,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-03-23,44.060001373291016,45.58000183105469,42.02999877929688,42.650001525878906,42.650001525878906,1129900,DCT,1.0086752384208066,1.027198119716555,1.0344665264575408,1.0693935085724935,-0.060718270151687,-0.0649272269229579,-0.0508352038297896,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
