Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Other Assets,Cash,Total Current Liabilities,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Accounts Payable,Long Term Debt,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-11-09,36.560001373291016,36.93000030517578,32.935001373291016,33.779998779296875,33.779998779296875,332300,JAMF,0.936056897036145,1.1814683626297875,0.8972765115823157,1.0952501884521426,-0.1591932914159975,-0.037561130583664,-0.395120865683556,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-11-10,33.79999923706055,34.599998474121094,32.779998779296875,33.31999969482422,33.31999969482422,273300,JAMF,0.9672869098868208,1.1896758629264317,0.9117646890460716,1.0839984978705262,-0.1167115879837054,-0.0203520405183461,-0.3756488155169015,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-11-11,33.869998931884766,34.40999984741211,33.36000061035156,33.869998931884766,33.869998931884766,297100,JAMF,0.9501033752582128,1.1437851461517905,0.9273693781502648,1.0757014096148303,-0.1255980343566177,-0.0526117857807719,-0.3685224539170646,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-11-12,34.09000015258789,34.959999084472656,33.9900016784668,34.529998779296875,34.529998779296875,894800,JAMF,0.9264408022596972,1.1731827325120483,0.9510570898797062,1.1099785439559162,-0.183537741696219,-0.0573224112163481,-0.3605944534635625,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-11-13,36.470001220703125,38.0,34.150001525878906,35.33000183105469,35.33000183105469,613000,JAMF,0.9320690234505076,1.1112368040418297,0.999433895931868,1.0836109391783006,-0.151541915727793,-0.0867998660403763,-0.2955695921691608,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-11-16,35.040000915527344,35.56999969482422,33.55500030517578,34.66999816894531,34.66999816894531,373400,JAMF,0.9379867947871008,1.1072974161283693,1.0149985718265613,1.0745618956570646,-0.1365751008699638,-0.0674325918586655,-0.2618568243731038,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-11-17,33.36000061035156,34.790000915527344,30.799999237060547,32.0099983215332,32.0099983215332,1608600,JAMF,1.0515464421242704,1.1921275179118578,1.0834115002701037,1.0716898328073,-0.0201433906830297,-0.0030131129263055,-0.1910045347846991,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-11-18,31.76000022888184,33.380001068115234,30.709999084472656,33.02000045776367,33.02000045776367,1903200,JAMF,1.0148394263166742,1.1329497071105057,1.0242277173219254,1.0797196178315844,-0.0648801915149102,-0.0407306669448399,-0.2728654459150621,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-11-19,32.36000061035156,32.5989990234375,31.190000534057617,31.3799991607666,31.3799991607666,5743600,JAMF,1.0943276313251813,1.1918420180405525,1.149777017080496,1.0747387601086344,0.0195888712165468,0.0327079412825597,-0.1385418544570154,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-11-20,31.5,32.310001373291016,31.239999771118164,31.40999984741211,31.40999984741211,2038200,JAMF,1.030245169294954,1.2591531177711577,1.1773320509991383,1.0823666585670508,-0.0521214892720969,0.0663623012923833,-0.1064088569381054,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-11-23,31.5,31.82999992370605,30.0,30.440000534057617,30.440000534057617,2077100,JAMF,1.052890889446654,1.2782522721666143,1.1783836498869908,1.0655008807234645,-0.0126099912768102,0.1164472250624646,-0.0875325628351488,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-11-24,30.549999237060547,31.190000534057617,29.989999771118164,30.40999984741211,30.40999984741211,1149800,JAMF,1.0289378846606645,1.2416967612956624,1.195330439214536,1.0462667827802716,-0.0173288981196071,0.1107757982678976,-0.0531869387850063,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-11-25,30.65999984741211,31.600000381469727,29.76000022888184,31.190000534057617,31.190000534057617,783500,JAMF,0.9676178194425172,1.169285046368629,1.0926579431712853,1.0403610731589388,-0.0727432537164215,0.0572400816631357,-0.1669843659923398,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-11-27,31.479999542236328,31.600000381469727,30.68000030517578,30.88999938964844,30.88999938964844,273200,JAMF,0.9537066904036589,1.1362900345632077,1.0899967249668667,1.0432249427155542,-0.0895182523118953,0.0053982951232982,-0.1573265651995588,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-11-30,30.729999542236328,31.799999237060547,30.32999992370605,31.700000762939453,31.700000762939453,1118500,JAMF,0.9438485601323232,1.065930602595799,1.0072555058896158,1.057318771652863,-0.1134702115205397,-0.0866355598003556,-0.2506812471270168,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-12-01,31.670000076293945,32.189998626708984,31.299999237060547,31.479999542236328,31.479999542236328,715500,JAMF,0.9380559439661196,1.1286530907227843,1.010482843980455,1.0299227666019029,-0.0918668226357832,-0.0254113957871695,-0.244138944503655,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-12-02,31.290000915527344,31.989999771118164,30.8799991607666,31.07999992370605,31.07999992370605,500100,JAMF,1.0450450328818193,1.1483268569600829,1.028314001381171,1.0415781929012056,0.0034668399806137,-0.0151556184196761,-0.216250635667978,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-12-03,31.18000030517578,31.799999237060547,30.90999984741211,31.549999237060547,31.549999237060547,689300,JAMF,1.046275724874112,1.18922349810045,1.0063391685507403,1.0581536374396452,-0.0118779125655332,0.0182774812579529,-0.2261075893982553,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-12-04,31.559999465942383,32.09000015258789,31.0,31.479999542236328,31.479999542236328,379100,JAMF,1.053049619057394,1.2277637257911225,0.9971410370426742,1.055411022203609,-0.0023614031462151,0.06882473951146,-0.2076484632729524,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-12-07,31.57999992370605,31.8799991607666,31.280000686645508,31.739999771118164,31.739999771118164,650400,JAMF,1.0586010937749104,1.246691870830792,1.0040958118794168,1.0603009546150792,-0.0016998608401688,0.0723705835293486,-0.1921269519381279,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-12-08,32.0,32.150001525878906,31.100000381469727,31.75,31.75,446500,JAMF,1.0403149221825787,1.225196898452879,1.0239369550089197,1.055428864375226,-0.0151139421926471,0.0702634701729532,-0.1480822902980971,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-12-09,31.549999237060547,31.850000381469727,30.670000076293945,31.479999542236328,31.479999542236328,440100,JAMF,1.0597204922316743,1.2245870329616266,1.0298601855266167,1.0711936781318203,-0.011473185900146,0.0572891198371456,-0.170230780152357,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-12-10,31.190000534057617,31.700000762939453,31.040000915527344,31.6200008392334,31.6200008392334,287300,JAMF,1.0632510448946546,1.1578115002744302,1.061353588949008,1.062316503263218,0.0009345416314365,0.0148694141370617,-0.1377692382066309,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-12-11,31.5,32.2400016784668,31.37299919128418,32.22999954223633,32.22999954223633,742000,JAMF,1.0449891648629803,1.1281415180506909,1.0437480566999189,1.073775639924845,-0.0287864750618647,-0.022083080395149,-0.1613520227016058,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-12-14,32.22999954223633,33.22999954223633,31.75,32.18000030517578,32.18000030517578,886200,JAMF,1.0391547019758898,1.1488502445650048,1.064014958165171,1.0697624410001334,-0.0306077390242436,-0.0071399768651816,-0.1574430637634296,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-12-15,32.18000030517578,32.47100067138672,31.3799991607666,31.989999771118164,31.989999771118164,321900,JAMF,1.058455794079802,1.1525476460044384,1.0787745723177589,1.0593177594136232,-0.0008619653338211,0.0414564970374127,-0.132294821314449,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-12-16,32.33000183105469,33.2400016784668,32.0099983215332,32.93000030517578,32.93000030517578,407500,JAMF,0.994837473973061,1.0655936783296236,1.0327967812435055,1.0685424132795076,-0.0737049393064466,-0.0348741396539669,-0.1748862165181977,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-12-17,33.0,33.25,31.850000381469727,32.52000045776367,32.52000045776367,637000,JAMF,1.021217669649333,1.074415686804444,1.0547355090479995,1.0520021356846316,-0.0307844660352987,-0.0340314116052715,-0.1386301021465557,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-12-18,32.529998779296875,33.68000030517578,32.43000030517578,33.65999984741211,33.65999984741211,880700,JAMF,1.0142602360193782,1.0424836693897288,0.997326198663224,1.0541479277304715,-0.0398876917110935,-0.08618140221587,-0.1992058340418856,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-12-21,33.130001068115234,33.560001373291016,32.470001220703125,33.5099983215332,33.5099983215332,628200,JAMF,1.060579012106058,1.0232767124160946,1.0026857701311809,1.057296658195766,0.0032823539102921,-0.0971128833762713,-0.205447708746997,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-12-22,33.75,34.599998474121094,33.709999084472656,34.34000015258789,34.34000015258789,741600,JAMF,1.0567851122386351,0.9976703019598367,0.9787420052710364,1.051384072668894,0.005401039569741,-0.1277245851036166,-0.2267967621789345,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-12-23,34.209999084472656,34.380001068115234,32.0,32.36000061035156,32.36000061035156,732000,JAMF,1.1263906080174657,1.0914709217751308,1.050679831851543,1.0287074732832335,0.0976831347342321,-0.0261241568550918,-0.1356498496778639,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-12-24,32.7400016784668,32.81999969482422,31.690000534057617,32.04999923706055,32.04999923706055,468600,JAMF,1.1681747119486912,1.1522621274346965,1.0352574444622318,1.0314131762138377,0.1367615357348535,0.0189469048196193,-0.1500785497438126,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-12-28,32.20000076293945,32.643001556396484,30.89999961853028,31.290000915527344,31.290000915527344,826900,JAMF,1.1802492561401507,1.1594757979471104,1.0578458774571513,1.0230201952264786,0.1572290609136721,0.0169158763563117,-0.1170781951956523,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-12-29,31.6200008392334,32.18000030517578,29.799999237060547,30.18000030517578,30.18000030517578,848900,JAMF,1.2673956134268245,1.2074220761508616,1.1030483955899169,1.0446043805401628,0.2227912328866617,0.0524832284878142,-0.102809433381924,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-12-30,30.1200008392334,30.43000030517578,29.350000381469727,29.459999084472656,29.459999084472656,802500,JAMF,1.27732526264567,1.2511881111964864,1.120841869787001,1.043669894425415,0.2336553682202549,0.1119537992081625,-0.0770785909521507,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-12-31,29.51000022888184,29.98500061035156,29.03300094604492,29.920000076293945,29.920000076293945,1114600,JAMF,1.2747325966709244,1.2476604858243898,1.102941173658164,1.045383884821216,0.2293487118497084,0.1086288393728986,-0.0755860012314715,202878000.0,903116000.0,262672000.0,815481000.0,27870000.0,161156000.0,1078153000.0,117000.0,11072000.0,-87752000.0,62975000.0,541480000.0,32129000.0,194868000.0,199697000.0,12755000.0,288911000.0,71123000.0,69688000.0,6967000.0,,69158000.0,-6876000.0,-205000000.0,115964000.0,-21309000.0,331534000.0,-22771000.0,162435000.0,604000.0,52743000.0,38168000.0,-23170000.0,-10570000.0,3013000.0,-4368000.0
2021-01-04,29.989999771118164,30.1299991607666,28.81999969482422,29.530000686645508,29.530000686645508,713200,JAMF,1.3074839049296856,1.2698949924833156,1.0680663793479297,1.0757807590012936,0.231703145928392,0.1062702691949131,-0.1231937240046523,202878000.0,903116000.0,262672000.0,815481000.0,27870000.0,161156000.0,1078153000.0,117000.0,11072000.0,-87752000.0,62975000.0,541480000.0,32129000.0,194868000.0,199697000.0,12755000.0,288911000.0,71123000.0,69688000.0,6967000.0,,69158000.0,-6876000.0,-205000000.0,115964000.0,-21309000.0,331534000.0,-22771000.0,162435000.0,604000.0,52743000.0,38168000.0,-23170000.0,-10570000.0,3013000.0,-4368000.0
2021-01-05,29.989999771118164,32.64500045776367,29.738000869750977,32.47999954223633,32.47999954223633,1810100,JAMF,1.2145936366667578,1.1379310223330092,0.9455049112466274,1.0714255300260027,0.143168106640755,-0.0117443520158873,-0.2272730348782248,202878000.0,903116000.0,262672000.0,815481000.0,27870000.0,161156000.0,1078153000.0,117000.0,11072000.0,-87752000.0,62975000.0,541480000.0,32129000.0,194868000.0,199697000.0,12755000.0,288911000.0,71123000.0,69688000.0,6967000.0,,69158000.0,-6876000.0,-205000000.0,115964000.0,-21309000.0,331534000.0,-22771000.0,162435000.0,604000.0,52743000.0,38168000.0,-23170000.0,-10570000.0,3013000.0,-4368000.0
