Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Short Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Repurchase Of Stock,Other Cashflows From Investing Activities
2021-01-04,50.0,50.25,46.060001373291016,46.83000183105469,46.26694107055664,9950800,RPRX,1.0059789253517368,0.9067340083163756,0.8822712528839889,1.0757807590012936,-0.0698018336495567,-0.2568907149720268,-0.3089888504685931,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-01-05,47.02999877929688,49.72999954223633,46.9900016784668,48.95000076293945,48.3614501953125,2715800,RPRX,0.9609805087120152,0.8453210307514065,0.8251206215908546,1.0714255300260027,-0.1104450213139874,-0.30435434359749,-0.3476573245339975,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-01-06,48.2400016784668,49.09999847412109,46.494998931884766,47.810001373291016,47.23515701293945,4914800,RPRX,1.0115038159363607,0.8696754824766384,0.854701583608946,1.0611421164765942,-0.0496383005402334,-0.2524002328349388,-0.2806348635020714,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-01-07,48.09000015258789,49.88999938964844,48.04999923706055,49.34000015258789,48.74675750732422,3819800,RPRX,0.9878395012939531,0.8567424465926423,0.8136968870782327,1.048112954760671,-0.0602734534667175,-0.2545223179679425,-0.2899624793412213,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-01-08,49.869998931884766,51.84000015258789,49.560001373291016,51.27000045776367,50.6535530090332,4815700,RPRX,0.9325141911469836,0.815291231518561,0.8103869970497477,1.048457502162525,-0.1159433110155416,-0.3033106489170052,-0.3189344556421087,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-01-11,51.220001220703125,52.79999923706055,50.70000076293945,51.31999969482422,50.70295333862305,3462100,RPRX,0.921862848179002,0.818799117479437,0.8111683616754349,1.0505801982022729,-0.1287173500232706,-0.302738242365662,-0.3289006041833341,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-01-12,51.65999984741211,52.33000183105469,49.2599983215332,49.43999862670898,48.84555435180664,2336400,RPRX,0.97046921298171,0.8479047596213509,0.8226501024751399,1.0463067685815588,-0.0758375555998488,-0.2565797088345145,-0.3005859533540088,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-01-13,50.0099983215332,50.52999877929688,48.81900024414063,49.970001220703125,49.36918258666992,2324500,RPRX,0.9507704278411832,0.8322837526517685,0.813319826747907,1.0474268478686666,-0.0966564200274834,-0.2619012846241951,-0.3205026061489781,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-01-14,49.66999816894531,51.67900085449219,49.5,51.25,50.63379287719727,1317600,RPRX,0.924487836336658,0.8377374354392205,0.7806189773564991,1.0370807891473377,-0.1125929528106797,-0.264261376186831,-0.3472404619493876,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-01-15,51.400001525878906,52.400001525878906,50.70000076293945,51.95000076293945,51.32537460327149,4324200,RPRX,0.8981214583312119,0.8347564732134395,0.7604015239650799,1.0379703062726533,-0.1398488479414413,-0.2717086921118014,-0.3725314719077681,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-01-19,52.5,53.22999954223633,51.5099983215332,51.84999847412109,51.2265739440918,4221900,RPRX,0.919596620352812,0.8441088176633711,0.748846336204762,1.0431767404393268,-0.1235801200865148,-0.269978845780578,-0.3805563782946578,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-01-20,51.84999847412109,51.93999862670898,50.21500015258789,50.34999847412109,49.74461364746094,3279700,RPRX,0.957158266573376,0.8957662014507082,0.7655515399549027,1.0311275448261352,-0.0739692782527592,-0.2164071668048024,-0.3629956442366098,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-01-21,50.34999847412109,51.400001525878906,50.22999954223633,50.41999816894531,49.81377029418945,4060600,RPRX,0.933934076513773,0.8891482029816713,0.763489363650823,1.0380301751047352,-0.1040960985909621,-0.2317279812173838,-0.3677085206805647,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-01-22,50.40999984741211,51.5,49.84000015258789,51.15999984741211,50.54487228393555,1870000,RPRX,0.925918007009038,0.8845264182321028,0.7329453846725688,1.0546006276654674,-0.1286826206564293,-0.2361706126425845,-0.3964364551024811,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-01-25,50.97999954223633,52.47499847412109,50.70000076293945,51.5,50.88078689575195,3579000,RPRX,0.916297404733945,0.8632916264716404,0.7373032261808341,1.0270231116838735,-0.1107257069499284,-0.2622133646225377,-0.3999623313593015,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-01-26,51.560001373291016,53.150001525878906,51.52999877929688,52.81999969482422,52.18491744995117,2477400,RPRX,0.8848483727624117,0.8360173927371001,0.7009438548920051,1.0299643010441049,-0.1451159282816931,-0.2858196408867236,-0.434432419611348,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-01-27,52.83000183105469,52.97999954223633,50.2599983215332,50.310001373291016,49.70509719848633,2764200,RPRX,0.9581186890790278,0.8745351170573695,0.7461298415881082,1.0834518832758422,-0.1253331941968144,-0.2804054972249322,-0.4291278698158144,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-01-28,50.59000015258789,51.18000030517578,48.59000015258789,48.65999984741211,48.07493209838867,1855900,RPRX,0.9683326912677628,0.8757274219394401,0.7660457740513729,1.0617555757592425,-0.0934228844914795,-0.260547806876701,-0.3982329207518984,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-01-29,48.5,49.869998931884766,46.880001068115234,47.0099983215332,46.444766998291016,1838000,RPRX,0.9301616554349712,0.8925879514098188,0.7884315326782266,1.0699322973380807,-0.1397706419031095,-0.2639162690611715,-0.3941221145252124,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-02-01,47.84999847412109,48.33000183105469,46.47999954223633,46.72999954223633,46.16814041137695,1789200,RPRX,0.9093187545490878,0.8816138645414772,0.7856078572873939,1.0315574884075709,-0.122238733858483,-0.2572282411188372,-0.3810677734734524,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-02-02,47.20000076293945,47.38999938964844,46.16999816894531,46.650001525878906,46.0890998840332,1380200,RPRX,0.915180879691832,0.8814047961174579,0.7925715989786775,1.0393553331681484,-0.1241744534763164,-0.2554803798477355,-0.3665939568288814,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-02-03,46.900001525878906,48.31800079345703,46.68000030517578,48.11000061035156,47.53154754638672,1828100,RPRX,0.9355955123991684,0.8655041568653888,0.7833912381190856,1.0396059646408131,-0.1040104522416447,-0.2568617916016221,-0.3712040672234825,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-02-04,48.720001220703125,48.7400016784668,46.959999084472656,47.11000061035156,46.5435676574707,1328300,RPRX,0.980806429444124,0.8879237859943478,0.8284701310543945,1.0350444874140108,-0.0542380579698867,-0.2106331510772541,-0.3112887689332306,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-02-05,47.11000061035156,47.72999954223633,46.63999938964844,47.040000915527344,46.47441101074219,914800,RPRX,0.9865329424932536,0.8657765237887454,0.8194200798687481,1.0366248108476028,-0.0500918683543492,-0.1955166707973437,-0.3078301341051146,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-02-08,47.459999084472656,48.75,47.20000076293945,48.36000061035156,47.778541564941406,794800,RPRX,0.9795277519313992,0.8338437848956052,0.8145576580588778,1.0368884708904245,-0.0573607189590252,-0.2282649631779471,-0.2889069372571049,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-02-09,48.77000045776367,49.40499877929688,48.119998931884766,48.7400016784668,48.15397262573242,1362400,RPRX,0.9661254309994832,0.8386676991509731,0.8005570662130074,1.0434986931592627,-0.0773732621597794,-0.2422515778923691,-0.2917877424002421,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-02-10,49.310001373291016,50.16999816894531,47.56999969482422,47.810001373291016,47.23515701293945,1801100,RPRX,0.983239211937124,0.8711449052781554,0.8231157368115568,1.0526013459758607,-0.0693621340387367,-0.2069815307363142,-0.2599532626719819,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-02-11,48.0,48.060001373291016,46.79999923706055,47.310001373291016,46.74116897583008,1259400,RPRX,0.9949034176922932,0.8809880128952151,0.8343822128232812,1.0387619607072216,-0.0438585430149284,-0.1874336211075878,-0.2562615453483865,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-02-12,47.31999969482422,48.02000045776367,47.09000015258789,47.97999954223633,47.403106689453125,863700,RPRX,1.0169878903370555,0.8403317442485538,0.8153474365948735,1.037978242018038,-0.0209903516809824,-0.2146182387053792,-0.2787802219203273,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-02-16,48.61000061035156,48.790000915527344,47.16999816894531,47.5099983215332,46.938758850097656,1521700,RPRX,0.9822657397807052,0.8611592272685087,0.8323611584958415,1.023482203476065,-0.0412164636953596,-0.2029962771084041,-0.2726792182255741,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-02-17,48.02000045776367,48.43000030517578,46.040000915527344,47.380001068115234,46.810325622558594,2026400,RPRX,0.9911035293975754,0.8656489430485388,0.834858576848298,1.0274034553097129,-0.0362999259121372,-0.2039071758783073,-0.280090711282147,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-02-18,46.7599983215332,47.16999816894531,45.0099983215332,46.4900016784668,46.09642028808594,2829200,RPRX,0.9881694651561168,0.8794874171418167,0.8438833489188093,1.0353108010217529,-0.047141335865636,-0.2054886170965669,-0.2717931314282809,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-02-19,46.900001525878906,48.0099983215332,46.619998931884766,47.5099983215332,47.10778427124024,1441000,RPRX,0.9221216933517736,0.8500381771092336,0.831921926131322,1.0023245570248156,-0.0802028636730419,-0.217058108095608,-0.2859780009025656,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-02-22,48.0099983215332,48.52000045776367,47.560001373291016,48.02000045776367,47.613468170166016,2454900,RPRX,0.9027488095462236,0.8332734183999868,0.8190959721862248,0.9953240943772406,-0.0925752848310169,-0.2442073515854355,-0.3009577046849991,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-02-23,47.5099983215332,47.7400016784668,45.5099983215332,46.91999816894531,46.52277755737305,1431500,RPRX,0.9128304339565848,0.8596570404882324,0.830775881302761,1.008586492222307,-0.0957560582657218,-0.2233311379495726,-0.287438691826507,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-02-24,47.400001525878906,48.16999816894531,46.72999954223633,47.20000076293945,46.80040740966797,3376200,RPRX,0.9059321775553316,0.8534936698584321,0.8311893780190254,1.0099883968047432,-0.1040562192494115,-0.2121400519446246,-0.2723271380731431,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-02-25,47.77000045776367,48.650001525878906,45.93999862670898,47.02000045776367,46.62193298339844,1490000,RPRX,0.9179073055542376,0.8601777499946816,0.8431654128817199,1.0266826115313998,-0.1087753059771622,-0.2399142939434514,-0.2982517816769348,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
