Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Long Term Debt,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Dividends Paid,Other Cashflows From Investing Activities,Investments
2021-04-28,26.01000022888184,26.01000022888184,25.38999938964844,25.479999542236328,25.479999542236328,737800,SHC,0.9458399063752306,0.915620107646926,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-04-29,25.68000030517578,25.90999984741211,25.15999984741211,25.65999984741211,25.65999984741211,887000,SHC,0.9469991964754932,0.903741257675666,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-04-30,25.43000030517578,25.90999984741211,25.25,25.76000022888184,25.76000022888184,862600,SHC,0.9483695686378576,0.9021738961423504,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-05-03,25.8700008392334,25.8700008392334,25.200000762939453,25.309999465942383,25.309999465942383,990100,SHC,0.9664164204106956,0.9150533518808108,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-05-04,25.100000381469727,25.14999961853028,24.51000022888184,24.71999931335449,24.71999931335449,1175900,SHC,1.0153722119203277,0.9316343578619763,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-05-05,24.809999465942383,24.989999771118164,23.32999992370605,23.43000030517578,23.43000030517578,867900,SHC,1.0759709242899014,0.9696969277604128,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-05-06,23.420000076293945,23.68000030517578,22.90800094604492,23.540000915527344,23.540000915527344,888600,SHC,1.0781647482445749,1.0101954019449446,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-05-07,23.64999961853028,24.690000534057617,23.489999771118164,24.61000061035156,24.61000061035156,880400,SHC,1.0089394273831085,0.9983746072923496,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-05-10,24.5,24.920000076293945,23.93000030517578,24.030000686645508,24.030000686645508,887400,SHC,1.0178942316079964,1.0237203361854663,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-05-11,23.530000686645508,24.7549991607666,23.190000534057617,24.670000076293945,24.670000076293945,538800,SHC,0.9979732777905992,0.9890555145144438,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-05-12,24.36000061035156,24.59000015258789,23.68000030517578,23.790000915527344,23.790000915527344,828600,SHC,1.002942399837342,1.0088271995120266,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-05-13,23.8700008392334,24.39999961853028,21.209999084472656,21.600000381469727,21.600000381469727,2704700,SHC,1.1041666648270172,1.0662037166630125,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-05-14,21.920000076293945,23.1200008392334,21.770000457763672,22.5,22.5,2072000,SHC,1.0631111145019532,1.004888916015625,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-05-17,22.11000061035156,22.75,21.785999298095703,22.0,22.0,1160000,SHC,1.0877272865988992,1.01772724498402,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-05-18,22.100000381469727,23.25,22.059999465942383,22.989999771118164,22.989999771118164,2173000,SHC,1.0173988526538738,0.9960852477823444,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-05-19,22.75,23.290000915527344,22.239999771118164,23.030000686645508,23.030000686645508,1272400,SHC,1.015631727844962,1.0360399435067036,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-05-20,23.200000762939453,23.75,22.982999801635746,23.59000015258789,23.59000015258789,1544000,SHC,1.0016955916880028,1.0652818566433866,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-05-21,24.1200008392334,24.440000534057617,23.63999938964844,23.809999465942383,23.809999465942383,680000,SHC,0.997060071550008,1.0680386760004188,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-05-24,23.86000061035156,24.07999992370605,23.63999938964844,23.8700008392334,23.8700008392334,566100,SHC,0.9991621090464816,1.0456639382872457,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-05-25,24.100000381469727,24.280000686645508,23.780000686645508,24.0,24.0,1019500,SHC,1.03083332379659,1.0274999936421711,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-05-26,24.030000686645508,24.18000030517578,23.684999465942383,24.15999984741211,24.15999984741211,601600,SHC,1.038079473597037,1.0326987135975485,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-05-27,24.11000061035156,24.290000915527344,23.739999771118164,24.059999465942383,24.059999465942383,2169800,SHC,1.0361596366809944,1.0166250884209904,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-05-28,24.049999237060547,24.520000457763672,24.020000457763672,24.100000381469727,24.100000381469727,676300,SHC,1.0053941559630246,1.0344398303140374,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-06-01,24.350000381469727,24.56999969482422,23.96999931335449,24.299999237060547,24.299999237060547,883300,SHC,1.0016461282626847,1.0485596848651804,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-06-02,24.3799991607666,24.56999969482422,24.18000030517578,24.43000030517578,24.43000030517578,1042300,SHC,0.9995906578486732,1.05935320660981,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-06-03,24.290000915527344,24.780000686645508,24.01000022888184,24.459999084472656,24.459999084472656,1171800,SHC,0.9885527886436176,1.0617334540229149,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-06-04,24.65999984741211,25.170000076293945,24.5,25.100000381469727,25.100000381469727,1156700,SHC,0.952988036364855,1.003984078882467,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-06-07,25.489999771118164,25.489999771118164,25.030000686645508,25.209999084472656,25.209999084472656,780900,SHC,0.9484331898345352,0.997223336082256,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-06-08,25.3799991607666,25.729999542236328,25.1200008392334,25.3799991607666,25.3799991607666,673400,SHC,0.9479905540397052,0.9779354025035568,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-06-09,25.420000076293945,25.6299991607666,24.780000686645508,24.82999992370605,24.82999992370605,447000,SHC,0.9617398000057,1.0036246537601463,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-06-10,24.90999984741211,25.049999237060547,24.3700008392334,24.459999084472656,24.459999084472656,979400,SHC,0.9595257641793362,0.9995912378615112,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-06-11,24.57999992370605,25.15999984741211,24.190000534057617,24.6200008392334,24.6200008392334,786700,SHC,0.9354183550613804,1.0117790007430292,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-06-14,24.68000030517578,24.989999771118164,23.770000457763672,23.86000061035156,23.86000061035156,1119500,SHC,0.9421625719692344,1.069572498111837,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-06-15,24.040000915527344,24.530000686645508,23.700000762939453,23.850000381469727,23.850000381469727,1128500,SHC,0.9484276929742954,1.058280895908429,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-06-16,24.030000686645508,24.200000762939453,23.614999771118164,23.920000076293945,23.920000076293945,1317300,SHC,0.9301839435214296,1.0267558272411008,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-06-17,23.82999992370605,24.299999237060547,23.489999771118164,23.93000030517578,23.93000030517578,1327900,SHC,0.950689498949962,1.0572502680490334,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-06-18,23.770000457763672,23.84000015258789,23.31999969482422,23.38999938964844,23.38999938964844,1520400,SHC,0.9675074711965068,1.1034630243455648,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
