Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Good Will,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Treasury Stock,Other Stockholder Equity,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Repurchase Of Stock,Issuance Of Stock
2021-03-01,24.43000030517578,25.200000762939453,23.549999237060547,24.290000915527344,24.290000915527344,1379000,LESL,1.0082337936621062,1.2396047540329151,1.0016467273228111,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-03-02,24.209999084472656,24.530000686645508,23.780000686645508,24.0,24.0,770000,LESL,1.0362500349680583,1.2400000095367434,1.0104166666666667,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-03-03,24.030000686645508,24.030000686645508,22.13999938964844,22.270000457763672,22.270000457763672,910500,LESL,1.1544678291872126,1.4032330201010732,1.1234845057688945,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-03-04,22.299999237060547,22.489999771118164,20.82999992370605,20.93000030517578,20.93000030517578,2202900,LESL,1.2212135257170371,1.4343048265670604,1.1896798497596175,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-03-05,20.950000762939453,22.57999992370605,20.420000076293945,22.51000022888184,22.51000022888184,1477100,LESL,1.0857396839427598,1.232341158998563,0.9915592833351536,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-03-08,21.950000762939453,22.549999237060547,21.690000534057617,21.959999084472656,21.959999084472656,1193200,LESL,1.1284153788588636,1.237249599682595,1.0191256873316956,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-03-09,22.82999992370605,23.479999542236328,22.11000061035156,23.34000015258789,23.34000015258789,683600,LESL,1.0689803170448158,1.1602399205941512,0.968723241753904,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-03-10,23.63999938964844,24.25,23.25,24.11000061035156,24.11000061035156,718800,LESL,1.0414765646903656,1.1306511629525982,0.9585234353096344,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-03-11,24.31999969482422,24.709999084472656,23.89999961853028,24.26000022888184,24.26000022888184,929900,LESL,1.0589447770686062,1.116240711797973,0.9291014304564262,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-03-12,23.88999938964844,24.1200008392334,23.100000381469727,23.729999542236328,23.729999542236328,1648300,LESL,1.0990307807333508,1.1129372253212957,0.9372102907770328,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-03-15,23.770000457763672,23.940000534057617,22.940000534057617,23.64999961853028,23.64999961853028,939800,LESL,1.1019027436061275,1.0621565008208855,0.9251585418049292,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-03-16,23.729999542236328,23.989999771118164,22.76099967956543,22.93000030517578,22.93000030517578,1114800,LESL,1.150021826789123,1.115132985369064,0.9489751390875538,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-03-17,22.950000762939453,23.5,22.239999771118164,23.049999237060547,23.049999237060547,1320300,LESL,1.124945820539754,1.132754944667028,0.9370933230548892,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-03-18,22.63999938964844,23.39999961853028,22.489999771118164,22.90999984741211,22.90999984741211,1819000,LESL,1.1113050743799369,1.173723246125901,0.958096940599452,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-03-19,23.43000030517578,24.270000457763672,22.790000915527344,23.59000015258789,23.59000015258789,2649800,LESL,1.088596868972831,1.1466722790204429,0.9177617413518844,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-03-22,23.791000366210938,23.950000762939453,23.0,23.780000686645508,23.780000686645508,1721300,LESL,1.1286795364838165,1.1631622812755238,0.8658536399517821,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-03-23,23.82999992370605,24.950000762939453,23.31999969482422,23.5,23.5,2235500,LESL,1.162127636848612,1.1753191846482298,0.8587234172415226,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-03-24,23.489999771118164,23.84499931335449,22.940000534057617,22.96999931335449,22.96999931335449,1464500,LESL,1.2181105955005007,1.1797997906649524,0.8942099055086008,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-03-25,22.790000915527344,23.479999542236328,22.21999931335449,22.71999931335449,22.71999931335449,1274300,LESL,1.2830105853654814,1.2024648116413417,0.9062500341047716,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-03-26,22.670000076293945,23.09000015258789,20.875,21.8700008392334,21.8700008392334,1476500,LESL,1.3342477908290111,1.2569729637048226,0.9323273254324742,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-03-29,21.8700008392334,22.075000762939453,21.209999084472656,21.59000015258789,21.59000015258789,954100,LESL,1.3779527461667946,1.2816118518172994,0.9522926966481728,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-03-30,21.420000076293945,23.690000534057617,21.31999969482422,23.57999992370605,23.57999992370605,1121900,LESL,1.2052587009435067,1.1560644748550706,0.8664122294859115,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-03-31,23.65999984741211,24.70499992370605,23.34000015258789,24.489999771118164,24.489999771118164,1072400,LESL,1.2053899850410594,1.0669660843191409,0.8293180749595029,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-04-01,24.690000534057617,25.6200008392334,24.239999771118164,24.8700008392334,24.8700008392334,1647500,LESL,1.1668676911334674,1.0144752187718071,0.8041817179374284,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-04-05,25.01000022888184,26.0,24.290000915527344,25.709999084472656,25.709999084472656,1146400,LESL,1.1656942971831774,0.992609932575854,0.7872423372952179,30159000.0,194605000.0,1249921000.0,-391010000.0,17884000.0,858911000.0,187000.0,-585802000.0,2729000.0,97692000.0,17595000.0,90328000.0,327357000.0,15293000.0,8100000.0,245213000.0,468252000.0,-518861000.0,41733000.0,789339000.0,277860000.0,181524000.0,,,129961000.0,-12824000.0,907000.0,-8754000.0,-18846000.0,-6452000.0,-13749000.0,7829000.0,6263000.0,-102245000.0,-4622000.0,-9562000.0,3284000.0,-6784000.0,-99000.0,
2021-04-06,25.600000381469727,26.3799991607666,25.045000076293945,25.559999465942383,25.559999465942383,1788200,LESL,1.066118958113026,1.05242567216691,0.7922535376803223,30159000.0,194605000.0,1249921000.0,-391010000.0,17884000.0,858911000.0,187000.0,-585802000.0,2729000.0,97692000.0,17595000.0,90328000.0,327357000.0,15293000.0,8100000.0,245213000.0,468252000.0,-518861000.0,41733000.0,789339000.0,277860000.0,181524000.0,,,129961000.0,-12824000.0,907000.0,-8754000.0,-18846000.0,-6452000.0,-13749000.0,7829000.0,6263000.0,-102245000.0,-4622000.0,-9562000.0,3284000.0,-6784000.0,-99000.0,
2021-04-07,25.43000030517578,25.450000762939453,24.170000076293945,24.440000534057617,24.440000534057617,891800,LESL,1.1456628227557302,1.074058896333497,0.847790460744089,30159000.0,194605000.0,1249921000.0,-391010000.0,17884000.0,858911000.0,187000.0,-585802000.0,2729000.0,97692000.0,17595000.0,90328000.0,327357000.0,15293000.0,8100000.0,245213000.0,468252000.0,-518861000.0,41733000.0,789339000.0,277860000.0,181524000.0,,,129961000.0,-12824000.0,907000.0,-8754000.0,-18846000.0,-6452000.0,-13749000.0,7829000.0,6263000.0,-102245000.0,-4622000.0,-9562000.0,3284000.0,-6784000.0,-99000.0,
2021-04-08,24.690000534057617,25.1200008392334,24.46999931335449,24.780000686645508,24.780000686645508,404500,LESL,1.1174334046318397,1.0262308151944717,0.8430185153669719,30159000.0,194605000.0,1249921000.0,-391010000.0,17884000.0,858911000.0,187000.0,-585802000.0,2729000.0,97692000.0,17595000.0,90328000.0,327357000.0,15293000.0,8100000.0,245213000.0,468252000.0,-518861000.0,41733000.0,789339000.0,277860000.0,181524000.0,,,129961000.0,-12824000.0,907000.0,-8754000.0,-18846000.0,-6452000.0,-13749000.0,7829000.0,6263000.0,-102245000.0,-4622000.0,-9562000.0,3284000.0,-6784000.0,-99000.0,
2021-04-09,24.63999938964844,25.020000457763672,24.43000030517578,24.950000762939453,24.950000762939453,1056900,LESL,1.0805610525078155,1.011222395620636,0.8280560807877938,30159000.0,194605000.0,1249921000.0,-391010000.0,17884000.0,858911000.0,187000.0,-585802000.0,2729000.0,97692000.0,17595000.0,90328000.0,327357000.0,15293000.0,8100000.0,245213000.0,468252000.0,-518861000.0,41733000.0,789339000.0,277860000.0,181524000.0,,,129961000.0,-12824000.0,907000.0,-8754000.0,-18846000.0,-6452000.0,-13749000.0,7829000.0,6263000.0,-102245000.0,-4622000.0,-9562000.0,3284000.0,-6784000.0,-99000.0,
2021-04-12,24.959999084472656,25.770000457763672,23.739999771118164,25.11000061035156,25.11000061035156,1189900,LESL,1.0398247700395415,1.0007964376714034,0.8203902780065011,30159000.0,194605000.0,1249921000.0,-391010000.0,17884000.0,858911000.0,187000.0,-585802000.0,2729000.0,97692000.0,17595000.0,90328000.0,327357000.0,15293000.0,8100000.0,245213000.0,468252000.0,-518861000.0,41733000.0,789339000.0,277860000.0,181524000.0,,,129961000.0,-12824000.0,907000.0,-8754000.0,-18846000.0,-6452000.0,-13749000.0,7829000.0,6263000.0,-102245000.0,-4622000.0,-9562000.0,3284000.0,-6784000.0,-99000.0,
2021-04-13,25.170000076293945,25.770000457763672,24.57999992370605,25.690000534057617,25.690000534057617,445900,LESL,1.0494355205922,0.9653561199495818,0.809264323991186,30159000.0,194605000.0,1249921000.0,-391010000.0,17884000.0,858911000.0,187000.0,-585802000.0,2729000.0,97692000.0,17595000.0,90328000.0,327357000.0,15293000.0,8100000.0,245213000.0,468252000.0,-518861000.0,41733000.0,789339000.0,277860000.0,181524000.0,,,129961000.0,-12824000.0,907000.0,-8754000.0,-18846000.0,-6452000.0,-13749000.0,7829000.0,6263000.0,-102245000.0,-4622000.0,-9562000.0,3284000.0,-6784000.0,-99000.0,
2021-04-14,25.729999542236328,26.299999237060547,25.51000022888184,26.07999992370605,26.07999992370605,684600,LESL,1.0517638184593174,0.9409509581026152,0.7810583166726772,30159000.0,194605000.0,1249921000.0,-391010000.0,17884000.0,858911000.0,187000.0,-585802000.0,2729000.0,97692000.0,17595000.0,90328000.0,327357000.0,15293000.0,8100000.0,245213000.0,468252000.0,-518861000.0,41733000.0,789339000.0,277860000.0,181524000.0,,,129961000.0,-12824000.0,907000.0,-8754000.0,-18846000.0,-6452000.0,-13749000.0,7829000.0,6263000.0,-102245000.0,-4622000.0,-9562000.0,3284000.0,-6784000.0,-99000.0,
2021-04-15,25.959999084472656,26.700000762939453,25.64999961853028,26.059999465942383,26.059999465942383,1190000,LESL,1.03108217152305,0.9719877376363586,0.8530314657637866,30159000.0,194605000.0,1249921000.0,-391010000.0,17884000.0,858911000.0,187000.0,-585802000.0,2729000.0,97692000.0,17595000.0,90328000.0,327357000.0,15293000.0,8100000.0,245213000.0,468252000.0,-518861000.0,41733000.0,789339000.0,277860000.0,181524000.0,,,129961000.0,-12824000.0,907000.0,-8754000.0,-18846000.0,-6452000.0,-13749000.0,7829000.0,6263000.0,-102245000.0,-4622000.0,-9562000.0,3284000.0,-6784000.0,-99000.0,
2021-04-16,26.059999465942383,27.190000534057617,25.71999931335449,26.3700008392334,26.3700008392334,1325800,LESL,1.0413347823492505,0.9802806051871636,0.8266969489294219,30159000.0,194605000.0,1249921000.0,-391010000.0,17884000.0,858911000.0,187000.0,-585802000.0,2729000.0,97692000.0,17595000.0,90328000.0,327357000.0,15293000.0,8100000.0,245213000.0,468252000.0,-518861000.0,41733000.0,789339000.0,277860000.0,181524000.0,,,129961000.0,-12824000.0,907000.0,-8754000.0,-18846000.0,-6452000.0,-13749000.0,7829000.0,6263000.0,-102245000.0,-4622000.0,-9562000.0,3284000.0,-6784000.0,-99000.0,
2021-04-19,26.229999542236328,26.3700008392334,25.190000534057617,25.93000030517578,25.93000030517578,697900,LESL,1.0520632613027876,0.9633628711238454,0.0,30159000.0,194605000.0,1249921000.0,-391010000.0,17884000.0,858911000.0,187000.0,-585802000.0,2729000.0,97692000.0,17595000.0,90328000.0,327357000.0,15293000.0,8100000.0,245213000.0,468252000.0,-518861000.0,41733000.0,789339000.0,277860000.0,181524000.0,,,129961000.0,-12824000.0,907000.0,-8754000.0,-18846000.0,-6452000.0,-13749000.0,7829000.0,6263000.0,-102245000.0,-4622000.0,-9562000.0,3284000.0,-6784000.0,-99000.0,
2021-04-20,26.01000022888184,26.600000381469727,25.225000381469727,25.459999084472656,25.459999084472656,1022700,LESL,1.107619865553642,0.9681854086775528,0.0,30159000.0,194605000.0,1249921000.0,-391010000.0,17884000.0,858911000.0,187000.0,-585802000.0,2729000.0,97692000.0,17595000.0,90328000.0,327357000.0,15293000.0,8100000.0,245213000.0,468252000.0,-518861000.0,41733000.0,789339000.0,277860000.0,181524000.0,,,129961000.0,-12824000.0,907000.0,-8754000.0,-18846000.0,-6452000.0,-13749000.0,7829000.0,6263000.0,-102245000.0,-4622000.0,-9562000.0,3284000.0,-6784000.0,-99000.0,
2021-04-21,25.3799991607666,25.979999542236328,25.270000457763672,25.68000030517578,25.68000030517578,1082700,LESL,1.0989096175231263,0.9887071295918602,0.0,30159000.0,194605000.0,1249921000.0,-391010000.0,17884000.0,858911000.0,187000.0,-585802000.0,2729000.0,97692000.0,17595000.0,90328000.0,327357000.0,15293000.0,8100000.0,245213000.0,468252000.0,-518861000.0,41733000.0,789339000.0,277860000.0,181524000.0,,,129961000.0,-12824000.0,907000.0,-8754000.0,-18846000.0,-6452000.0,-13749000.0,7829000.0,6263000.0,-102245000.0,-4622000.0,-9562000.0,3284000.0,-6784000.0,-99000.0,
2021-04-22,26.549999237060547,27.88999938964844,26.21999931335449,26.84000015258789,26.84000015258789,2435300,LESL,1.055514149129932,0.921385968764679,0.0,30159000.0,194605000.0,1249921000.0,-391010000.0,17884000.0,858911000.0,187000.0,-585802000.0,2729000.0,97692000.0,17595000.0,90328000.0,327357000.0,15293000.0,8100000.0,245213000.0,468252000.0,-518861000.0,41733000.0,789339000.0,277860000.0,181524000.0,,,129961000.0,-12824000.0,907000.0,-8754000.0,-18846000.0,-6452000.0,-13749000.0,7829000.0,6263000.0,-102245000.0,-4622000.0,-9562000.0,3284000.0,-6784000.0,-99000.0,
2021-04-23,26.86000061035156,27.450000762939453,26.299999237060547,27.309999465942383,27.309999465942383,687900,LESL,1.0633468137464597,0.9058952857897636,0.0,30159000.0,194605000.0,1249921000.0,-391010000.0,17884000.0,858911000.0,187000.0,-585802000.0,2729000.0,97692000.0,17595000.0,90328000.0,327357000.0,15293000.0,8100000.0,245213000.0,468252000.0,-518861000.0,41733000.0,789339000.0,277860000.0,181524000.0,,,129961000.0,-12824000.0,907000.0,-8754000.0,-18846000.0,-6452000.0,-13749000.0,7829000.0,6263000.0,-102245000.0,-4622000.0,-9562000.0,3284000.0,-6784000.0,-99000.0,
2021-04-26,27.32999992370605,28.34000015258789,27.190000534057617,27.979999542236328,27.979999542236328,715300,LESL,1.0546819410892394,0.8784846435255328,0.0,30159000.0,194605000.0,1249921000.0,-391010000.0,17884000.0,858911000.0,187000.0,-585802000.0,2729000.0,97692000.0,17595000.0,90328000.0,327357000.0,15293000.0,8100000.0,245213000.0,468252000.0,-518861000.0,41733000.0,789339000.0,277860000.0,181524000.0,,,129961000.0,-12824000.0,907000.0,-8754000.0,-18846000.0,-6452000.0,-13749000.0,7829000.0,6263000.0,-102245000.0,-4622000.0,-9562000.0,3284000.0,-6784000.0,-99000.0,
2021-04-27,27.96999931335449,30.850000381469727,27.670000076293945,29.14999961853028,29.14999961853028,6781000,LESL,0.9945111543908768,0.8353345008619055,0.0,30159000.0,194605000.0,1249921000.0,-391010000.0,17884000.0,858911000.0,187000.0,-585802000.0,2729000.0,97692000.0,17595000.0,90328000.0,327357000.0,15293000.0,8100000.0,245213000.0,468252000.0,-518861000.0,41733000.0,789339000.0,277860000.0,181524000.0,,,129961000.0,-12824000.0,907000.0,-8754000.0,-18846000.0,-6452000.0,-13749000.0,7829000.0,6263000.0,-102245000.0,-4622000.0,-9562000.0,3284000.0,-6784000.0,-99000.0,
2021-04-28,29.75,29.80900001525879,28.71999931335449,29.18000030517578,29.18000030517578,1722700,LESL,0.999314583360024,0.8337902559716743,0.0,30159000.0,194605000.0,1249921000.0,-391010000.0,17884000.0,858911000.0,187000.0,-585802000.0,2729000.0,97692000.0,17595000.0,90328000.0,327357000.0,15293000.0,8100000.0,245213000.0,468252000.0,-518861000.0,41733000.0,789339000.0,277860000.0,181524000.0,,,129961000.0,-12824000.0,907000.0,-8754000.0,-18846000.0,-6452000.0,-13749000.0,7829000.0,6263000.0,-102245000.0,-4622000.0,-9562000.0,3284000.0,-6784000.0,-99000.0,
