Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Term Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures,Dividends Paid,Other Cashflows From Financing Activities,Other Cashflows From Investing Activities
2021-04-23,86.86000061035156,89.08000183105469,86.83999633789062,87.83000183105469,87.83000183105469,1339000,YETI,0.9763178664728293,1.0984857263525691,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-04-26,89.69999694824219,89.69999694824219,86.81999969482422,87.98999786376953,87.98999786376953,896800,YETI,0.995795032092621,1.099784054920543,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-04-27,88.5199966430664,89.5999984741211,87.5,88.33999633789062,88.33999633789062,821400,YETI,0.9938873295390754,1.0904460700066498,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-04-28,87.31999969482422,87.76000213623047,86.01000213623047,87.62000274658203,87.62000274658203,820400,YETI,0.9997716928574084,1.11401503709904,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-04-29,88.86000061035156,89.0,86.41999816894531,88.19999694824219,88.19999694824219,666800,YETI,0.9977324608258258,1.1345805346631432,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-04-30,87.29000091552734,87.55999755859375,84.58000183105469,85.41999816894531,85.41999816894531,1179900,YETI,1.0220089548479525,1.1674081404623189,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-05-03,86.70999908447266,87.56999969482422,85.8499984741211,87.16999816894531,87.16999816894531,918400,YETI,0.9917402634412394,1.2000688632298184,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-05-04,87.95999908447266,88.19999694824219,86.02999877929688,87.56999969482422,87.56999969482422,1269300,YETI,0.9901792781392188,1.1570172438953736,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-05-05,88.22000122070312,88.94000244140625,85.81999969482422,86.69999694824219,86.69999694824219,954700,YETI,1.0682814995007897,1.1690888601860163,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-05-06,87.0,88.1500015258789,85.66999816894531,88.11000061035156,88.11000061035156,1082900,YETI,1.0629894792113503,1.1570763391444654,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-05-07,88.62000274658203,90.54000091552734,88.4800033569336,89.77999877929688,89.77999877929688,1019500,YETI,1.055468962181385,1.138895092339639,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-05-10,90.4499969482422,90.6500015258789,87.58000183105469,88.22000122070312,88.22000122070312,1316200,YETI,1.0376331857729004,1.1562003920723485,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-05-11,86.2699966430664,88.08999633789062,84.06999969482422,87.52999877929688,87.52999877929688,1739800,YETI,1.0849994578449145,1.1653147654804452,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-05-12,85.73999786376953,87.16000366210938,80.69000244140625,81.41999816894531,81.41999816894531,2534600,YETI,1.160157224377106,1.2549742397826362,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-05-13,82.0,85.94999694824219,78.63999938964844,85.81999969482422,85.81999969482422,3634800,YETI,1.0783034402773182,1.1388953415443113,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-05-14,85.91000366210938,88.7699966430664,84.25,88.55000305175781,88.55000305175781,2548300,YETI,1.0188593801399328,1.0913607685949145,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-05-17,88.48999786376953,88.48999786376953,84.4000015258789,86.01000213623047,86.01000213623047,2080200,YETI,1.0306940974779537,1.1204511144406493,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-05-18,86.56999969482422,87.19000244140625,85.7699966430664,86.19999694824219,86.19999694824219,2113300,YETI,0.9957077131057248,1.1443155786754344,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-05-19,83.98999786376953,84.58000183105469,82.08000183105469,84.44999694824219,84.44999694824219,1499300,YETI,1.0492599622550485,1.151450578777002,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-05-20,84.5,85.5999984741211,83.75,85.51000213623047,85.51000213623047,1044600,YETI,1.051806808496135,1.1645421511323149,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-05-21,86.56999969482422,86.86000061035156,85.68000030517578,86.58000183105469,86.58000183105469,1749700,YETI,1.0329175145974512,1.1755601365994683,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-05-24,87.7699966430664,91.5500030517578,87.43000030517578,87.4800033569336,87.4800033569336,2298800,YETI,1.0160035875944375,1.1567215198716152,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-05-25,87.0,87.45999908447266,84.69999694824219,85.75,85.75,2208600,YETI,1.0737026203478044,1.1869387612745992,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-05-26,86.48999786376953,88.04000091552734,85.94000244140625,87.62000274658203,87.62000274658203,965200,YETI,1.0521570366533968,1.1590960325843578,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-05-27,88.30999755859375,88.95999908447266,86.77999877929688,87.80000305175781,87.80000305175781,1085600,YETI,1.0574031106031028,1.13143499869049,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-05-28,87.62000274658203,87.91000366210938,85.7300033569336,87.5999984741211,87.5999984741211,1142000,YETI,1.048173530755823,1.14280824605181,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-06-01,88.16000366210938,89.08000183105469,87.56999969482422,88.0,88.0,809300,YETI,1.0585227446122605,1.1365908709439363,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-06-02,87.7699966430664,87.83999633789062,86.38999938964844,87.30000305175781,87.30000305175781,807900,YETI,1.0640320291234866,1.150859080281328,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-06-03,87.05999755859375,87.30999755859375,85.4000015258789,86.44999694824219,86.44999694824219,1182600,YETI,1.062579570307543,1.1234240159051485,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-06-04,86.44999694824219,87.77999877929688,85.69000244140625,86.70999908447266,86.70999908447266,926300,YETI,1.063199209027727,1.1144043163843338,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-06-07,86.9000015258789,92.8000030517578,86.9000015258789,92.62000274658205,92.62000274658205,2067500,YETI,0.9752753093541462,1.0747138627050048,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-06-08,93.33999633789062,94.20999908447266,91.9499969482422,93.66000366210938,93.66000366210938,1819500,YETI,0.9785393758526658,1.0653426743315768,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-06-09,93.5,94.9800033569336,92.20999908447266,94.76000213623048,94.76000213623048,1981900,YETI,0.9823764693890678,1.0456943235969454,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-06-10,95.0,95.76000213623048,91.0999984741211,91.54000091552734,91.54000091552734,1379500,YETI,1.0085208517751345,1.0877212005569774,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-06-11,92.11000061035156,95.0,91.6999969482422,94.97000122070312,94.97000122070312,778400,YETI,0.9581973131549494,1.06696852193959,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-06-14,95.3000030517578,95.75,93.8000030517578,94.45999908447266,94.45999908447266,1109700,YETI,0.9547957158114316,1.0639424197974632,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-06-15,94.41999816894533,94.7300033569336,91.66999816894533,92.54000091552734,92.54000091552734,807600,YETI,0.9462934820452416,1.070131811103976,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-06-16,92.4000015258789,92.4000015258789,88.66000366210938,90.22000122070312,90.22000122070312,1271500,YETI,0.9742850846438268,1.0669474710020437,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-06-17,89.86000061035156,90.0,85.55999755859375,88.6500015258789,88.6500015258789,1297600,YETI,1.0355330115246455,1.0943034457581042,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
2021-06-18,88.12999725341797,88.80000305175781,85.08000183105469,85.83000183105469,85.83000183105469,2209800,YETI,1.0816730089396271,1.1416753556250672,0.0,92078000.0,321678000.0,448649000.0,288418000.0,972000.0,72573000.0,737067000.0,871000.0,5079000.0,-33744000.0,13327000.0,54293000.0,-387000.0,2034000.0,253283000.0,287759000.0,1062000.0,22500000.0,-387000.0,112165000.0,476497000.0,142047000.0,65417000.0,110264000.0,140111000.0,123621000.0,,89125000.0,-22944000.0,-165185000.0,-163191000.0,5460000.0,3022000.0,155801000.0,180768000.0,-1028000.0,476000.0,366427000.0,30535000.0,46052000.0,16353000.0,7223000.0,-15566000.0,,,
