Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-12-24,107.04000091552734,109.8499984741211,106.11100006103516,106.27999877929688,106.27999877929688,785400,DDOG,0.9409108124630484,0.8204741997534588,1.0096913698826415,1.0314131762138377,-0.0905023637507892,-0.3128410228616183,-0.1756446243234029,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-12-28,107.2699966430664,107.9800033569336,99.6999969482422,100.22000122070312,100.22000122070312,2673200,DDOG,1.025244449695479,0.8305727085400801,1.0686489440193374,1.0230201952264786,0.0022242544690003,-0.3119872130507185,-0.1062751286334662,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-12-29,100.77999877929688,100.9499969482422,97.4499969482422,98.91999816894533,98.91999816894533,2267700,DDOG,1.0290133724191983,0.898604943742855,1.0930044960365248,1.0446043805401628,-0.0155910081209644,-0.2563339039201923,-0.112853332935316,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-12-30,99.97100067138672,101.43000030517578,98.5,99.30999755859376,99.30999755859376,1732700,DDOG,1.067465559785999,0.8720169227979926,1.0850871491830532,1.043669894425415,0.0237956653605839,-0.2672173891903313,-0.1128333115560986,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-12-31,98.5999984741211,99.33000183105467,96.5999984741211,98.44000244140624,98.44000244140624,1743500,DDOG,1.1227142818169926,0.8971962363307978,1.082791484095457,1.045383884821216,0.0773303969957766,-0.2418354101206933,-0.0957356907941786,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
2021-01-04,98.69000244140624,98.83000183105467,90.8000030517578,91.2300033569336,91.2300033569336,6408000,DDOG,1.226789368088292,0.9733640226267612,1.1473198982513275,1.0757807590012936,0.1510086090869984,-0.1902607006616412,-0.0439402051012545,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
2021-01-05,92.0,93.36000061035156,89.83200073242188,93.02999877929688,93.02999877929688,3072500,DDOG,1.2350854889127338,0.9723745057664543,1.112329406801651,1.0714255300260027,0.1636599588867311,-0.1773008685824422,-0.0604485393232012,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
2021-01-06,91.25,93.97000122070312,90.25,91.33000183105467,91.33000183105467,3538700,DDOG,1.274718009798171,1.031533966885772,1.1457352161583776,1.0611421164765942,0.2135758933215767,-0.0905417484258053,0.0103987690473601,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
2021-01-07,92.0999984741211,96.6500015258789,92.0999984741211,96.63999938964844,96.63999938964844,3316400,DDOG,1.2194743296608976,0.964921363710071,1.084747542354429,1.048112954760671,0.1713613749002269,-0.1463434008505139,-0.018911824065025,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
2021-01-08,97.5500030517578,100.25,97.5,99.94000244140624,99.94000244140624,2565000,DDOG,1.1561937185213051,0.9532719063012052,1.0758454474333663,1.048457502162525,0.1077362163587798,-0.165329974134361,-0.0534760052584901,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
2021-01-11,101.75,107.73999786376952,99.7750015258789,104.25,104.25,4316000,DDOG,1.1280575393201064,0.8665707082771283,1.039712224361136,1.0505801982022729,0.0774773411178337,-0.2549666515679707,-0.1003567414976329,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
2021-01-12,104.27999877929688,107.48999786376952,104.0,105.58000183105467,105.58000183105467,2466000,DDOG,1.0689524403584123,0.8324493073061967,1.0437582405480563,1.0463067685815588,0.0226456717768535,-0.2720351611496687,-0.0794778152810924,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
2021-01-13,105.0,105.81999969482422,102.05999755859376,104.8499984741211,104.8499984741211,1746500,DDOG,1.0258464389500352,0.8007629976761089,1.0608488791193182,1.0474268478686666,-0.0215804089186313,-0.2934220395998547,-0.0729735537775668,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
2021-01-14,105.41000366210938,106.20700073242188,101.16000366210938,101.83999633789062,101.83999633789062,2129100,DDOG,1.012176016670797,0.832482343165144,1.0780636769787355,1.0370807891473377,-0.0249047724765407,-0.2695164684609075,-0.0497957623271512,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
2021-01-15,102.3000030517578,104.8000030517578,99.47000122070312,99.83999633789062,99.83999633789062,1459700,DDOG,1.0657051825782036,0.8494591413201726,1.0979567985518823,1.0379703062726533,0.0277348763055502,-0.2570060240050682,-0.0349761973209656,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
2021-01-19,100.9800033569336,101.08999633789062,97.22000122070312,99.08999633789062,99.08999633789062,2070500,DDOG,1.0601474107794284,0.9039257544161792,1.1247351000821997,1.0431767404393268,0.0169706703401015,-0.21016190902777,-0.0046676144172201,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
2021-01-20,101.3499984741211,105.5500030517578,100.5999984741211,104.27999877929688,104.27999877929688,3553300,DDOG,0.9560797671205578,0.8931722332177462,1.0666475322112925,1.0311275448261352,-0.0750477777055774,-0.2190011350377644,-0.0618996519802199,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
2021-01-21,105.09500122070312,105.37000274658205,101.76000213623048,103.33999633789062,103.33999633789062,1896700,DDOG,0.9548093832549034,0.907683436963362,1.0712212199648874,1.0380301751047352,-0.0832207918498317,-0.2131927472356931,-0.0599766643665002,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
2021-01-22,102.8000030517578,109.62000274658205,102.3000030517578,105.0,105.0,3371400,DDOG,0.9462857200985864,0.871999976748512,1.063142830984933,1.0546006276654674,-0.108314907566881,-0.2486970541261752,-0.066239008790117,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
2021-01-25,106.36799621582033,112.29000091552734,104.0500030517578,108.97000122070312,108.97000122070312,7332500,DDOG,0.8717995680993993,0.8152702151297396,1.0523997340599076,1.0270231116838735,-0.1552235435844742,-0.3102347759644385,-0.0848658234802279,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
2021-01-26,109.37000274658205,109.68000030517578,102.4260025024414,103.5199966430664,103.5199966430664,2567200,DDOG,0.921657715958782,0.8285355431260163,1.1102202862452817,1.0299643010441049,-0.1083065850853228,-0.2933014904978074,-0.0251559882580714,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
2021-01-27,102.18499755859376,104.0999984741211,98.0,98.0,98.0,4430500,DDOG,0.9960204143913424,0.8180612058055644,1.3517347063337053,1.0834518832758422,-0.0874314688844998,-0.3368794084767373,0.1764769949297826,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
2021-01-28,98.04000091552734,101.91000366210938,96.5,100.0,100.0,3307800,DDOG,0.9351000213623047,0.7786000061035157,1.319199981689453,1.0617555757592425,-0.1266555543969375,-0.3576752227126254,0.1549212868861817,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
2021-01-29,99.51000213623048,103.08999633789062,97.0,102.75,102.75,3813200,DDOG,0.8759124087591241,0.7468612930780489,1.265206812652068,1.0699322973380807,-0.1940198885789565,-0.4096429273929414,0.0826531654486288,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
2021-02-01,103.47000122070312,105.04000091552734,100.6500015258789,101.79000091552734,101.79000091552734,3691900,DDOG,0.8350525516797972,0.7010511835005406,1.2309657326336083,1.0315574884075709,-0.1965049367277737,-0.4377909221597738,0.0642901018727619,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
2021-02-02,103.80999755859376,107.37999725341795,102.69499969482422,106.01000213623048,106.01000213623048,3375100,DDOG,0.7753985028941823,0.7290821560045262,1.209414245168188,1.0393553331681484,-0.2639568302739661,-0.4078030199606672,0.050248689360629,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
2021-02-03,107.5,111.6520004272461,106.5270004272461,110.5199966430664,110.5199966430664,3462200,DDOG,0.7014115001597742,0.6954397660595066,1.1787911937786884,1.0396059646408131,-0.3381944644810389,-0.4269261824075043,0.0241958884361201,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
2021-02-04,111.98999786376952,113.5709991455078,107.52999877929688,111.91999816894533,111.91999816894533,2543700,DDOG,0.732666202122515,0.7024660832097555,1.210596923783356,1.0350444874140108,-0.3023782852914958,-0.3960908538618465,0.0708380237957309,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
2021-02-05,111.37999725341795,115.63999938964844,110.94300079345705,114.9000015258789,114.9000015258789,3164700,DDOG,0.7023498335643289,0.6687553987593635,1.1620539817172086,1.0366248108476028,-0.3342749772832739,-0.3925377958267255,0.0348037677433459,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
2021-02-08,115.89199829101562,116.94000244140624,113.6999969482422,116.41999816894533,116.41999816894533,2818400,DDOG,0.740766184677486,0.6647483302425612,1.142415410512155,1.0368884708904245,-0.2961222862129384,-0.3973604178309911,0.0389508151961721,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
2021-02-09,116.4800033569336,119.43299865722656,116.26499938964844,117.8499984741211,117.8499984741211,2916600,DDOG,0.7042851173072024,0.7001273076329229,1.1258378819997754,1.0434986931592627,-0.3392135758520602,-0.3807919694104194,0.0334930733865259,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
2021-02-10,118.51000213623048,119.02999877929688,111.76000213623048,115.5500030517578,115.5500030517578,2103700,DDOG,0.7581998987149209,0.7012548389375763,1.145997357608299,1.0526013459758607,-0.2944014472609398,-0.3768715970768932,0.0629283581247601,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
2021-02-11,116.58999633789062,117.91999816894533,114.7300033569336,117.5999984741211,117.5999984741211,3777500,DDOG,0.7344388083949551,0.70671770143467,1.1152210510049034,1.0387619607072216,-0.3043231523122665,-0.3617039325681329,0.0245772928332357,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
2021-02-12,111.75,113.58999633789062,108.01000213623048,112.86000061035156,112.86000061035156,5238800,DDOG,0.7667907181243614,0.7413609579696482,1.1740209045138623,1.037978242018038,-0.2711875238936765,-0.3135890249842848,0.0798932459986614,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
2021-02-16,111.43000030517578,114.0,105.62000274658205,107.55999755859376,107.55999755859376,4087900,DDOG,0.7613425181144925,0.8192637109216955,1.2595760394447366,1.023482203476065,-0.2621396853615724,-0.2448917934552174,0.1545356627233209,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
2021-02-17,103.5,105.33999633789062,100.5,103.08000183105467,103.08000183105467,5525700,DDOG,0.8151920574954953,0.8629219573941105,1.315774179991832,1.0274034553097129,-0.2122113978142173,-0.2066341615327356,0.200824891861387,2069000.0,1103305000.0,932853000.0,957432000.0,26750000.0,217383000.0,1890285000.0,3000.0,20834000.0,-148163000.0,7712000.0,17609000.0,2287000.0,47501000.0,224927000.0,297844000.0,2287000.0,105026000.0,1718080000.0,937754000.0,1292532000.0,171195000.0,575864000.0,21342000.0,-1124378000.0,76327000.0,-1152624000.0,730207000.0,670276000.0,-24545000.0,31155000.0,-24547000.0,-372478000.0,-1040000.0,779000.0,109091000.0,14507000.0,-64248000.0,-90046000.0,101480000.0,-5415000.0
