Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Short Long Term Debt,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-08-25,31.530000686645508,32.619998931884766,31.530000686645508,31.920000076293945,31.920000076293945,194600,DV,1.119047654615494,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-08-26,31.89999961853028,32.220001220703125,31.0,31.049999237060547,31.049999237060547,148800,DV,1.1272141983895712,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-08-27,31.0,33.959999084472656,30.86000061035156,33.58000183105469,33.58000183105469,359300,DV,1.0527098435542526,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-08-30,34.029998779296875,36.67399978637695,34.029998779296875,35.2400016784668,35.2400016784668,457800,DV,0.9693529574456684,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-08-31,35.31999969482422,36.9900016784668,35.2400016784668,36.33000183105469,36.33000183105469,255400,DV,0.9377924023582452,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-09-01,36.06999969482422,36.790000915527344,35.650001525878906,36.58000183105469,36.58000183105469,117500,DV,0.8706943353521264,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-09-02,36.400001525878906,36.63999938964844,35.76499938964844,36.310001373291016,36.310001373291016,94400,DV,0.8936931846774616,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-09-03,36.68999862670898,38.130001068115234,36.68999862670898,37.40999984741211,37.40999984741211,108800,DV,0.8484362443351847,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-09-07,37.20000076293945,37.5,35.630001068115234,36.75,36.75,214200,DV,0.8998639372741284,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-09-08,36.209999084472656,36.36000061035156,35.22999954223633,35.83000183105469,35.83000183105469,141300,DV,0.96371747180233,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-09-09,35.68000030517578,38.22999954223633,35.34000015258789,37.15999984741211,37.15999984741211,260100,DV,0.8511840498021254,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-09-10,37.18000030517578,37.6609992980957,35.959999084472656,36.0,36.0,120300,DV,0.8602777587042914,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-09-13,36.38999938964844,36.470001220703125,34.650001525878906,35.36000061035156,35.36000061035156,163100,DV,0.8854637705174827,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-09-14,35.619998931884766,35.619998931884766,33.060001373291016,33.880001068115234,33.880001068115234,369200,DV,0.9477567768015972,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-09-15,33.36000061035156,36.36000061035156,33.290000915527344,36.04999923706055,36.04999923706055,317400,DV,0.880998638031358,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-09-16,35.5,36.18999862670898,34.75,36.060001373291016,36.060001373291016,212800,DV,0.9805878886222692,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-09-17,36.209999084472656,37.84000015258789,35.599998474121094,37.25,37.25,293900,DV,0.9846979947698196,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-09-20,35.880001068115234,35.880001068115234,33.869998931884766,34.599998474121094,34.599998474121094,529100,DV,1.025722637098131,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-09-21,34.599998474121094,35.90999984741211,34.47999954223633,35.220001220703125,35.220001220703125,291300,DV,1.022430354158128,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-09-22,35.290000915527344,35.775001525878906,34.900001525878906,34.9900016784668,34.9900016784668,324100,DV,1.0334380712438016,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-09-23,35.04999923706055,36.58000183105469,34.79999923706055,36.34999847412109,36.34999847412109,237400,DV,0.0,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-09-24,35.869998931884766,36.17399978637695,35.08000183105469,35.630001068115234,35.630001068115234,154500,DV,0.0,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-09-27,35.2599983215332,36.060001373291016,34.95000076293945,35.720001220703125,35.720001220703125,296700,DV,0.0,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-09-28,35.0099983215332,35.459999084472656,33.52000045776367,35.0,35.0,885300,DV,0.0,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-09-29,34.84000015258789,35.790000915527344,34.63999938964844,35.349998474121094,35.349998474121094,718500,DV,0.0,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-09-30,35.33000183105469,35.33000183105469,32.869998931884766,34.15999984741211,34.15999984741211,375800,DV,0.0,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-10-01,34.459999084472656,35.25,33.84000015258789,34.06999969482422,34.06999969482422,420000,DV,0.0,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-10-04,34.029998779296875,34.52000045776367,30.850000381469727,31.850000381469727,31.850000381469727,761200,DV,0.0,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-10-05,31.86000061035156,33.220001220703125,31.84000015258789,32.45000076293945,32.45000076293945,244100,DV,0.0,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-10-06,31.89999961853028,32.459999084472656,31.1200008392334,31.739999771118164,31.739999771118164,159100,DV,0.0,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-10-07,31.850000381469727,33.47999954223633,31.809999465942383,33.06999969482422,33.06999969482422,199100,DV,0.0,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-10-08,33.2400016784668,34.709999084472656,32.64500045776367,34.529998779296875,34.529998779296875,430700,DV,0.0,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-10-11,34.22999954223633,34.439998626708984,31.280000686645508,31.6299991607666,31.6299991607666,597400,DV,0.0,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-10-12,31.690000534057617,32.029998779296875,29.82999992370605,30.96999931335449,30.96999931335449,513400,DV,0.0,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-10-13,31.049999237060547,31.530000686645508,30.31999969482422,31.309999465942383,31.309999465942383,263300,DV,0.0,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-10-14,31.76000022888184,32.439998626708984,31.15999984741211,32.11000061035156,32.11000061035156,293900,DV,0.0,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-10-15,32.119998931884766,32.22999954223633,30.81999969482422,31.76000022888184,31.76000022888184,1699100,DV,0.0,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-10-18,32.0099983215332,36.73500061035156,32.0099983215332,35.36000061035156,35.36000061035156,1577500,DV,0.0,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-10-19,35.7599983215332,37.56999969482422,34.61000061035156,36.68000030517578,36.68000030517578,644800,DV,0.0,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-10-20,36.619998931884766,36.68000030517578,35.25,35.4900016784668,35.4900016784668,545400,DV,0.0,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-10-21,35.58000183105469,36.91999816894531,35.58000183105469,36.0099983215332,36.0099983215332,361200,DV,0.0,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-10-22,36.0099983215332,36.65999984741211,35.33000183105469,36.15999984741211,36.15999984741211,606800,DV,0.0,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
