Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Dividends Paid
2021-06-29,30.26000022888184,30.88999938964844,29.959999084472656,30.350000381469727,30.350000381469727,401400,DRVN,1.048434902631896,0.9505766068815,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-06-30,30.25,30.96999931335449,30.0,30.920000076293945,30.920000076293945,334500,DRVN,1.0203751345152683,0.9269081428426466,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-07-01,30.920000076293945,31.3799991607666,30.21999931335449,30.459999084472656,30.459999084472656,318800,DRVN,1.011162185253026,0.94451744328612,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-07-02,30.40999984741211,30.84000015258789,29.84000015258789,30.709999084472656,30.709999084472656,215800,DRVN,1.0078150988479888,0.9247802170365306,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-07-06,30.68000030517578,30.709999084472656,29.51000022888184,29.739999771118164,29.739999771118164,284600,DRVN,0.9835238811402404,0.9744451837682964,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-07-07,29.600000381469727,29.739999771118164,28.239999771118164,28.5,28.5,224400,DRVN,1.0129824855871368,1.0094737002724097,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-07-08,28.0,28.34499931335449,27.545000076293945,28.13999938964844,28.13999938964844,180500,DRVN,1.0191897984093767,1.0074627219749883,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-07-09,28.46999931335449,29.209999084472656,28.26000022888184,29.13999938964844,29.13999938964844,141100,DRVN,0.9893617202321386,0.9698009890460324,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-07-12,28.96999931335449,29.690000534057617,28.75,29.690000534057617,29.690000534057617,141000,DRVN,0.995621385457164,0.9609296117700818,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-07-13,29.520000457763672,29.61000061035156,28.8700008392334,28.90999984741211,28.90999984741211,126200,DRVN,0.9923902001205238,0.9982705210195624,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-07-14,29.15999984741211,29.43000030517578,28.940000534057617,29.040000915527344,29.040000915527344,309500,DRVN,0.9848484669357448,1.007575733692104,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-07-15,28.959999084472656,30.36000061035156,28.75,29.65999984741211,29.65999984741211,339600,DRVN,0.955495627052763,1.0104517689661898,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-07-16,29.93000030517578,30.040000915527344,28.440000534057617,28.56999969482422,28.56999969482422,164600,DRVN,0.9544977511044196,1.0427021782896324,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-07-19,27.8700008392334,28.950000762939453,27.739999771118164,28.32999992370605,28.32999992370605,253000,DRVN,0.984115751353642,1.0480056693968975,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-07-20,28.46999931335449,29.799999237060547,28.46999931335449,29.520000457763672,29.520000457763672,222200,DRVN,0.9285230156628728,1.0423441727851075,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-07-21,29.780000686645508,30.51499938964844,29.71999931335449,30.209999084472656,30.209999084472656,252300,DRVN,0.9314796505277568,1.0645481900706748,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-07-22,30.1200008392334,30.77499961853028,29.8700008392334,30.46999931335449,30.46999931335449,217900,DRVN,0.9438792542498292,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-07-23,30.61000061035156,31.07999992370605,30.18000030517578,30.96999931335449,30.96999931335449,367300,DRVN,0.9486599874769044,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-07-26,30.8700008392334,31.14999961853028,30.51000022888184,30.96999931335449,30.96999931335449,273000,DRVN,0.9515660305696814,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-07-27,30.920000076293945,31.8799991607666,30.270000457763672,30.729999542236328,30.729999542236328,579400,DRVN,0.9580215090336824,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-07-28,32.220001220703125,33.417999267578125,30.90999984741211,31.40999984741211,31.40999984741211,891300,DRVN,0.9391913449000072,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-07-29,31.799999237060547,32.27000045776367,31.100000381469727,31.75,31.75,1072000,DRVN,0.936062970499354,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-07-30,31.670000076293945,32.43899917602539,31.01000022888184,31.81999969482422,31.81999969482422,603900,DRVN,0.9390320379426912,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-08-02,31.700000762939453,32.22999954223633,31.44499969482422,31.549999237060547,31.549999237060547,345000,DRVN,0.9369255207847804,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-08-03,30.020000457763672,31.100000381469727,29.549999237060547,30.799999237060547,30.799999237060547,1356800,DRVN,0.9811688331794448,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-08-04,30.75,32.380001068115234,30.57999992370605,30.950000762939453,30.950000762939453,937200,DRVN,0.9751211489892532,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-08-05,29.905000686645508,30.31999969482422,28.64999961853028,29.25,29.25,7185100,DRVN,1.0403418907752404,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-08-06,29.020000457763672,30.13999938964844,28.71999931335449,28.8700008392334,28.8700008392334,2589200,DRVN,1.051957047329266,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-08-09,28.780000686645508,29.3799991607666,28.57999992370605,28.68000030517578,28.68000030517578,1592400,DRVN,1.0561367012977685,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-08-10,28.82999992370605,29.15999984741211,28.540000915527344,28.82999992370605,28.82999992370605,663500,DRVN,1.073881344654988,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-08-11,28.940000534057617,29.6299991607666,28.25,29.559999465942383,29.559999465942383,630700,DRVN,1.0372124628329948,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-08-12,29.799999237060547,29.799999237060547,28.600000381469727,28.690000534057617,28.690000534057617,644500,DRVN,1.0561170677251022,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-08-13,28.809999465942383,28.88800048828125,28.239999771118164,28.600000381469727,28.600000381469727,1319600,DRVN,1.045104859824216,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-08-16,28.5,28.665000915527344,28.100000381469727,28.34000015258789,28.34000015258789,506100,DRVN,1.0631615736958722,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-08-17,28.07999992370605,28.209999084472656,26.940000534057617,27.270000457763672,27.270000457763672,901900,DRVN,1.092042544435207,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-08-18,27.280000686645508,28.31999969482422,27.059999465942383,27.8799991607666,27.8799991607666,980600,DRVN,1.0663558262969064,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-08-19,27.68000030517578,28.3799991607666,27.299999237060547,27.40999984741211,27.40999984741211,741500,DRVN,1.0857351475575292,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-08-20,27.38999938964844,28.13999938964844,27.1299991607666,28.13999938964844,28.13999938964844,717500,DRVN,1.071783955279926,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
