Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Other Liab,Good Will,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Issuance Of Stock
2013-05-20,23.565135955810547,23.602245330810547,23.216297149658203,23.25155258178711,23.25155258178711,2721605,FWONA,0.9975261084236836,1.1119623379169534,1.2086824915446523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-21,23.220008850097656,23.418550491333008,23.11053276062012,23.16805458068848,23.16805458068848,3575812,FWONA,0.987425919380956,1.1122056441019983,1.2366650357754632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-22,23.086410522460938,23.38886070251465,22.91013526916504,23.030744552612305,23.030744552612305,3978933,FWONA,0.9855784922296068,1.129471492685186,1.2428295161230347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-23,23.01961135864257,23.02332305908203,22.60211944580078,22.869314193725582,22.869314193725582,4229536,FWONA,0.9958620886369072,1.108641065505087,1.245111574066854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-24,22.756128311157227,23.329484939575195,22.719018936157227,23.296085357666016,23.296085357666016,2279681,FWONA,0.9905216680920969,1.0945440007571727,1.2206292229695153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-28,23.535446166992188,23.70244407653809,23.11424446105957,23.26639747619629,23.26639747619629,3916417,FWONA,1.0138766956983245,1.0977749099812573,1.211021574903964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-29,23.03816795349121,23.26082992553711,22.68376350402832,22.87673759460449,22.87673759460449,10622884,FWONA,1.028144991507837,1.1069835006656248,1.210884876678746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-30,23.002912521362305,23.387006759643555,22.932403564453125,23.201452255249023,23.201452255249023,5111229,FWONA,1.0210333680443575,1.1225208177771522,1.179542615187809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-31,23.18475341796875,23.34061813354492,22.92498016357422,23.16805458068848,23.16805458068848,7699179,FWONA,1.0363607234965977,1.1317475242108306,1.1935767419930938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-03,23.21815299987793,23.37216186523437,22.81550407409668,23.21444129943848,23.21444129943848,5197458,FWONA,1.0327711990080068,1.150028021404557,1.1933499098229212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-04,23.158775329589844,23.405561447143555,22.9491024017334,23.17733192443848,23.17733192443848,23865515,FWONA,1.0372267941407205,1.151789266875786,1.2015051190390855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-05,23.17733192443848,23.29422950744629,22.50377655029297,22.5687198638916,22.5687198638916,5234105,FWONA,1.0845185919571243,1.1858916819754797,1.2152429379094494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-06,22.46295547485352,23.153209686279297,22.2922477722168,23.143932342529297,23.143932342529297,3566111,FWONA,1.0754429299413242,1.1630721918404072,1.181993106032049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-07,23.20516395568848,23.87129783630371,23.017757415771484,23.69131088256836,23.69131088256836,4626190,FWONA,1.0578007369735458,1.1411341373971808,1.1514724576868178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-10,23.8100643157959,23.8100643157959,23.22743034362793,23.33690643310547,23.33690643310547,2791666,FWONA,1.0827701250320794,1.1389838875512248,1.16601739562543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-11,23.14949989318848,23.316495895385746,22.95466995239257,23.01404571533203,23.01404571533203,2237645,FWONA,1.112311565368704,1.1703620126259036,1.1695556965579612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-12,23.084556579589844,23.22372055053711,22.29039192199707,22.42398834228516,22.42398834228516,2957119,FWONA,1.1517584804078174,1.2019032157860228,1.2043856452717565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-13,22.35162353515625,23.106821060180664,22.240293502807617,22.98250198364257,22.98250198364257,4064084,FWONA,1.1198126885459505,1.1919102531650825,1.1567091444007822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-14,22.9676570892334,23.50946998596192,22.81364822387696,23.19403076171875,23.19403076171875,5190991,FWONA,1.1049600373410244,1.1839200871816868,1.159600067498046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-17,23.28309631347656,23.637500762939453,23.153209686279297,23.51874732971192,23.51874732971192,3391498,FWONA,1.1110848079780726,1.1767258308742066,1.1460355082564126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-18,23.63564682006836,24.24054527282715,23.570701599121094,24.123647689819336,24.123647689819336,3685754,FWONA,1.0817629933698032,1.1406815083707849,1.1181447529870756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
