Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-12-22,80.01000213623047,82.87999725341797,79.62100219726562,82.66000366210938,82.66000366210938,785400,NCNO,0.9000725650824428,0.7751027928419189,0.7467940576747497,1.051384072668894,-0.1513115075864513,-0.3502920942215345,-0.4587447097752212,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-12-23,82.19999694824219,82.54000091552734,79.0199966430664,80.19000244140625,80.19000244140625,468700,NCNO,0.9183189568232796,0.8320239330264958,0.7720413762631932,1.0287074732832335,-0.1103885164599539,-0.2855711456037269,-0.4142883052662136,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-12-24,80.5,81.0,78.27999877929688,78.68000030517578,78.68000030517578,177000,NCNO,0.9135739320617352,0.8817996566384605,0.7985511132099165,1.0314131762138377,-0.1178392441521024,-0.2515155659766166,-0.3867848809961279,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-12-28,79.70999908447266,79.7699966430664,74.72899627685547,75.69999694824219,75.69999694824219,752300,NCNO,0.9471598393493346,0.9080581325619952,0.8404227410389885,1.0230201952264786,-0.075860355877144,-0.2345017890288034,-0.3345013316138151,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-12-29,76.61000061035156,76.69999694824219,72.79000091552734,74.55000305175781,74.55000305175781,1155600,NCNO,0.9639168030678864,0.970623710908693,0.8812876493462873,1.0446043805401628,-0.0806875774722764,-0.1843151367543543,-0.3245701796255535,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-12-30,75.72000122070312,77.72000122070312,74.48999786376953,74.66000366210938,74.66000366210938,496800,NCNO,0.9673184794840216,0.9457540469715616,0.8572193525417757,1.043669894425415,-0.0763514149413934,-0.1934802650167623,-0.3407011081973761,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-12-31,74.86000061035156,74.86000061035156,72.20999908447266,72.41000366210938,72.41000366210938,754200,NCNO,1.0071812818225074,0.9744509596747376,0.8707360316024024,1.045383884821216,-0.0382026029987085,-0.1645806867767535,-0.3077911432872331,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2021-01-04,73.0,74.55000305175781,70.79000091552734,71.6500015258789,71.6500015258789,680100,NCNO,1.0575016752190776,0.9853453868890908,0.8826238706446566,1.0757807590012936,-0.0182790837822159,-0.1782793363993117,-0.3086362327079254,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2021-01-05,71.8499984741211,72.05999755859375,69.06999969482422,69.33000183105469,69.33000183105469,1204000,NCNO,1.1019760494461344,1.020625995491251,0.9177845000375252,1.0714255300260027,0.0305505194201316,-0.1290493788576454,-0.254993446087327,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2021-01-06,68.9000015258789,68.93000030517578,65.31999969482422,66.77999877929688,66.77999877929688,1249600,NCNO,1.1859838034737396,1.0759209312294271,0.9815813754114596,1.0611421164765942,0.1248416869971453,-0.0461547840821501,-0.1537550716995578,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2021-01-07,67.8499984741211,71.95999908447266,66.77999877929688,71.3499984741211,71.3499984741211,1279400,NCNO,1.1072179634124812,0.9813594693833514,0.9059565630277288,1.048112954760671,0.0591050086518105,-0.1299052951772334,-0.1977028033917253,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2021-01-08,74.45999908447266,75.86000061035156,72.93000030517578,73.05999755859375,73.05999755859375,980500,NCNO,1.0765125123745316,0.9607172842445584,0.9058308584270038,1.048457502162525,0.0280550102120062,-0.1578845961910078,-0.2234905942648526,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2021-01-11,71.51000213623047,73.75,69.7699966430664,71.33000183105469,71.33000183105469,2824200,NCNO,1.1029019507846842,0.9750455806308148,0.948689141060474,1.0505801982022729,0.0523217525824115,-0.1464917792142842,-0.191379824798295,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2021-01-12,70.11000061035156,71.58000183105469,68.5999984741211,71.27999877929688,71.27999877929688,2297100,NCNO,1.1233165132724494,0.9426207013477312,0.9496352918157832,1.0463067685815588,0.0770097446908906,-0.1618637671081342,-0.1736007640133655,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2021-01-13,71.69999694824219,72.16999816894531,67.94999694824219,68.33999633789062,68.33999633789062,2356400,NCNO,1.2281241557316471,0.9811238900313258,0.9656131314010892,1.0474268478686666,0.1806973078629805,-0.1130611472446377,-0.1682093014957959,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2021-01-14,68.5999984741211,70.58999633789062,68.5,70.58999633789062,70.58999633789062,1345700,NCNO,1.1155971679478516,0.9757756173227796,0.9089107095996573,1.0370807891473377,0.0785163788005138,-0.1262231943032719,-0.2189487297062294,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2021-01-15,70.61000061035156,72.9000015258789,70.5999984741211,71.75,71.75,4074100,NCNO,1.0985365811125327,0.9740766465456228,0.8833449626218152,1.0379703062726533,0.0605662748398794,-0.1323885187796181,-0.2495880332510328,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2021-01-19,72.0,72.31999969482422,68.87999725341797,70.27999877929688,70.27999877929688,1703000,NCNO,1.157655122702117,1.0001423183893596,0.9127774991478266,1.0431767404393268,0.1144783822627901,-0.1139453450545895,-0.2166252153515933,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2021-01-20,70.62999725341797,72.1729965209961,69.80000305175781,70.04000091552734,70.04000091552734,950200,NCNO,1.1270702656987808,1.015990901369816,0.9139063577887524,1.0311275448261352,0.0959427208726455,-0.0961824668856945,-0.21464082640276,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2021-01-21,70.51000213623047,71.83999633789062,69.41000366210938,70.75,70.75,1172600,NCNO,1.0781625269158568,0.9833215504568794,0.898515896746632,1.0380301751047352,0.0401323518111216,-0.1375546337421757,-0.2326819875847556,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2021-01-22,71.83000183105469,72.52999877929688,70.73999786376953,72.25,72.25,1723900,NCNO,1.052733530222751,0.955847717073962,0.892318355995891,1.0546006276654674,-0.0018670974427164,-0.1648493138007253,-0.2370634837791588,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2021-01-25,73.25,76.73500061035156,73.0,76.01000213623047,76.01000213623047,3175800,NCNO,0.9300092152965692,0.8946191039190555,0.832258867828397,1.0270231116838735,-0.0970138963873042,-0.2308858871751226,-0.3050066897117386,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2021-01-26,75.47000122070312,76.52999877929688,73.51000213623047,74.4000015258789,74.4000015258789,1688800,NCNO,0.919085965739302,0.8788978232332901,0.859811826730301,1.0299643010441049,-0.1108783353048028,-0.2429392103905335,-0.2755644477730521,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2021-01-27,74.0,75.38999938964844,72.33000183105469,73.63999938964844,73.63999938964844,1473200,NCNO,0.965779512982714,0.8499456908114281,0.8739815473083591,1.0834518832758422,-0.1176723702931281,-0.3049949234708736,-0.3012761640955635,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2021-01-28,72.9000015258789,74.19000244140625,71.62999725341797,71.87999725341797,71.87999725341797,1099400,NCNO,0.9767668581975926,0.8235949224403237,0.8884251954714001,1.0617555757592425,-0.0849887175616497,-0.3126803063758173,-0.2758534993318712,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2021-01-29,72.12000274658203,72.72000122070312,70.25,71.69999694824219,71.69999694824219,693800,NCNO,0.947280349509282,0.8115760265473146,0.8919107877940748,1.0699322973380807,-0.1226519478287987,-0.3449281939236757,-0.2906428594093642,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2021-02-01,71.69999694824219,72.79000091552734,71.23500061035156,71.86000061035156,71.86000061035156,713300,NCNO,0.8900639930590135,0.7858335755784633,0.8693292609255031,1.0315574884075709,-0.1414934953485573,-0.353008530081851,-0.2973463698353432,23137000.0,585956000.0,134431000.0,425179000.0,3791000.0,10191000.0,89544000.0,563401000.0,47000.0,4864000.0,-161064000.0,2800000.0,57149000.0,240000.0,10941000.0,371425000.0,115692000.0,4000.0,240000.0,29943000.0,442231000.0,344893000.0,56817000.0,5997000.0,38368000.0,-4338000.0,-37000.0,274121000.0,-12361000.0,277120000.0,-40536000.0,280241000.0,1236000.0,9222000.0,5906000.0,-11413000.0,-2962000.0,23051000.0,-4338000.0
2021-02-02,72.0,72.69000244140625,71.23999786376953,72.22000122070312,72.22000122070312,910300,NCNO,0.8535031618357029,0.7830240692498008,0.8309332221989812,1.0393553331681484,-0.1858521713324455,-0.3538611067153926,-0.3282323336085776,23137000.0,585956000.0,134431000.0,425179000.0,3791000.0,10191000.0,89544000.0,563401000.0,47000.0,4864000.0,-161064000.0,2800000.0,57149000.0,240000.0,10941000.0,371425000.0,115692000.0,4000.0,240000.0,29943000.0,442231000.0,344893000.0,56817000.0,5997000.0,38368000.0,-4338000.0,-37000.0,274121000.0,-12361000.0,277120000.0,-40536000.0,280241000.0,1236000.0,9222000.0,5906000.0,-11413000.0,-2962000.0,23051000.0,-4338000.0
2021-02-03,72.25,73.73999786376953,71.16000366210938,72.93000030517578,72.93000030517578,682000,NCNO,0.8590429351942933,0.7605923623829529,0.8288770123404122,1.0396059646408131,-0.1805630294465198,-0.3617735860840581,-0.3257182930021559,23137000.0,585956000.0,134431000.0,425179000.0,3791000.0,10191000.0,89544000.0,563401000.0,47000.0,4864000.0,-161064000.0,2800000.0,57149000.0,240000.0,10941000.0,371425000.0,115692000.0,4000.0,240000.0,29943000.0,442231000.0,344893000.0,56817000.0,5997000.0,38368000.0,-4338000.0,-37000.0,274121000.0,-12361000.0,277120000.0,-40536000.0,280241000.0,1236000.0,9222000.0,5906000.0,-11413000.0,-2962000.0,23051000.0,-4338000.0
2021-02-04,73.54000091552734,75.84200286865234,73.22000122070312,75.7699966430664,75.7699966430664,1260000,NCNO,0.9282038398703092,0.7233734169408412,0.8153623005993662,1.0350444874140108,-0.1068406475437016,-0.3751835201307607,-0.3243965993882589,23137000.0,585956000.0,134431000.0,425179000.0,3791000.0,10191000.0,89544000.0,563401000.0,47000.0,4864000.0,-161064000.0,2800000.0,57149000.0,240000.0,10941000.0,371425000.0,115692000.0,4000.0,240000.0,29943000.0,442231000.0,344893000.0,56817000.0,5997000.0,38368000.0,-4338000.0,-37000.0,274121000.0,-12361000.0,277120000.0,-40536000.0,280241000.0,1236000.0,9222000.0,5906000.0,-11413000.0,-2962000.0,23051000.0,-4338000.0
2021-02-05,75.31999969482422,76.87999725341797,74.43499755859375,76.4000015258789,76.4000015258789,952100,NCNO,0.8764397610881114,0.667931907854891,0.8132198930267036,1.0366248108476028,-0.1601850497594914,-0.3933612867311981,-0.3140303209471591,23137000.0,585956000.0,134431000.0,425179000.0,3791000.0,10191000.0,89544000.0,563401000.0,47000.0,4864000.0,-161064000.0,2800000.0,57149000.0,240000.0,10941000.0,371425000.0,115692000.0,4000.0,240000.0,29943000.0,442231000.0,344893000.0,56817000.0,5997000.0,38368000.0,-4338000.0,-37000.0,274121000.0,-12361000.0,277120000.0,-40536000.0,280241000.0,1236000.0,9222000.0,5906000.0,-11413000.0,-2962000.0,23051000.0,-4338000.0
2021-02-08,78.66000366210938,79.94000244140625,77.79000091552734,79.19999694824219,79.19999694824219,1551800,NCNO,0.90378793673228,0.6282828312992454,0.7727273121353039,1.0368884708904245,-0.1331005341581445,-0.4338259167743068,-0.3307372831806788,23137000.0,585956000.0,134431000.0,425179000.0,3791000.0,10191000.0,89544000.0,563401000.0,47000.0,4864000.0,-161064000.0,2800000.0,57149000.0,240000.0,10941000.0,371425000.0,115692000.0,4000.0,240000.0,29943000.0,442231000.0,344893000.0,56817000.0,5997000.0,38368000.0,-4338000.0,-37000.0,274121000.0,-12361000.0,277120000.0,-40536000.0,280241000.0,1236000.0,9222000.0,5906000.0,-11413000.0,-2962000.0,23051000.0,-4338000.0
2021-02-09,79.23999786376953,80.02999877929688,77.0999984741211,79.0,79.0,2025900,NCNO,0.8825316610215586,0.6350632679613331,0.7667088568965091,1.0434986931592627,-0.1609670321377041,-0.4458560090820092,-0.3256359517167403,23137000.0,585956000.0,134431000.0,425179000.0,3791000.0,10191000.0,89544000.0,563401000.0,47000.0,4864000.0,-161064000.0,2800000.0,57149000.0,240000.0,10941000.0,371425000.0,115692000.0,4000.0,240000.0,29943000.0,442231000.0,344893000.0,56817000.0,5997000.0,38368000.0,-4338000.0,-37000.0,274121000.0,-12361000.0,277120000.0,-40536000.0,280241000.0,1236000.0,9222000.0,5906000.0,-11413000.0,-2962000.0,23051000.0,-4338000.0
2021-02-10,78.8499984741211,80.18000030517578,77.4000015258789,78.6500015258789,78.6500015258789,1313100,NCNO,0.8994278002714765,0.6418308781040067,0.7637634905201985,1.0526013459758607,-0.1531735457043842,-0.4362955579104628,-0.3193055089633402,23137000.0,585956000.0,134431000.0,425179000.0,3791000.0,10191000.0,89544000.0,563401000.0,47000.0,4864000.0,-161064000.0,2800000.0,57149000.0,240000.0,10941000.0,371425000.0,115692000.0,4000.0,240000.0,29943000.0,442231000.0,344893000.0,56817000.0,5997000.0,38368000.0,-4338000.0,-37000.0,274121000.0,-12361000.0,277120000.0,-40536000.0,280241000.0,1236000.0,9222000.0,5906000.0,-11413000.0,-2962000.0,23051000.0,-4338000.0
2021-02-11,79.18000030517578,79.94999694824219,77.44000244140625,78.66999816894531,78.66999816894531,778800,NCNO,0.8746663170224432,0.6714122400434314,0.762933797568796,1.0387619607072216,-0.1640956436847783,-0.3970093939593716,-0.3277099606028717,23137000.0,585956000.0,134431000.0,425179000.0,3791000.0,10191000.0,89544000.0,563401000.0,47000.0,4864000.0,-161064000.0,2800000.0,57149000.0,240000.0,10941000.0,371425000.0,115692000.0,4000.0,240000.0,29943000.0,442231000.0,344893000.0,56817000.0,5997000.0,38368000.0,-4338000.0,-37000.0,274121000.0,-12361000.0,277120000.0,-40536000.0,280241000.0,1236000.0,9222000.0,5906000.0,-11413000.0,-2962000.0,23051000.0,-4338000.0
2021-02-12,79.19000244140625,80.75,78.27999877929688,80.06999969482422,80.06999969482422,1048700,NCNO,0.8818533892777802,0.6970151315849026,0.759710279291868,1.037978242018038,-0.1561248527402576,-0.3579348513690304,-0.3344173792233329,23137000.0,585956000.0,134431000.0,425179000.0,3791000.0,10191000.0,89544000.0,563401000.0,47000.0,4864000.0,-161064000.0,2800000.0,57149000.0,240000.0,10941000.0,371425000.0,115692000.0,4000.0,240000.0,29943000.0,442231000.0,344893000.0,56817000.0,5997000.0,38368000.0,-4338000.0,-37000.0,274121000.0,-12361000.0,277120000.0,-40536000.0,280241000.0,1236000.0,9222000.0,5906000.0,-11413000.0,-2962000.0,23051000.0,-4338000.0
2021-02-16,81.44000244140625,86.4800033569336,80.5,83.93000030517578,83.93000030517578,1818300,NCNO,0.7739783015402505,0.6817586204294878,0.7276301617153474,1.023482203476065,-0.2495039019358144,-0.3823968839474251,-0.3774102150060682,23137000.0,585956000.0,134431000.0,425179000.0,3791000.0,10191000.0,89544000.0,563401000.0,47000.0,4864000.0,-161064000.0,2800000.0,57149000.0,240000.0,10941000.0,371425000.0,115692000.0,4000.0,240000.0,29943000.0,442231000.0,344893000.0,56817000.0,5997000.0,38368000.0,-4338000.0,-37000.0,274121000.0,-12361000.0,277120000.0,-40536000.0,280241000.0,1236000.0,9222000.0,5906000.0,-11413000.0,-2962000.0,23051000.0,-4338000.0
2021-02-17,81.5,82.69000244140625,78.16999816894531,78.75,78.75,1086800,NCNO,0.8565078977554563,0.7319365001860119,0.7742222377232143,1.0274034553097129,-0.1708955575542563,-0.3376196187408342,-0.3407270504072307,23137000.0,585956000.0,134431000.0,425179000.0,3791000.0,10191000.0,89544000.0,563401000.0,47000.0,4864000.0,-161064000.0,2800000.0,57149000.0,240000.0,10941000.0,371425000.0,115692000.0,4000.0,240000.0,29943000.0,442231000.0,344893000.0,56817000.0,5997000.0,38368000.0,-4338000.0,-37000.0,274121000.0,-12361000.0,277120000.0,-40536000.0,280241000.0,1236000.0,9222000.0,5906000.0,-11413000.0,-2962000.0,23051000.0,-4338000.0
