Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Long Term Debt,Short Term Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Investments
2020-11-12,35.90999984741211,36.415000915527344,34.5,34.66999816894531,34.32497024536133,292300,NFE,1.639800579790033,1.4813713140073694,1.213870951430221,1.1099785439559162,0.5298220358341168,0.2508661702789729,-0.0977805919130476,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-11-13,35.08000183105469,36.84999847412109,34.7400016784668,34.7599983215332,34.41407775878906,244500,NFE,1.3780528926411335,1.417269230956818,1.2303768664972037,1.0836109391783006,0.2944419534628328,0.2192325608746119,-0.0646266216038251,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-11-16,35.11000061035156,37.36399841308594,34.505001068115234,37.29999923706055,36.928802490234375,235900,NFE,1.4021801603691648,1.3065158546975704,1.1692118433198384,1.0745618956570646,0.3276182647121002,0.1317858467105355,-0.1076435528798267,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-11-17,37.470001220703125,38.41400146484375,36.380001068115234,37.630001068115234,37.25551986694336,251200,NFE,1.3723035238177446,1.3041145218496524,1.1263190369424034,1.0716898328073,0.3006136910104444,0.108973891011489,-0.1480969981123994,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-11-18,38.2400016784668,38.70500183105469,37.52999877929688,37.68000030517578,37.305023193359375,221600,NFE,1.3837830525085262,1.3066401153130984,1.187077218709583,1.0797196178315844,0.3040634346769417,0.1329597412577527,-0.1100159445274044,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-11-19,37.70000076293945,38.869998931884766,37.25,38.77999877929688,38.394073486328125,243500,NFE,1.3838185767870046,1.2215026941483844,1.088245878497445,1.0747387601086344,0.3090798166783701,0.0623686173903916,-0.2000729930400664,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-11-20,38.880001068115234,40.0,38.400001525878906,38.900001525878906,38.512882232666016,281700,NFE,1.4014512395649688,1.2824091036370036,1.0618555751377214,1.0823666585670508,0.3190845809979179,0.0896182871582291,-0.2218853327995222,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-11-23,39.29999923706055,42.18999862670898,39.15999984741211,42.0,41.58203506469727,290800,NFE,1.3602980455633102,1.1273768561222204,0.9499228520282728,1.0655008807234645,0.2947971648398459,-0.0344281909819292,-0.3159933606938669,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-11-24,42.66999816894531,43.68000030517578,41.3849983215332,41.75,41.33451843261719,312000,NFE,1.3113051649397045,1.0971557079093757,0.9850293421792397,1.0462667827802716,0.2650383821594329,-0.0337652551183891,-0.2634880358203028,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-11-25,41.56999969482422,44.13999938964844,39.79999923706055,43.75,43.31461334228516,307700,NFE,1.2119541869395365,0.9766655399639232,1.0329638934337653,1.0403610731589388,0.1715931137805977,-0.13537942474157,-0.2266784157298598,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-11-27,46.8650016784668,47.20000076293945,44.900001525878906,45.97999954223633,45.522422790527344,354300,NFE,1.1895796933488525,0.9255919714616836,0.8742666609683888,1.0432249427155542,0.1463547506332982,-0.2052997679782258,-0.3730566291980367,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-11-30,47.0,47.02000045776367,42.25,43.11000061035156,42.68098449707031,493700,NFE,1.2459892082665835,0.9067658727250432,0.9464815145178594,1.057318771652863,0.1886704366137206,-0.2458002896711115,-0.3114552384987731,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-12-01,45.130001068115234,45.13999938964844,41.4900016784668,42.34999847412109,42.02603149414063,336900,NFE,1.2415584931911705,1.0139314498707073,0.9247084834969488,1.0299227666019029,0.2116357265892676,-0.1401330366392466,-0.3299133049871612,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-12-02,42.0,43.150001525878906,40.9900016784668,42.65999984741211,42.33366012573242,266800,NFE,1.278715370062577,1.0110173313575157,0.9391786359378652,1.0415781929012056,0.2371371771613715,-0.1524651440222433,-0.3053860011112838,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-12-03,42.970001220703125,45.810001373291016,42.970001220703125,43.52000045776367,43.18708038330078,233100,NFE,1.2865350190624096,1.0268841718137791,0.9439292571816816,1.0581536374396452,0.2283813816227644,-0.1440618450287178,-0.2885175007673141,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-12-04,43.560001373291016,46.79999923706055,43.560001373291016,46.11000061035156,45.757266998291016,437100,NFE,1.2834526039323242,0.936890084054238,0.9248895768426042,1.055411022203609,0.2280415817287151,-0.2220489022254244,-0.2798999234730224,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-12-07,45.869998931884766,47.31999969482422,45.38999938964844,46.13999938964844,45.78704071044922,343200,NFE,1.2228000504549024,0.9206761623414808,0.9149277526790004,1.0603009546150792,0.1624990958398231,-0.2536451249599625,-0.2812950111385442,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-12-08,46.209999084472656,49.130001068115234,45.81999969482422,49.0,48.62516021728516,448200,NFE,1.182040754718402,1.1042857521663878,0.8264744844860596,1.055428864375226,0.1266118903431761,-0.0506476761135379,-0.3455447608209572,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-12-09,49.70000076293945,50.61000061035156,48.36000061035156,49.29999923706055,48.9228630065918,374900,NFE,1.1855984112076297,1.0764706914357962,0.8310206720008484,1.0711936781318203,0.1144047330758093,-0.0908272216886847,-0.3690702936781254,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-12-10,48.88999938964844,51.959999084472656,48.38999938964844,51.84000015258789,51.44343566894531,339600,NFE,1.0906636032481491,0.9297839293325586,0.7740282440780484,1.062316503263218,0.0283470999849311,-0.2131581568048098,-0.4250945830775905,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-12-11,51.45000076293945,52.869998931884766,50.77000045776367,52.5,52.09838485717773,239100,NFE,1.031047619368397,0.9904762141858569,0.7685065231515005,1.073775639924845,-0.0427280205564479,-0.159748384259983,-0.4365935562500243,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-12-14,52.88999938964844,53.88999938964844,52.35100173950195,53.63999938964844,53.22966384887695,344500,NFE,0.9131245405833536,0.9807979697627256,0.7360703726150736,1.0697624410001334,-0.1566379004167798,-0.1751922516674608,-0.485387649313527,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-12-15,52.68000030517578,57.13999938964844,52.68000030517578,56.720001220703125,56.28610610961914,476400,NFE,0.8735895097717292,0.8716501757193208,0.6899024843333459,1.0593177594136232,-0.1857282496418939,-0.2394409732477048,-0.521166909298862,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-12-16,52.34000015258789,52.56499862670898,47.52999877929688,47.790000915527344,47.42441940307617,3520700,NFE,1.0043941346008982,1.006695850966218,0.8238611450892119,1.0685424132795076,-0.0641482786786094,-0.0937719670173724,-0.3838218526724912,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-12-17,48.84999847412109,52.959999084472656,48.84999847412109,52.18000030517578,51.78083419799805,1148400,NFE,0.893254142928024,0.8987634848444107,0.759745425733763,1.0520021356846316,-0.1587479927566076,-0.2096836135653049,-0.4336201854607922,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-12-18,52.220001220703125,53.290000915527344,51.15999984741211,51.52000045776367,51.12588119506836,1183800,NFE,0.8961568137750242,0.932061580575874,0.7384807268400756,1.0541479277304715,-0.1579911139554475,-0.1966034910297248,-0.458051305865034,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-12-21,51.0,53.084999084472656,50.27000045776367,52.02000045776367,51.6220588684082,387400,NFE,0.852172262256554,0.8304459079101414,0.7564828977655351,1.057296658195766,-0.2051243959392119,-0.2899436878822246,-0.4516505811126428,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-12-22,52.02000045776367,54.11000061035156,51.32500076293945,53.540000915527344,53.13043212890625,474200,NFE,0.8375046238378658,0.8109871290734287,0.7134326223536426,1.051384072668894,-0.2138794488310282,-0.3144077579900246,-0.4921061450963283,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-12-23,53.900001525878906,56.20000076293945,53.560001373291016,54.38999938964844,53.97392654418945,404700,NFE,0.7892995666601479,0.8458471909664476,0.7022832309499347,1.0287074732832335,-0.2394079066230856,-0.2717478876637751,-0.4840464505794721,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-12-24,54.720001220703125,57.13999938964844,54.470001220703125,57.0,56.563961029052734,251900,NFE,0.7842105522271086,0.8719879001096783,0.6347078882293741,1.0314131762138377,-0.2472026239867291,-0.2613273225053988,-0.5506281059766703,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-12-28,58.31999969482422,60.41999816894531,53.619998931884766,54.619998931884766,54.20216751098633,532900,NFE,0.8180153909137685,0.8782443776109309,0.6474695598275798,1.0230201952264786,-0.20500480431271,-0.2643155439798678,-0.5274545128252238,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-12-29,54.630001068115234,55.494998931884766,51.540000915527344,52.900001525878906,52.49532699584961,331200,NFE,0.8468809167133857,0.942223192735298,0.6728884225258669,1.0446043805401628,-0.197723463826777,-0.2127156549277493,-0.532969406445974,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-12-30,53.2400016784668,55.29999923706055,53.040000915527344,54.56999969482422,54.15254974365234,290800,NFE,0.8675096504126654,0.9293644316199634,0.6511917708420948,1.043669894425415,-0.1761602440127496,-0.2098698803683605,-0.546728689897057,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-12-31,54.93000030517578,55.9900016784668,53.27999877929688,53.59000015258789,53.18004608154297,341300,NFE,0.9132301304872092,0.9725383639281162,0.6261779248437862,1.045383884821216,-0.1321537543340067,-0.1664932825233749,-0.5523492500458493,46102000.0,594534000.0,1533005000.0,366959000.0,8127000.0,10688000.0,35006000.0,1908091000.0,1746000.0,36874000.0,-229503000.0,17256000.0,182000.0,109294000.0,601522000.0,191150000.0,2315000.0,182000.0,989590000.0,762010000.0,1095000.0,320857000.0,83826000.0,1240276000.0,34847000.0,21331000.0,,,55514000.0,-157631000.0,605267000.0,819498000.0,-29414000.0,291992000.0,-182147000.0,536301000.0,-6413000.0,-125566000.0,33303000.0,-636000.0,-33742000.0,23230000.0,-26795000.0,-37606000.0,-9776000.0,-156995000.0,
